date,time,status,gate,no
2023-06-16,00:20,Dep 00:35,23,LA 5642
2023-06-16,00:25,Dep 00:52,33,ET 645
2023-06-16,00:25,Dep 00:28,43,CX 233
2023-06-16,00:25,Dep 00:25,44,JU 8317
2023-06-16,00:30,Dep 00:35,34,HX 1566
2023-06-16,00:35,Dep 00:48,62,TP 6349
2023-06-16,00:45,Dep 01:19,8,CX 888
2023-06-16,00:45,Dep 00:55,30,EY 8495
2023-06-16,00:50,Dep 01:10,25,MM 068
2023-06-16,01:05,Dep 01:38,10,TK 9223
2023-06-16,01:20,Dep 01:23,7,QR 5844
2023-06-16,01:50,Dep 01:46,2,QR 5838
2023-06-16,01:55,Dep 02:14,521,GA 9771
2023-06-16,02:00,Dep 02:06,36,MH 9210
2023-06-16,07:00,Dep 06:57,14,CX 5820
2023-06-16,07:15,Dep 07:10,10,HX 676
2023-06-16,07:15,Dep 07:33,511,UO 618
2023-06-16,07:20,Dep 07:53,36,CX 366
2023-06-16,07:20,Dep 07:27,34,CX 907
2023-06-16,07:35,Dep 07:33,13,UO 600
2023-06-16,07:45,Dep 07:48,513,UO 550
2023-06-16,07:50,Dep 08:04,70,CA 6524
2023-06-16,07:55,Dep 08:00,66,AA 8959
2023-06-16,07:55,Dep 08:08,30,CX 982
2023-06-16,08:00,Dep 08:13,15,CX 488
2023-06-16,08:00,Dep 08:07,2,AA 8898
2023-06-16,08:00,Dep 07:58,33,AA 8906
2023-06-16,08:00,Dep 08:10,522,UO 130
2023-06-16,08:00,Dep 08:15,521,UO 760
2023-06-16,08:10,Dep 08:25,26,CX 257
2023-06-16,08:10,Dep 08:36,71,AA 8966
2023-06-16,08:10,Dep 08:32,63,JL 7054
2023-06-16,08:10,Dep 08:23,64,CX 596
2023-06-16,08:10,Dep 08:18,520,UO 704
2023-06-16,08:15,Dep 08:34,18,HU 8492
2023-06-16,08:15,Dep 08:16,47,MH 9189
2023-06-16,08:20,Dep 08:17,48,CX 633
2023-06-16,08:25,Dep 08:34,524,HB 681
2023-06-16,08:30,Dep 08:32,523,CA 118
2023-06-16,08:30,Dep 08:40,27,HX 690
2023-06-16,08:30,Dep 08:43,68,QR 5817
2023-06-16,08:35,Dep 08:38,21,QR 5813
2023-06-16,08:35,Dep 08:49,32,AA 8910
2023-06-16,08:45,Dep 09:14,29,JL 7030
2023-06-16,08:45,Dep 09:09,521,UO 686
2023-06-16,08:50,Dep 08:59,20,CX 384
2023-06-16,08:50,Dep 09:18,67,CX 432
2023-06-16,09:00,Dep 09:02,44,HX 1953
2023-06-16,09:00,Dep 09:34,65,CA 6510
2023-06-16,09:00,Dep 09:28,35,CX 901
2023-06-16,09:05,Dep 09:11,24,SQ 899
2023-06-16,09:05,Dep 09:36,50,AA 8880
2023-06-16,09:05,Dep 09:58,40,CX 830
2023-06-16,09:05,Dep 09:46,60,CA 6534
2023-06-16,09:10,Dep 09:44,69,BA 4132
2023-06-16,09:15,Dep 09:28,17,AI 7160
2023-06-16,09:15,Dep 09:51,5,AA 8913
2023-06-16,09:15,Dep 09:51,513,UO 848
2023-06-16,09:15,Dep 09:42,524,HB 540
2023-06-16,09:20,Dep 10:08,34,CX 368
2023-06-16,09:20,Dep 10:28,3,AA 8887
2023-06-16,09:20,Dep 09:47,66,5J 149
2023-06-16,09:20,Dep 10:05,520,HB 530
2023-06-16,09:25,Dep 09:37,10,5J 273
2023-06-16,09:30,Dep 09:56,43,CX 348
2023-06-16,09:30,Dep 09:49,45,AA 8940
2023-06-16,09:30,Dep 10:17,522,CX 5826
2023-06-16,09:40,Dep 10:30,15,BR 2898
2023-06-16,09:40,Dep 10:17,68,5J 241
2023-06-16,09:40,Dep 10:23,6,JL 730
2023-06-16,09:50,Dep 10:35,30,HX 1820
2023-06-16,09:50,Dep 10:40,4,JL 7044
2023-06-16,09:55,Dep 09:46,13,HU 8084
2023-06-16,10:00,Dep 14:20,70,AA 8915
2023-06-16,10:00,Dep 10:13,11,CA 6522
2023-06-16,10:10,Dep 10:57,2,QF 8213
2023-06-16,10:15,Dep 11:03,27,CI 602
2023-06-16,10:20,Dep 10:48,48,CX 494
2023-06-16,10:20,Dep 10:55,46,JL 7052
2023-06-16,10:25,Dep 10:38,63,CX 356
2023-06-16,10:25,Dep 11:23,50,HX 640
2023-06-16,10:30,Dep 10:49,33,AA 8882
2023-06-16,10:40,Dep 11:02,26,HA 5382
2023-06-16,10:45,Dep 11:16,41,CX 828
2023-06-16,10:45,Dep 10:49,18,UO 110
2023-06-16,10:45,Dep 10:52,32,FD 516
2023-06-16,10:50,Dep 11:23,47,UO 620
2023-06-16,11:00,Dep 11:21,70,JL 7058
2023-06-16,11:00,Dep 13:18,42,5J 111
2023-06-16,11:05,Dep 12:36,24,TR 981
2023-06-16,11:05,Dep 11:32,29,CI 904
2023-06-16,11:05,Dep 11:49,49,CX 239
2023-06-16,11:05,Dep 11:20,21,CX 946
2023-06-16,11:10,Dep 14:56,9,PR 301
2023-06-16,11:10,Dep 11:09,16,HU 8052
2023-06-16,11:10,Dep 11:10,60,FD 509
2023-06-16,11:10,Dep 11:18,64,CX 2635
2023-06-16,11:15,Dep 11:50,44,HX 658
2023-06-16,11:15,Dep 11:30,28,UA 862
2023-06-16,11:20,Dep 11:39,511,UO 898
2023-06-16,11:30,Dep 11:57,71,TK 8876
2023-06-16,11:30,Dep 11:43,25,CX 2717
2023-06-16,11:35,Dep 11:41,20,UO 690
2023-06-16,11:35,Dep 11:36,10,FM 3026
2023-06-16,11:50,Dep 12:10,35,MU 2902
2023-06-16,12:00,Dep 12:15,32,AK 139
2023-06-16,12:00,Dep 12:12,65,CA 6502
2023-06-16,12:05,Dep 12:09,34,CX 6200
2023-06-16,12:05,Dep 12:19,11,FM 3002
2023-06-16,12:15,Dep 12:19,6,DL 7886
2023-06-16,12:20,Dep 12:46,9,AF 8404
2023-06-16,12:25,Dep 12:43,5,SQ 875
2023-06-16,12:25,Dep 12:58,47,UO 112
2023-06-16,12:30,Dep 12:56,43,MF 8656
2023-06-16,12:35,Dep 12:48,48,HX 775
2023-06-16,12:35,Dep 12:44,17,UO 638
2023-06-16,12:40,Dep 13:20,4,AA 8937
2023-06-16,12:45,Dep 12:58,8,CA 102
2023-06-16,12:45,Dep 13:29,26,MH 9195
2023-06-16,12:45,Dep 12:46,21,UO 132
2023-06-16,12:45,Dep 13:26,60,WY 5903
2023-06-16,12:50,Dep 13:00,27,CA 104
2023-06-16,12:50,Dep 12:44,40,MU 2068
2023-06-16,12:50,Dep 13:16,33,FM 3022
2023-06-16,12:55,Dep 13:02,62,CA 3856
2023-06-16,12:55,Dep 13:09,13,CX 2474
2023-06-16,13:00,Dep 13:23,521,UO 646
2023-06-16,13:05,Dep 13:47,69,CX 346
2023-06-16,13:10,Dep 17:17,29,HU 8359
2023-06-16,13:20,Dep 13:45,29,9C 8716
2023-06-16,13:20,Cancelled,,PR 319
2023-06-16,13:25,Dep 13:46,7,CX 253
2023-06-16,13:25,Dep 13:36,46,UO 700
2023-06-16,13:35,Dep 13:39,44,CZ 310
2023-06-16,13:40,Dep 14:14,30,HX 1824
2023-06-16,13:40,Dep 14:07,68,CX 360
2023-06-16,13:40,Dep 13:44,41,SC 4790
2023-06-16,13:55,Dep 16:30,,CI 910
2023-06-16,13:55,Dep 13:55,50,CX 5172
2023-06-16,14:00,Dep 13:56,14,UO 650
2023-06-16,14:05,Dep 14:16,10,CX 310
