date,time,status,gate,no
2023-03-09,00:25,Dep 00:29,2,BA 4567
2023-03-09,00:25,Dep 00:37,4,IB 1961
2023-03-09,00:40,Dep 00:40,30,HX 1566
2023-03-09,00:55,Dep 00:48,28,EY 8495
2023-03-09,01:00,Dep 01:20,36,CX 888
2023-03-09,01:10,Dep 02:18,6,CX 745
2023-03-09,01:25,Dep 01:38,18,HX 781
2023-03-09,01:25,Dep 01:32,61,QR 5844
2023-03-09,01:30,Dep 02:27,41,CX 675
2023-03-09,01:30,Dep 01:38,7,HA 5382
2023-03-09,01:35,Dep 01:49,9,MM 068
2023-03-09,01:50,Dep 01:51,24,QR 5838
2023-03-09,03:20,Dep 03:31,71,MH 9210
2023-03-09,07:00,Dep 06:59,42,HU 8190
2023-03-09,07:10,Dep 07:07,32,CX 5618
2023-03-09,07:30,Dep 07:27,63,CA 6504
2023-03-09,07:30,Dep 07:33,43,CX 366
2023-03-09,07:30,Dep 07:23,68,AC 9775
2023-03-09,07:30,Dep 07:35,13,CX 5114
2023-03-09,07:35,Dep 07:36,44,CX 5724
2023-03-09,07:35,Dep 07:33,17,CX 5820
2023-03-09,07:40,Dep 07:49,16,CX 5600
2023-03-09,07:55,Dep 07:55,8,CX 982
2023-03-09,07:55,Dep 07:58,18,CX 5704
2023-03-09,08:00,Dep 08:03,33,CX 488
2023-03-09,08:05,Dep 08:04,23,CA 6520
2023-03-09,08:10,Dep 08:13,66,AA 8959
2023-03-09,08:10,Dep 08:09,50,JL 7026
2023-03-09,08:10,Dep 08:21,46,JL 7028
2023-03-09,08:15,Dep 08:10,7,HX 610
2023-03-09,08:15,Dep 08:15,67,CX 633
2023-03-09,08:25,Dep 08:33,30,BA 4559
2023-03-09,08:30,Dep 08:36,40,CX 257
2023-03-09,08:30,Dep 08:31,10,HX 632
2023-03-09,08:30,Dep 08:32,49,AC 9761
2023-03-09,08:30,Dep 08:29,19,HB 520
2023-03-09,08:30,Dep 08:42,15,HB 681
2023-03-09,08:35,Dep 08:32,25,LY 9125
2023-03-09,08:35,Dep 08:48,36,AC 9760
2023-03-09,08:40,Dep 08:40,29,HU 8516
2023-03-09,08:50,Dep 08:46,11,CX 432
2023-03-09,08:55,Dep 09:10,41,JL 7030
2023-03-09,08:55,Dep 08:58,31,CX 5686
2023-03-09,09:00,Dep 09:06,28,HX 1953
2023-03-09,09:00,Dep 08:55,27,HU 8492
2023-03-09,09:00,Dep 09:05,65,CA 6510
2023-03-09,09:00,Dep 09:00,3,AY 5137
2023-03-09,09:00,Dep 09:07,69,AC 9777
2023-03-09,09:10,Dep 09:09,34,QR 5804
2023-03-09,09:10,Dep 09:15,35,AC 9763
2023-03-09,09:15,Dep 09:20,71,AI 7160
2023-03-09,09:20,Dep 09:22,4,AA 8887
2023-03-09,09:20,Dep 09:22,62,QR 3483
2023-03-09,09:20,Dep 09:16,21,CX 5848
2023-03-09,09:20,Dep 09:25,24,HB 530
2023-03-09,09:25,Dep 09:22,32,5J 273
2023-03-09,09:30,Dep 09:31,45,JL 7064
2023-03-09,09:30,Dep 09:35,70,CX 970
2023-03-09,09:40,Dep 09:39,521,UO 2642
2023-03-09,09:45,Dep 09:47,44,CX 368
2023-03-09,09:50,Dep 09:54,17,CX 5680
2023-03-09,09:55,Dep 10:10,13,CX 5850
2023-03-09,10:00,Dep 10:01,8,QR 3485
2023-03-09,10:00,Dep 10:07,26,NZ 4148
2023-03-09,10:10,Dep 10:11,68,CX 954
2023-03-09,10:15,Dep 10:20,6,TG 5866
2023-03-09,10:20,Dep 10:19,25,CI 602
2023-03-09,10:20,Dep 10:17,66,CA 6522
2023-03-09,10:20,Dep 10:27,16,CX 5630
2023-03-09,10:25,Dep 10:37,33,CX 356
2023-03-09,10:25,Dep 10:28,60,CX 494
2023-03-09,10:25,Dep 10:26,63,QR 3453
2023-03-09,10:30,Dep 10:32,7,JL 7046
2023-03-09,10:50,Dep 10:57,15,CX 5870
2023-03-09,11:00,Dep 11:01,30,5J 111
2023-03-09,11:00,Dep 10:55,29,CX 5172
2023-03-09,11:00,Dep 11:01,20,CX 5668
2023-03-09,11:05,Dep 11:11,23,CI 904
2023-03-09,11:05,Dep 11:07,40,AI 7182
2023-03-09,11:10,Dep 11:07,10,SQ 8633
2023-03-09,11:10,Dep 11:10,49,JL 7058
2023-03-09,11:15,Dep 11:24,24,HX 1822
2023-03-09,11:30,Dep 11:37,34,PR 301
2023-03-09,11:30,Dep 11:28,69,AI 7172
2023-03-09,11:40,Dep 11:40,3,CX 370
2023-03-09,11:45,Dep 11:40,31,Z2 1265
2023-03-09,11:50,Dep 11:49,18,CX 5110
2023-03-09,11:50,Dep 11:48,521,CX 5898
2023-03-09,12:10,Dep 12:08,71,TK 9221
2023-03-09,12:15,Dep 12:17,21,CX 952
2023-03-09,12:15,Dep 12:11,11,CA 6526
2023-03-09,12:15,Dep 12:07,35,MU 502
2023-03-09,12:15,Dep 12:18,1,CX 2691
2023-03-09,12:20,Dep 12:34,5,UA 862
2023-03-09,12:20,Dep 12:31,28,MF 8656
2023-03-09,12:30,Dep 12:29,511,UO 132
2023-03-09,12:40,Dep 12:47,33,AK 139
2023-03-09,12:45,Dep 12:44,6,MH 9195
2023-03-09,12:45,Dep 12:52,63,TG 601
2023-03-09,12:55,Dep 12:43,26,9C 8716
2023-03-09,13:00,Dep 15:46,66,HX 246
2023-03-09,13:00,Dep 12:57,13,CX 5646
2023-03-09,13:05,Dep 13:11,32,MF 382
2023-03-09,13:10,Dep 13:34,30,MF 8696
2023-03-09,13:35,Dep 13:32,24,HX 1824
2023-03-09,13:35,Dep 13:41,47,CX 360
2023-03-09,13:45,Dep 13:27,60,MU 2570
2023-03-09,13:50,Dep 13:47,68,CZ 3076
2023-03-09,13:50,Dep 14:00,4,CX 253
2023-03-09,13:50,Dep 13:47,66,CZ 310
2023-03-09,14:00,Dep 14:13,2,CA 6512
2023-03-09,14:00,Dep 13:58,36,MU 504
2023-03-09,14:05,Dep 14:06,31,CI 910
2023-03-09,14:10,Dep 14:06,23,SQ 883
2023-03-09,14:10,Dep 14:14,67,QF 8229
2023-03-09,14:20,Dep 14:22,11,CX 919
2023-03-09,14:25,Dep 14:25,28,UA 7918
2023-03-09,14:30,Dep 14:36,49,QR 3472
2023-03-09,14:35,Dep 14:29,34,CX 6112
2023-03-09,14:50,Dep 14:42,62,QR 4971
2023-03-09,14:55,Dep 14:57,26,BI 636
2023-03-09,15:00,Dep 14:57,27,CX 380
2023-03-09,15:05,Dep 15:02,33,CA 104
2023-03-09,15:15,Dep 15:45,68,HU 8162
2023-03-09,15:20,Dep 15:24,13,CX 5780
2023-03-09,15:25,Dep 15:19,32,FM 3008
2023-03-09,15:30,Dep 15:33,42,CX 6261
2023-03-09,15:35,Dep 15:36,6,HA 5000
2023-03-09,15:55,Dep 15:44,25,SQ 893
2023-03-09,15:55,Dep 15:55,35,ET 644
2023-03-09,15:55,Dep 15:59,44,CX 5558
2023-03-09,16:00,Dep 16:01,8,QR 3457
2023-03-09,16:05,Dep 16:07,50,QR 3451
2023-03-09,16:15,Dep 16:28,60,HX 1202
2023-03-09,16:15,Dep 16:39,36,CX 903
2023-03-09,16:15,Dep 16:12,34,FD 501
2023-03-09,16:25,Dep 16:21,64,QR 5842
2023-03-09,16:35,Dep 16:34,46,QR 5808
2023-03-09,16:35,Dep 16:38,15,CX 5626
2023-03-09,16:40,Dep 16:32,26,AE 5312
2023-03-09,16:40,Dep 16:38,47,QR 5832
2023-03-09,16:40,Dep 16:44,3,MH 9192
2023-03-09,16:50,Dep 16:52,65,ZH 9092
2023-03-09,16:50,Dep 16:52,10,CX 396
2023-03-09,16:50,Dep 17:05,48,CX 5754
2023-03-09,17:00,Dep 16:58,62,8L 808
2023-03-09,17:05,Dep 16:56,27,9C 8922
2023-03-09,17:10,Dep 17:08,33,MU 766
2023-03-09,17:15,Dep 17:16,42,CX 5134
2023-03-09,17:15,Dep 17:30,32,ET 1761
2023-03-09,17:20,Dep 17:24,21,CX 456
2023-03-09,17:25,Dep 17:24,31,CX 6128
2023-03-09,17:30,Dep 17:31,1,VN 3567
2023-03-09,17:35,Dep 17:22,6,CA 110
2023-03-09,17:35,Dep 17:33,43,CX 402
2023-03-09,17:50,Dep 17:46,45,CX 978
2023-03-09,18:05,Dep 18:26,26,CI 916
2023-03-09,18:10,Dep 18:03,28,HB 504
2023-03-09,18:15,Dep 18:17,16,CX 5182
2023-03-09,18:15,Dep 18:08,41,MU 528
2023-03-09,18:20,Dep 18:35,66,AI 7174
