date,time,status,gate,no
2023-05-17,00:05,Dep 00:04,36,AA 8933
2023-05-17,00:20,Dep 00:20,9,LA 5642
2023-05-17,00:25,Dep 00:38,63,ET 645
2023-05-17,00:25,Dep 00:20,29,JU 8317
2023-05-17,00:25,Dep 00:32,60,TP 6349
2023-05-17,00:30,Dep 00:29,25,HX 1566
2023-05-17,00:45,Dep 04:03,5,CX 888
2023-05-17,00:45,Dep 00:41,30,EY 8495
2023-05-17,00:50,Dep 00:57,4,AA 8930
2023-05-17,00:50,Dep 00:55,27,MM 068
2023-05-17,01:20,Dep 01:17,8,QR 5844
2023-05-17,01:50,Dep 01:50,61,QR 5838
2023-05-17,01:55,Dep 01:50,47,GA 9771
2023-05-17,02:00,Dep 02:28,64,MH 9210
2023-05-17,07:00,Dep 07:00,14,CX 5820
2023-05-17,07:05,Dep 07:04,26,UO 850
2023-05-17,07:15,Dep 07:05,8,HX 676
2023-05-17,07:15,Dep 07:06,11,UO 618
2023-05-17,07:20,Dep 07:28,62,CX 366
2023-05-17,07:20,Dep 07:14,10,CX 907
2023-05-17,07:35,Dep 07:28,21,UO 600
2023-05-17,07:45,Dep 07:40,524,UO 550
2023-05-17,07:55,Dep 08:10,42,CX 982
2023-05-17,08:00,Dep 08:03,19,CX 488
2023-05-17,08:00,Dep 07:59,40,AA 8898
2023-05-17,08:00,Dep 08:06,28,AA 8906
2023-05-17,08:00,Dep 07:57,520,UO 130
2023-05-17,08:00,Dep 08:04,521,UO 760
2023-05-17,08:10,Dep 08:22,47,CX 257
2023-05-17,08:10,Dep 08:11,25,AA 8966
2023-05-17,08:10,Dep 08:09,3,CX 596
2023-05-17,08:15,Dep 08:19,18,HU 8492
2023-05-17,08:15,Dep 08:37,15,JL 7068
2023-05-17,08:15,Dep 08:20,67,CA 6534
2023-05-17,08:20,Dep 08:20,34,CX 633
2023-05-17,08:30,Dep 08:23,522,CA 118
2023-05-17,08:30,Dep 08:28,71,HX 690
2023-05-17,08:30,Dep 08:32,44,QR 5817
2023-05-17,08:35,Dep 08:41,46,CX 607
2023-05-17,08:35,Dep 08:32,33,AA 8910
2023-05-17,08:45,Dep 09:00,31,JL 7030
2023-05-17,08:50,Dep 09:02,30,CX 432
2023-05-17,08:55,Dep 08:53,70,HB 502
2023-05-17,09:00,Dep 09:04,66,CA 6510
2023-05-17,09:00,Dep 09:02,2,CX 901
2023-05-17,09:05,Dep 09:10,24,SQ 899
2023-05-17,09:05,Dep 09:11,4,CX 830
2023-05-17,09:10,Dep 09:51,60,BA 4132
2023-05-17,09:15,Dep 09:27,69,AI 7160
2023-05-17,09:15,Dep 09:22,63,QF 8215
2023-05-17,09:15,Dep 09:17,5,AA 8913
2023-05-17,09:15,Dep 09:27,521,HB 540
2023-05-17,09:20,Dep 09:28,7,CX 368
2023-05-17,09:20,Dep 09:26,35,AA 8887
2023-05-17,09:20,Dep 09:31,42,5J 149
2023-05-17,09:20,Dep 09:17,520,HB 530
2023-05-17,09:25,Dep 09:40,44,5J 273
2023-05-17,09:30,Dep 09:39,43,CX 348
2023-05-17,09:30,Dep 09:34,50,AA 8940
2023-05-17,09:30,Dep 09:31,32,NZ 4148
2023-05-17,09:40,Dep 09:39,27,BR 2898
2023-05-17,09:40,Dep 09:42,40,5J 241
2023-05-17,09:50,Dep 10:08,28,HX 1820
2023-05-17,09:55,Dep 09:52,29,HU 8084
2023-05-17,10:00,Dep 09:57,45,AA 8915
2023-05-17,10:00,Dep 10:07,23,CA 6522
2023-05-17,10:15,Dep 10:15,11,CI 602
2023-05-17,10:20,Dep 10:44,49,CX 494
2023-05-17,10:20,Dep 10:24,3,JL 7052
2023-05-17,10:25,Dep 10:21,68,HX 640
2023-05-17,10:30,Dep 12:06,67,AA 8882
2023-05-17,10:35,Dep 10:33,13,UO 870
2023-05-17,10:40,Dep 10:35,17,UO 630
2023-05-17,10:40,Dep 10:42,25,HA 5382
2023-05-17,10:45,Dep 11:03,1,CX 828
2023-05-17,10:45,Dep 10:44,18,UO 110
2023-05-17,10:45,Dep 10:50,8,FD 516
2023-05-17,10:50,Dep 11:21,48,UO 620
2023-05-17,10:55,Dep 11:15,62,CX 239
2023-05-17,11:00,Dep 11:07,71,JL 7058
2023-05-17,11:00,Dep 11:07,42,5J 111
2023-05-17,11:00,Dep 11:06,16,CX 5172
2023-05-17,11:05,Dep 11:18,44,TR 981
2023-05-17,11:05,Dep 11:13,27,CI 904
2023-05-17,11:10,Dep 11:31,32,PR 301
2023-05-17,11:10,Dep 11:08,33,HU 8052
2023-05-17,11:10,Dep 11:20,7,FD 509
2023-05-17,11:15,Dep 11:22,26,BA 4577
2023-05-17,11:15,Dep 11:30,29,HX 658
2023-05-17,11:15,Dep 11:27,9,UA 862
2023-05-17,11:20,Dep 11:48,47,UO 898
2023-05-17,11:30,Dep 11:45,31,TK 8876
2023-05-17,11:30,Dep 13:23,66,CX 2717
2023-05-17,11:35,Dep 11:49,19,UO 690
2023-05-17,11:35,Dep 11:39,10,FM 3026
2023-05-17,11:50,Dep 11:57,34,MU 2902
2023-05-17,11:55,Dep 11:57,8,AK 139
2023-05-17,12:00,Dep 12:15,69,CA 6502
2023-05-17,12:05,Dep 12:05,28,MU 722
2023-05-17,12:15,Dep 12:16,24,DL 7886
2023-05-17,12:20,Dep 13:04,30,AF 8404
2023-05-17,12:25,Dep 12:28,5,SQ 875
2023-05-17,12:25,Dep 12:28,14,UO 112
2023-05-17,12:30,Dep 12:34,40,MF 8656
2023-05-17,12:35,Dep 14:38,48,HX 775
2023-05-17,12:35,Dep 13:06,13,UO 638
2023-05-17,12:40,Dep 14:48,46,AA 8937
2023-05-17,12:45,Dep 12:41,36,CA 102
2023-05-17,12:45,Dep 12:56,70,MH 9195
2023-05-17,12:45,Dep 12:39,16,UO 132
2023-05-17,12:45,Dep 13:11,62,WY 5903
2023-05-17,12:50,Dep 14:29,24,CA 104
2023-05-17,12:50,Dep 13:35,60,FM 3022
2023-05-17,12:55,Dep 12:58,9,CA 3856
2023-05-17,13:00,Dep 12:57,21,UO 646
2023-05-17,13:20,Dep 13:21,45,9C 8716
2023-05-17,13:30,Dep 13:40,61,CX 253
2023-05-17,13:35,Dep 14:22,42,CZ 310
2023-05-17,13:40,Dep 13:40,32,HX 1824
2023-05-17,13:40,Dep 13:44,23,CX 360
2023-05-17,13:40,Dep 13:59,44,SC 4790
2023-05-17,13:55,Dep 14:07,10,CI 910
2023-05-17,13:55,Dep 14:04,3,AA 8929
2023-05-17,14:00,Dep 13:58,15,UO 650
2023-05-17,14:05,Dep 14:15,68,CX 919
2023-05-17,14:10,Dep 14:20,29,BA 4571
2023-05-17,14:25,Dep 15:01,7,CX 418
2023-05-17,14:25,Dep 14:28,1,OM 5637
2023-05-17,14:35,Dep 15:12,9,CA 112
2023-05-17,14:35,Dep 14:31,47,QR 4971
2023-05-17,14:40,Dep 16:29,68,HU 8209
2023-05-17,14:45,Dep 14:43,17,UO 114
2023-05-17,14:55,Dep 15:41,19,UO 688
2023-05-17,15:00,Dep 15:22,33,CX 380
2023-05-17,15:00,Dep 14:57,35,HX 1204
2023-05-17,15:00,Dep 15:02,16,CX 5652
2023-05-17,15:05,Dep 15:07,34,UA 7918
2023-05-17,15:05,Cancelled,,UO 182
2023-05-17,15:05,Dep 15:28,60,HO 3504
2023-05-17,15:10,Dep 15:13,69,JL 7048
2023-05-17,15:15,Dep 15:08,25,HA 5000
2023-05-17,15:25,Dep 15:22,44,CA 420
2023-05-17,15:25,Dep 15:48,36,HX 1826
2023-05-17,15:25,Dep 15:20,11,BA 4563
2023-05-17,15:25,Dep 15:51,70,HB 683
2023-05-17,15:30,Dep 15:36,21,BI 3403
2023-05-17,15:30,Dep 15:39,30,CX 2952
2023-05-17,15:35,Dep 15:34,40,HU 8361
2023-05-17,15:35,Dep 15:29,10,FD 501
2023-05-17,15:40,Dep 16:53,5,SQ 893
2023-05-17,15:45,Dep 16:20,49,CX 472
2023-05-17,15:50,Dep 16:03,521,UO 780
2023-05-17,15:55,Dep 15:57,48,HU 8192
2023-05-17,15:55,Dep 15:53,26,PG 4560
2023-05-17,16:00,Dep 16:02,24,MU 504
2023-05-17,16:00,Dep 16:11,42,CZ 636
