date,time,status,gate,no
2023-06-06,00:05,Dep 00:04,41,AA 8933
2023-06-06,00:20,Dep 00:19,66,LX 9513
2023-06-06,00:25,Dep 00:18,34,JU 8317
2023-06-06,00:30,Dep 00:33,8,HX 1566
2023-06-06,00:35,Dep 00:37,62,TP 6349
2023-06-06,00:45,Dep 00:43,36,EY 8495
2023-06-06,00:50,Dep 00:48,4,AA 8930
2023-06-06,00:50,Dep 01:03,7,MM 068
2023-06-06,01:05,Dep 00:55,18,TK 9223
2023-06-06,01:20,Dep 01:22,30,QR 5844
2023-06-06,01:50,Dep 01:45,27,QR 5838
2023-06-06,02:20,Dep 02:48,9,CX 675
2023-06-06,07:00,Dep 06:55,14,CX 5820
2023-06-06,07:15,Dep 07:11,68,HX 676
2023-06-06,07:20,Dep 07:31,66,CX 366
2023-06-06,07:20,Dep 07:19,30,CX 907
2023-06-06,07:35,Dep 07:36,28,UO 600
2023-06-06,07:45,Dep 07:42,513,UO 550
2023-06-06,07:55,Dep 08:03,70,CX 982
2023-06-06,08:00,Dep 07:56,13,CX 488
2023-06-06,08:00,Dep 08:04,9,AA 8898
2023-06-06,08:00,Dep 08:03,3,AA 8906
2023-06-06,08:00,Dep 08:03,511,UO 130
2023-06-06,08:00,Dep 07:59,521,UO 760
2023-06-06,08:10,Dep 08:15,7,CX 257
2023-06-06,08:10,Dep 08:31,1,AA 8966
2023-06-06,08:10,Dep 08:09,67,JL 7054
2023-06-06,08:10,Dep 08:28,32,CX 596
2023-06-06,08:10,Dep 08:35,21,UO 704
2023-06-06,08:15,Dep 08:10,17,HU 8492
2023-06-06,08:15,Dep 08:37,36,OZ 9294
2023-06-06,08:15,Dep 08:33,27,MH 9189
2023-06-06,08:15,Dep 08:23,25,PR 3201
2023-06-06,08:15,Dep 08:34,523,HB 520
2023-06-06,08:30,Dep 08:32,522,CA 118
2023-06-06,08:30,Dep 08:41,23,QR 5817
2023-06-06,08:35,Dep 08:42,10,QR 5813
2023-06-06,08:35,Dep 08:55,11,AA 8910
2023-06-06,08:40,Dep 08:54,18,HU 8516
2023-06-06,08:45,Dep 08:58,31,JL 7030
2023-06-06,08:45,Dep 08:55,40,UO 686
2023-06-06,08:50,Dep 09:09,15,CX 432
2023-06-06,08:55,Dep 09:05,524,HB 502
2023-06-06,09:00,Dep 09:05,65,HX 1953
2023-06-06,09:00,Dep 09:15,29,CA 6510
2023-06-06,09:00,Dep 09:18,8,CX 901
2023-06-06,09:05,Dep 16:16,43,SQ 899
2023-06-06,09:05,Dep 09:41,62,AA 8880
2023-06-06,09:05,Dep 09:18,50,CX 830
2023-06-06,09:05,Dep 09:24,44,CA 6534
2023-06-06,09:10,Dep 09:21,43,BA 4132
2023-06-06,09:15,Dep 09:28,26,AI 7160
2023-06-06,09:15,Dep 09:27,34,QF 8215
2023-06-06,09:15,Dep 09:34,2,AA 8913
2023-06-06,09:15,Dep 09:25,520,UO 848
2023-06-06,09:20,Dep 09:35,47,CX 368
