date,time,status,gate,no
2023-04-26,00:05,Dep 00:50,63,AA 8933
2023-04-26,00:20,Dep 00:22,23,LA 5642
2023-04-26,00:25,Dep 00:30,49,ET 645
2023-04-26,00:25,Dep 00:30,61,JU 8317
2023-04-26,00:30,Dep 00:40,27,HX 1566
2023-04-26,00:35,Dep 00:43,64,TP 6349
2023-04-26,00:45,Dep 01:06,48,CX 888
2023-04-26,00:45,Dep 00:39,24,EY 8495
2023-04-26,00:50,Dep 00:49,41,AA 8930
2023-04-26,00:50,Dep 01:15,26,MM 068
2023-04-26,01:05,Dep 00:58,36,TK 9223
2023-04-26,01:20,Dep 01:26,2,QR 5844
2023-04-26,01:50,Dep 01:56,29,QR 5838
2023-04-26,01:55,Dep 01:53,34,GA 9771
2023-04-26,02:00,Dep 02:36,43,MH 9210
2023-04-26,07:00,Dep 06:57,28,CX 5820
2023-04-26,07:05,Dep 06:54,7,UO 850
2023-04-26,07:15,Dep 07:10,20,UO 618
2023-04-26,07:20,Dep 07:18,69,CX 366
2023-04-26,07:20,Dep 07:21,27,CX 907
2023-04-26,07:35,Dep 07:38,47,UO 600
2023-04-26,07:55,Dep 07:55,32,CX 982
2023-04-26,08:00,Dep 08:07,3,CX 257
2023-04-26,08:00,Dep 07:59,11,CX 488
2023-04-26,08:00,Dep 07:58,46,AA 8898
2023-04-26,08:00,Dep 08:00,49,AA 8906
2023-04-26,08:00,Dep 08:03,18,UO 130
2023-04-26,08:00,Dep 08:10,62,UO 760
2023-04-26,08:10,Dep 08:21,41,AA 8966
2023-04-26,08:10,Dep 08:15,24,CX 596
2023-04-26,08:10,Dep 08:09,34,UO 704
2023-04-26,08:15,Dep 08:02,29,HU 8492
2023-04-26,08:15,Dep 08:19,66,CA 6534
2023-04-26,08:20,Dep 08:28,31,CX 633
2023-04-26,08:30,Dep 08:24,521,CA 118
2023-04-26,08:30,Dep 08:38,522,HX 690
2023-04-26,08:30,Dep 08:56,60,QR 5817
2023-04-26,08:35,Dep 08:35,71,AA 8910
2023-04-26,08:45,Dep 08:57,33,JL 7030
2023-04-26,08:45,Dep 08:41,10,UO 686
2023-04-26,08:50,Dep 08:53,4,CX 432
2023-04-26,08:55,Dep 08:55,15,HB 502
2023-04-26,09:00,Dep 09:12,64,CA 6510
2023-04-26,09:00,Dep 09:24,9,CX 901
2023-04-26,09:05,Dep 09:01,6,SQ 899
2023-04-26,09:05,Dep 09:15,36,CX 830
2023-04-26,09:10,Dep 09:08,8,BA 4132
2023-04-26,09:15,Dep 09:07,25,AI 7160
2023-04-26,09:15,Dep 09:10,30,QF 8215
2023-04-26,09:15,Dep 09:25,5,AA 8913
2023-04-26,09:15,Dep 09:16,14,UO 848
2023-04-26,09:20,Dep 09:16,17,BR 2898
2023-04-26,09:20,Dep 09:28,50,CX 368
2023-04-26,09:20,Dep 09:21,35,AA 8887
2023-04-26,09:20,Dep 09:15,63,HB 530
2023-04-26,09:25,Dep 10:49,69,5J 273
2023-04-26,09:30,Dep 09:37,61,CX 348
2023-04-26,09:30,Dep 09:36,70,AA 8940
2023-04-26,09:30,Dep 09:27,44,NZ 4148
2023-04-26,09:40,Dep 09:41,34,5J 241
2023-04-26,09:50,Dep 10:32,32,HX 1820
2023-04-26,09:55,Dep 09:46,19,HU 8084
2023-04-26,10:00,Dep 10:00,27,AA 8915
2023-04-26,10:00,Dep 10:11,47,CA 6522
2023-04-26,10:00,Dep 10:11,28,E9 636
2023-04-26,10:15,Dep 10:46,33,CI 602
2023-04-26,10:20,Dep 10:22,1,CX 494
2023-04-26,10:20,Dep 10:26,7,JL 7052
2023-04-26,10:25,Dep 10:21,16,HX 640
2023-04-26,10:30,Dep 10:36,43,AA 8882
2023-04-26,10:35,Dep 10:28,521,UO 870
2023-04-26,10:40,Dep 10:39,48,UO 630
2023-04-26,10:40,Dep 10:45,24,HA 5382
2023-04-26,10:45,Dep 10:59,3,CX 828
2023-04-26,10:45,Dep 10:46,42,UO 110
2023-04-26,10:45,Dep 10:35,10,FD 516
2023-04-26,10:50,Dep 10:57,46,UO 620
2023-04-26,10:55,Dep 11:05,62,CX 239
2023-04-26,11:00,Dep 10:59,31,JL 7058
2023-04-26,11:00,Dep 12:15,8,5J 111
2023-04-26,11:00,Dep 11:00,18,CX 5172
2023-04-26,11:05,Dep 11:16,44,TR 981
2023-04-26,11:05,Dep 11:20,35,CI 904
2023-04-26,11:10,Dep 11:04,40,HU 8052
2023-04-26,11:10,Dep 11:15,20,HX 658
2023-04-26,11:10,Dep 11:30,11,FD 509
2023-04-26,11:20,Dep 11:35,511,UO 898
2023-04-26,11:25,Dep 11:21,30,MU 2902
2023-04-26,11:30,Dep 11:24,68,TK 8876
2023-04-26,11:30,Dep 11:33,2,CX 2717
2023-04-26,11:35,Dep 11:31,21,UO 690
2023-04-26,11:35,Dep 12:10,32,FM 3026
2023-04-26,11:55,Dep 12:02,28,AK 139
2023-04-26,12:00,Dep 12:12,63,CA 6502
2023-04-26,12:05,Dep 12:03,23,FM 3002
2023-04-26,12:15,Dep 12:22,7,DL 7886
2023-04-26,12:20,Dep 13:09,6,AF 8404
2023-04-26,12:20,Dep 12:20,33,MF 382
2023-04-26,12:25,Dep 12:35,5,SQ 875
2023-04-26,12:25,Dep 12:29,19,UO 112
2023-04-26,12:30,Dep 12:36,60,CA 3856
2023-04-26,12:30,Dep 12:37,35,MF 8656
2023-04-26,12:35,Dep 12:57,27,HX 775
2023-04-26,12:35,Dep 12:34,520,UO 638
2023-04-26,12:40,Dep 12:59,41,AA 8937
2023-04-26,12:45,Dep 12:40,10,CA 102
2023-04-26,12:45,Dep 12:45,50,MH 9195
2023-04-26,12:45,Dep 12:46,16,UO 132
2023-04-26,12:45,Dep 13:13,42,WY 5903
2023-04-26,12:50,Dep 12:44,31,CA 104
2023-04-26,12:50,Dep 14:14,,FM 3022
2023-04-26,13:00,Dep 12:58,14,UO 646
2023-04-26,13:20,Dep 13:18,25,9C 8716
2023-04-26,13:20,Dep 13:29,36,PR 319
2023-04-26,13:25,Dep 13:47,71,UO 700
2023-04-26,13:35,Dep 13:46,35,CZ 310
2023-04-26,13:40,Dep 14:19,30,HX 1824
2023-04-26,13:40,Dep 13:48,1,CX 360
2023-04-26,13:55,Dep 14:26,29,CI 910
2023-04-26,13:55,Dep 13:51,17,BI 3403
2023-04-26,13:55,Dep 13:58,3,AA 8929
2023-04-26,14:00,Dep 13:59,21,UO 650
2023-04-26,14:05,Dep 14:07,45,CX 919
2023-04-26,14:10,Dep 14:15,24,BA 4571
2023-04-26,14:25,Dep 14:26,49,CX 418
2023-04-26,14:25,Dep 14:24,46,OM 5637
2023-04-26,14:30,Dep 14:35,34,UA 7918
2023-04-26,14:35,Dep 14:23,47,CA 112
2023-04-26,14:35,Dep 14:28,10,QR 4971
2023-04-26,14:45,Dep 15:05,18,HU 8209
2023-04-26,14:45,Dep 15:03,20,UO 114
2023-04-26,14:55,Dep 14:51,69,UO 688
2023-04-26,15:00,Dep 15:00,60,CX 380
2023-04-26,15:00,Dep 14:49,68,HU 7954
2023-04-26,15:05,Dep 14:57,43,UO 182
2023-04-26,15:05,Dep 15:33,35,HO 3504
2023-04-26,15:10,Dep 15:24,64,JL 7048
2023-04-26,15:15,Dep 15:27,6,HA 5000
2023-04-26,15:25,Dep 15:24,31,CA 420
2023-04-26,15:25,Dep 15:33,30,HX 1826
2023-04-26,15:25,Dep 15:48,14,HB 683
2023-04-26,15:35,Dep 15:35,28,HU 8361
2023-04-26,15:35,Dep 16:06,10,FD 501
2023-04-26,15:40,Dep 15:36,5,SQ 893
2023-04-26,15:45,Dep 15:54,65,CX 472
