date,time,status,gate,no
2023-04-19,00:05,Dep 00:53,3,AA 8933
2023-04-19,00:20,Dep 00:26,32,LA 5642
2023-04-19,00:25,Dep 00:19,28,ET 645
2023-04-19,00:25,Dep 00:27,35,JU 8317
2023-04-19,00:30,Dep 00:42,31,HX 1566
2023-04-19,00:35,Dep 00:48,60,TP 6349
2023-04-19,00:45,Dep 01:07,36,CX 888
2023-04-19,00:45,Dep 00:48,45,EY 8495
2023-04-19,00:50,Dep 00:51,33,AA 8930
2023-04-19,00:50,Dep 01:16,24,MM 068
2023-04-19,01:05,Dep 00:55,17,TK 9223
2023-04-19,01:20,Dep 01:26,5,QR 5844
2023-04-19,01:50,Dep 01:50,61,QR 5838
2023-04-19,01:55,Dep 01:43,67,GA 9771
2023-04-19,02:00,Dep 02:08,69,MH 9210
2023-04-19,07:00,Dep 06:56,10,CX 5820
2023-04-19,07:05,Dep 07:04,28,UO 850
2023-04-19,07:15,Dep 07:15,15,UO 618
2023-04-19,07:20,Dep 07:24,50,CX 366
2023-04-19,07:20,Dep 07:20,20,CX 907
2023-04-19,07:35,Dep 07:32,21,UO 600
2023-04-19,07:55,Dep 08:15,46,CX 982
2023-04-19,08:00,Dep 08:13,34,CX 488
2023-04-19,08:00,Dep 07:57,33,AA 8898
2023-04-19,08:00,Dep 08:06,36,AA 8906
2023-04-19,08:00,Dep 08:03,18,UO 130
2023-04-19,08:00,Dep 07:54,16,UO 760
2023-04-19,08:10,Dep 08:10,29,AA 8966
2023-04-19,08:10,Dep 08:12,49,CX 596
2023-04-19,08:10,Dep 08:20,45,UO 704
2023-04-19,08:15,Dep 08:18,14,HU 8492
2023-04-19,08:15,Dep 08:22,68,CA 6534
2023-04-19,08:20,Dep 08:24,6,CX 633
2023-04-19,08:25,Dep 08:20,35,HB 2681
2023-04-19,08:30,Dep 13:29,523,CA 118
2023-04-19,08:30,Dep 08:31,7,HX 690
2023-04-19,08:30,Dep 08:34,23,QR 5817
2023-04-19,08:35,Dep 08:40,70,AA 8910
2023-04-19,08:45,Dep 08:48,27,JL 7030
2023-04-19,08:45,Dep 08:45,520,UO 686
2023-04-19,08:50,Dep 08:56,25,CX 432
2023-04-19,08:55,Dep 08:54,511,HB 502
2023-04-19,09:00,Dep 09:02,1,CA 6510
2023-04-19,09:00,Dep 09:11,44,CX 901
2023-04-19,09:05,Dep 09:02,8,SQ 899
2023-04-19,09:05,Dep 09:20,42,CX 830
2023-04-19,09:10,Dep 09:13,48,BA 4132
2023-04-19,09:15,Dep 09:06,17,AI 7160
2023-04-19,09:15,Dep 09:15,66,QF 8215
2023-04-19,09:15,Dep 09:19,5,AA 8913
2023-04-19,09:15,Dep 09:29,521,UO 848
2023-04-19,09:20,Dep 09:14,24,BR 2898
2023-04-19,09:20,Dep 09:21,9,CX 368
2023-04-19,09:20,Dep 09:52,41,AA 8887
2023-04-19,09:20,Dep 09:28,69,HB 530
2023-04-19,09:25,Dep 09:28,10,5J 273
2023-04-19,09:30,Dep 09:33,65,CX 348
2023-04-19,09:30,Dep 09:35,11,AA 8940
2023-04-19,09:30,Dep 09:30,62,NZ 4148
2023-04-19,09:40,Dep 10:11,7,5J 241
2023-04-19,09:50,Dep 11:09,29,HX 1820
2023-04-19,09:55,Dep 09:51,19,HU 8084
2023-04-19,10:00,Dep 10:04,40,AA 8915
2023-04-19,10:00,Dep 10:02,28,CA 6522
2023-04-19,10:15,Dep 10:42,25,CI 602
2023-04-19,10:20,Dep 10:44,33,CX 494
2023-04-19,10:20,Dep 10:27,4,JL 7052
2023-04-19,10:25,Dep 10:18,35,HX 640
2023-04-19,10:30,Dep 10:37,64,AA 8882
2023-04-19,10:35,Dep 10:35,31,UO 870
2023-04-19,10:40,Dep 10:50,16,UO 630
2023-04-19,10:40,Dep 10:44,6,HA 5382
2023-04-19,10:45,Dep 11:04,43,CX 828
2023-04-19,10:45,Dep 11:06,32,UO 110
2023-04-19,10:45,Dep 10:41,8,FD 516
2023-04-19,10:50,Dep 11:10,521,UO 620
2023-04-19,10:55,Dep 11:14,60,CX 239
2023-04-19,11:00,Dep 11:07,68,JL 7058
2023-04-19,11:00,Dep 11:25,49,5J 111
2023-04-19,11:00,Dep 11:20,18,CX 5172
2023-04-19,11:05,Dep 11:44,44,TR 981
2023-04-19,11:05,Dep 11:12,24,CI 904
2023-04-19,11:10,Dep 11:57,10,PR 301
2023-04-19,11:10,Dep 11:16,45,HU 8052
2023-04-19,11:10,Dep 11:24,17,HX 658
2023-04-19,11:10,Dep 11:13,9,FD 509
2023-04-19,11:15,Dep 12:03,1,BA 4577
2023-04-19,11:20,Dep 11:28,20,UO 898
2023-04-19,11:25,Dep 11:22,34,MU 2902
2023-04-19,11:30,Dep 11:45,47,TK 8876
2023-04-19,11:30,Dep 12:08,46,CX 2717
2023-04-19,11:35,Dep 11:50,522,UO 690
2023-04-19,11:35,Dep 11:40,36,FM 3026
2023-04-19,11:55,Dep 12:50,8,AK 139
2023-04-19,12:00,Dep 12:49,25,CA 6502
2023-04-19,12:05,Dep 12:04,28,FM 3002
2023-04-19,12:15,Dep 12:21,7,DL 7886
2023-04-19,12:20,Dep 17:40,50,AF 8404
2023-04-19,12:25,Dep 12:32,5,SQ 875
2023-04-19,12:25,Dep 12:18,521,UO 112
2023-04-19,12:30,Dep 16:18,62,CA 3856
2023-04-19,12:30,Dep 16:33,34,MF 8656
