date,time,status,gate,no
2023-05-24,00:05,Dep 00:03,8,AA 8933
2023-05-24,00:20,Dep 00:21,32,LA 5642
2023-05-24,00:25,Dep 00:22,40,ET 645
2023-05-24,00:25,Dep 00:22,27,JU 8317
2023-05-24,00:25,Dep 01:17,62,TP 6349
2023-05-24,00:30,Dep 00:45,24,HX 1566
2023-05-24,00:45,Dep 00:50,63,CX 888
2023-05-24,00:45,Dep 00:54,34,EY 8495
2023-05-24,00:50,Dep 00:45,3,AA 8930
2023-05-24,00:50,Dep 01:01,30,MM 068
2023-05-24,01:05,Dep 01:06,17,TK 9223
2023-05-24,01:20,Dep 01:19,29,QR 5844
2023-05-24,01:50,Dep 01:46,4,QR 5838
2023-05-24,01:55,Dep 01:48,70,GA 9771
2023-05-24,02:00,Dep 02:53,64,MH 9210
2023-05-24,07:00,Dep 06:53,33,CX 5820
2023-05-24,07:05,Dep 07:01,69,UO 850
2023-05-24,07:15,Dep 07:10,17,HX 676
2023-05-24,07:15,Dep 07:11,62,UO 618
2023-05-24,07:20,Dep 07:27,50,CX 366
2023-05-24,07:20,Dep 07:19,24,CX 907
2023-05-24,07:35,Dep 07:33,15,UO 600
2023-05-24,07:45,Dep 08:03,28,UO 550
2023-05-24,07:55,Dep 08:05,71,CX 982
2023-05-24,08:00,Dep 08:03,5,CX 488
2023-05-24,08:00,Dep 08:07,48,AA 8898
2023-05-24,08:00,Dep 07:59,3,AA 8906
2023-05-24,08:00,Dep 10:11,524,UO 130
2023-05-24,08:00,Dep 08:11,14,UO 760
2023-05-24,08:10,Dep 08:20,31,CX 257
2023-05-24,08:10,Dep 08:16,67,AA 8966
2023-05-24,08:10,Dep 08:17,27,CX 596
2023-05-24,08:15,Dep 08:13,19,HU 8492
2023-05-24,08:15,Dep 08:16,10,JL 7068
2023-05-24,08:15,Dep 08:20,1,CA 6534
2023-05-24,08:20,Dep 08:24,63,CX 633
2023-05-24,08:30,Dep 08:38,522,CA 118
2023-05-24,08:30,Dep 08:26,45,HX 690
2023-05-24,08:30,Dep 08:33,35,QR 5817
2023-05-24,08:35,Dep 08:55,29,CX 607
2023-05-24,08:35,Dep 08:39,7,AA 8910
2023-05-24,08:45,Dep 08:49,42,JL 7030
2023-05-24,08:50,Dep 09:05,21,CX 432
2023-05-24,08:55,Dep 09:01,520,HB 502
2023-05-24,09:00,Dep 09:14,44,CA 6510
2023-05-24,09:00,Dep 09:07,46,CX 901
2023-05-24,09:05,Dep 09:03,26,SQ 899
2023-05-24,09:10,Dep 09:06,2,BA 4132
2023-05-24,09:15,Dep 09:14,18,AI 7160
2023-05-24,09:15,Dep 09:12,43,QF 8215
2023-05-24,09:15,Dep 09:28,24,AA 8913
2023-05-24,09:15,Dep 09:14,523,HB 540
2023-05-24,09:20,Dep 09:27,40,CX 368
2023-05-24,09:20,Dep 09:39,6,AA 8887
2023-05-24,09:20,Dep 09:43,9,5J 149
2023-05-24,09:20,Dep 09:15,521,HB 530
2023-05-24,09:25,Dep 09:58,71,5J 273
2023-05-24,09:30,Dep 09:57,68,CX 348
2023-05-24,09:30,Dep 09:42,66,AA 8940
2023-05-24,09:30,Dep 09:48,11,NZ 4148
2023-05-24,09:40,Dep 09:52,17,BR 2898
2023-05-24,09:40,Dep 10:07,10,5J 241
2023-05-24,09:50,Dep 11:04,29,HX 1820
2023-05-24,09:55,Dep 10:13,522,HU 8084
2023-05-24,10:00,Dep 10:15,70,AA 8915
2023-05-24,10:00,Dep 10:15,25,CA 6522
2023-05-24,10:15,Dep 10:58,36,CI 602
2023-05-24,10:20,Dep 10:52,23,CX 494
2023-05-24,10:20,Dep 10:51,64,JL 7052
2023-05-24,10:25,Dep 10:49,34,HX 640
2023-05-24,10:30,Dep 10:58,63,AA 8882
2023-05-24,10:35,Dep 10:53,513,UO 870
2023-05-24,10:40,Dep 10:58,520,UO 630
2023-05-24,10:40,Dep 11:01,7,HA 5382
2023-05-24,10:45,Dep 11:17,33,CX 828
2023-05-24,10:45,Dep 10:59,48,UO 110
