date,time,status,gate,no
2023-05-15,00:05,Dep 00:01,4,AA 8933
2023-05-15,00:20,Dep 00:21,49,LA 5642
2023-05-15,00:25,Dep 00:44,32,ET 645
2023-05-15,00:25,Dep 00:24,30,JU 8317
2023-05-15,00:25,Dep 00:40,62,TP 6349
2023-05-15,00:30,Dep 00:34,25,HX 1566
2023-05-15,00:45,Dep 01:00,3,CX 888
2023-05-15,00:45,Dep 00:41,11,EY 8495
2023-05-15,00:50,Dep 00:49,61,AA 8930
2023-05-15,00:50,Dep 01:27,24,MM 068
2023-05-15,01:20,Dep 01:15,29,QR 5844
2023-05-15,01:50,Dep 01:51,46,QR 5838
2023-05-15,01:55,Dep 01:58,40,GA 9771
2023-05-15,07:00,Dep 06:56,14,CX 5820
2023-05-15,07:05,Dep 07:10,33,UO 850
2023-05-15,07:15,Dep 07:03,17,HX 676
2023-05-15,07:15,Dep 07:11,21,UO 618
2023-05-15,07:20,Dep 07:35,6,CX 366
2023-05-15,07:20,Dep 07:19,15,CX 907
2023-05-15,07:35,Dep 07:33,524,UO 600
2023-05-15,07:45,Dep 07:50,13,UO 550
2023-05-15,07:50,Dep 08:13,42,CA 6524
2023-05-15,07:55,Dep 08:15,11,CX 982
2023-05-15,08:00,Dep 07:58,10,CX 488
2023-05-15,08:00,Dep 08:08,8,AA 8898
2023-05-15,08:00,Dep 08:03,64,AA 8906
2023-05-15,08:00,Dep 07:58,511,UO 130
2023-05-15,08:00,Dep 08:05,521,UO 760
2023-05-15,08:10,Dep 08:35,35,CX 257
2023-05-15,08:10,Dep 08:23,34,AA 8966
2023-05-15,08:10,Dep 08:32,61,CX 596
2023-05-15,08:15,Dep 08:17,520,HU 8492
2023-05-15,08:15,Dep 08:07,18,OZ 9294
2023-05-15,08:15,Dep 08:14,71,MH 9189
2023-05-15,08:15,Dep 08:22,40,CA 6534
2023-05-15,08:15,Dep 08:07,523,HB 520
2023-05-15,08:25,Dep 08:22,47,HX 1315
2023-05-15,08:30,Dep 08:42,522,CA 118
2023-05-15,08:30,Dep 08:34,68,QR 5817
2023-05-15,08:35,Dep 09:28,521,CX 607
2023-05-15,08:35,Dep 08:35,50,AA 8910
2023-05-15,08:45,Dep 08:52,24,JL 7030
2023-05-15,08:50,Dep 09:00,19,CX 384
2023-05-15,08:50,Dep 09:01,36,CX 432
2023-05-15,08:55,Dep 08:49,524,HB 502
2023-05-15,09:00,Dep 09:08,32,GA 873
2023-05-15,09:00,Dep 09:07,5,CA 6510
2023-05-15,09:00,Dep 09:06,23,CX 901
2023-05-15,09:05,Dep 09:07,26,SQ 899
2023-05-15,09:05,Dep 09:11,44,AA 8880
2023-05-15,09:05,Dep 09:23,67,CX 830
2023-05-15,09:10,Dep 09:13,49,BA 4132
2023-05-15,09:15,Dep 09:21,25,AI 7160
2023-05-15,09:15,Dep 09:13,69,AA 8913
2023-05-15,09:20,Dep 09:27,6,CX 368
2023-05-15,09:20,Dep 09:31,3,AA 8887
2023-05-15,09:20,Dep 09:14,11,5J 149
2023-05-15,09:20,Dep 09:21,523,HB 530
2023-05-15,09:25,Dep 09:21,8,5J 273
2023-05-15,09:30,Dep 10:01,42,CX 348
2023-05-15,09:30,Dep 09:31,65,AA 8940
2023-05-15,09:30,Dep 09:30,27,NZ 4148
2023-05-15,09:30,Dep 09:39,48,CX 970
2023-05-15,09:40,Dep 09:39,17,BR 2898
2023-05-15,09:40,Dep 09:44,35,5J 241
2023-05-15,09:50,Dep 10:17,24,HX 1820
2023-05-15,09:50,Dep 10:37,41,JL 7044
2023-05-15,10:00,Dep 10:09,45,AA 8915
2023-05-15,10:00,Dep 10:02,60,CA 6522
2023-05-15,10:15,Dep 10:25,10,CI 602
2023-05-15,10:20,Dep 10:21,66,CX 494
2023-05-15,10:20,Dep 10:33,64,JL 7052
2023-05-15,10:25,Dep 10:33,15,HX 640
2023-05-15,10:30,Dep 10:44,2,AA 8882
2023-05-15,10:30,Dep 10:42,511,UO 690
2023-05-15,10:35,Dep 10:41,520,UO 870
2023-05-15,10:40,Dep 10:40,13,UO 630
2023-05-15,10:40,Dep 10:46,61,HA 5382
2023-05-15,10:45,Dep 10:49,47,UO 110
2023-05-15,10:45,Dep 10:52,25,FD 516
2023-05-15,10:50,Dep 10:56,521,UO 620
2023-05-15,11:00,Dep 11:09,68,JL 7058
2023-05-15,11:00,Dep 13:29,33,5J 111
2023-05-15,11:00,Dep 11:02,21,CX 5172
2023-05-15,11:05,Dep 11:01,44,TR 981
2023-05-15,11:05,Dep 11:25,11,CI 904
2023-05-15,11:10,Dep 11:38,8,PR 301
2023-05-15,11:10,Dep 11:19,16,HU 8052
2023-05-15,11:10,Dep 11:04,26,FD 509
2023-05-15,11:15,Dep 11:21,70,HX 658
2023-05-15,11:15,Dep 11:14,31,UA 862
2023-05-15,11:20,Dep 11:24,49,UO 898
2023-05-15,11:30,Dep 11:30,62,TK 8876
