date,time,status,gate,no
2023-03-01,00:15,Dep 00:33,4,MH 9190
2023-03-01,00:25,Dep 01:14,2,BA 4567
2023-03-01,00:40,Dep 00:38,7,HX 1566
2023-03-01,00:55,Dep 01:43,43,MH 9198
2023-03-01,00:55,Dep 00:56,26,EY 8495
2023-03-01,01:00,Dep 01:27,23,CX 888
2023-03-01,01:25,Dep 01:28,27,HX 781
2023-03-01,01:25,Dep 01:26,31,QR 5844
2023-03-01,01:30,Dep 01:27,6,HA 5382
2023-03-01,01:35,Dep 01:52,3,MM 068
2023-03-01,01:50,Dep 02:00,1,QR 5838
2023-03-01,03:20,Dep 04:02,63,MH 9210
2023-03-01,07:00,Dep 06:54,43,HU 8190
2023-03-01,07:10,Dep 07:05,48,CX 5618
2023-03-01,07:30,Dep 07:42,34,CA 6504
2023-03-01,07:30,Dep 07:35,60,CX 366
2023-03-01,07:30,Dep 07:32,49,AC 9775
2023-03-01,07:35,Dep 07:33,18,CX 5724
2023-03-01,07:35,Cancelled,,CX 5820
2023-03-01,07:40,Dep 07:41,16,CX 5600
2023-03-01,07:55,Dep 07:59,33,CX 982
2023-03-01,07:55,Dep 07:56,19,CX 5704
2023-03-01,08:00,Dep 07:58,8,CX 488
2023-03-01,08:10,Dep 08:10,2,JL 7026
2023-03-01,08:10,Dep 08:13,3,JL 7028
2023-03-01,08:15,Dep 08:15,20,HX 610
2023-03-01,08:15,Dep 08:17,46,CX 633
2023-03-01,08:25,Dep 08:40,31,BA 4559
2023-03-01,08:30,Dep 08:42,67,CX 257
2023-03-01,08:30,Dep 08:23,26,HX 632
2023-03-01,08:30,Dep 08:33,69,HX 690
2023-03-01,08:30,Dep 08:32,35,AC 9761
2023-03-01,08:35,Dep 09:05,40,AC 9760
2023-03-01,08:45,Dep 08:49,28,JL 7068
2023-03-01,08:45,Dep 09:00,45,CA 6535
2023-03-01,08:50,Dep 09:01,68,CX 432
2023-03-01,08:55,Dep 09:04,30,JL 7030
2023-03-01,08:55,Dep 08:55,29,CX 5686
2023-03-01,08:55,Dep 08:51,21,HB 502
2023-03-01,09:00,Dep 08:56,66,HU 8492
2023-03-01,09:00,Dep 09:17,5,CA 6510
2023-03-01,09:00,Dep 09:00,71,AY 5137
2023-03-01,09:00,Dep 09:12,70,AC 9777
2023-03-01,09:10,Dep 09:11,65,AC 9763
2023-03-01,09:15,Dep 09:42,11,AI 7160
2023-03-01,09:20,Dep 09:25,42,HU 8157
2023-03-01,09:20,Dep 09:27,62,AA 8887
2023-03-01,09:20,Dep 09:38,9,QR 3483
2023-03-01,09:20,Dep 09:25,15,CX 5848
2023-03-01,09:20,Dep 09:13,13,HB 530
2023-03-01,09:25,Dep 09:35,34,5J 273
2023-03-01,09:30,Dep 09:36,50,JL 7064
2023-03-01,09:30,Dep 09:40,4,AA 8923
2023-03-01,09:45,Dep 09:53,61,CX 368
2023-03-01,09:50,Dep 09:52,17,CX 5680
2023-03-01,09:55,Dep 10:09,19,CX 5850
2023-03-01,10:00,Dep 10:07,1,QR 3485
2023-03-01,10:00,Dep 10:10,36,NZ 4148
2023-03-01,10:15,Dep 10:22,23,TG 5866
2023-03-01,10:20,Dep 10:29,26,CI 602
2023-03-01,10:20,Dep 10:51,46,CA 6522
2023-03-01,10:20,Dep 10:19,31,CX 5630
2023-03-01,10:25,Dep 10:37,47,CX 494
2023-03-01,10:25,Dep 10:24,8,QR 3453
2023-03-01,10:30,Dep 10:39,69,JL 7046
2023-03-01,10:35,Dep 10:48,41,CX 828
2023-03-01,10:45,Dep 10:53,33,JL 7052
2023-03-01,10:50,Dep 10:56,20,CX 5870
2023-03-01,11:00,Dep 11:10,40,5J 111
2023-03-01,11:00,Dep 11:03,16,CX 5172
2023-03-01,11:05,Dep 11:07,10,AI 7182
2023-03-01,11:10,Dep 11:08,9,SQ 8633
2023-03-01,11:15,Dep 12:07,28,HX 1822
2023-03-01,11:15,Dep 11:22,29,CI 904
2023-03-01,11:30,Dep 11:25,30,PR 301
2023-03-01,11:30,Dep 11:26,70,AI 7172
2023-03-01,11:40,Dep 11:42,11,CX 370
2023-03-01,11:45,Dep 11:48,26,Z2 1265
2023-03-01,11:50,Dep 11:58,511,CX 5110
2023-03-01,11:50,Dep 11:46,21,CX 5898
2023-03-01,12:10,Dep 12:15,15,TK 9221
2023-03-01,12:15,Dep 12:17,42,CX 2691
2023-03-01,12:20,Dep 12:19,71,MF 8656
2023-03-01,12:25,Dep 12:51,3,MH 9200
2023-03-01,12:30,Dep 12:30,17,UO 132
2023-03-01,12:35,Dep 12:42,8,DL 7886
2023-03-01,12:40,Dep 12:44,24,AK 139
2023-03-01,12:45,Dep 12:56,34,MH 9195
2023-03-01,12:45,Dep 13:14,46,TG 601
2023-03-01,12:55,Dep 12:51,60,9C 8716
2023-03-01,13:00,Dep 13:03,13,CX 5646
2023-03-01,13:05,Dep 13:12,69,MF 382
2023-03-01,13:10,Dep 13:32,70,MF 8696
2023-03-01,13:25,Dep 13:20,43,CX 6130
2023-03-01,13:35,Dep 13:49,6,HX 1824
2023-03-01,13:35,Dep 13:42,5,CX 360
2023-03-01,13:40,Dep 13:50,36,MH 9180
2023-03-01,13:45,Dep 13:41,19,CX 5668
2023-03-01,13:50,Dep 13:50,61,CX 253
2023-03-01,13:50,Dep 13:42,68,CZ 310
2023-03-01,14:00,Dep 14:44,40,CA 6512
2023-03-01,14:00,Dep 14:00,9,MU 504
2023-03-01,14:05,Dep 14:14,28,CI 910
2023-03-01,14:05,Cancelled,,ID 7606
2023-03-01,14:10,Dep 14:08,23,SQ 883
2023-03-01,14:10,Dep 14:20,45,QF 8229
2023-03-01,14:20,Dep 14:50,11,CX 919
2023-03-01,14:25,Dep 14:37,30,UA 7918
2023-03-01,14:30,Dep 14:39,1,QR 3472
2023-03-01,14:35,Dep 14:24,27,CX 6112
2023-03-01,14:50,Dep 14:35,26,CZ 636
2023-03-01,14:50,Dep 14:51,10,QR 4971
2023-03-01,14:55,Dep 14:57,16,CX 5764
2023-03-01,15:00,Dep 15:16,41,CX 380
2023-03-01,15:00,Dep 14:58,13,HB 683
2023-03-01,15:15,Dep 15:07,44,HU 8162
2023-03-01,15:20,Dep 15:23,33,CX 5780
2023-03-01,15:25,Dep 15:27,32,FM 3008
2023-03-01,15:35,Dep 15:31,6,HA 5000
2023-03-01,15:55,Dep 15:51,24,SQ 893
2023-03-01,15:55,Dep 16:04,21,CX 5558
2023-03-01,16:00,Dep 16:00,67,QR 3457
2023-03-01,16:00,Dep 16:28,4,CX 838
2023-03-01,16:05,Dep 16:57,69,QR 3451
2023-03-01,16:15,Dep 16:10,28,HX 1202
2023-03-01,16:15,Dep 16:16,34,CX 903
2023-03-01,16:15,Dep 16:10,27,FD 501
2023-03-01,16:25,Dep 16:29,66,QR 5842
2023-03-01,16:25,Dep 16:32,1,MH 9197
2023-03-01,16:25,Dep 16:31,18,CX 5702
2023-03-01,16:30,Dep 16:34,45,CX 6263
2023-03-01,16:35,Cancelled,,UQ 2652
2023-03-01,16:35,Dep 16:23,8,MU 534
2023-03-01,16:40,Dep 16:42,11,AE 5312
2023-03-01,16:40,Dep 16:49,3,QR 5832
2023-03-01,16:50,Dep 16:51,17,CX 5754
2023-03-01,17:05,Dep 17:11,10,9C 8922
2023-03-01,17:15,Dep 17:21,16,CX 5134
2023-03-01,17:20,Dep 17:20,20,CX 456
2023-03-01,17:25,Dep 17:22,9,CX 6128
2023-03-01,17:30,Dep 18:02,44,VN 3567
2023-03-01,17:30,Dep 17:39,32,GJ 8054
2023-03-01,17:35,Dep 17:42,33,CA 110
2023-03-01,17:35,Dep 17:36,64,CX 402
2023-03-01,17:40,Dep 17:58,26,TK 8722
2023-03-01,17:45,Dep 17:33,24,MF 9040
2023-03-01,17:50,Dep 17:47,67,CX 978
2023-03-01,17:55,Dep 18:21,47,CX 990
2023-03-01,18:00,Dep 18:04,41,MU 540
