date,time,status,gate,no
2023-05-25,00:05,Dep 23:59 (24/05/2023),41,AA 8933
2023-05-25,00:15,Dep 00:15,65,IB 1961
2023-05-25,00:20,Dep 00:21,66,LX 9513
2023-05-25,00:25,Dep 00:24,33,JU 8317
2023-05-25,00:25,Dep 00:59,60,TP 6349
2023-05-25,00:30,Dep 00:31,8,HX 1566
2023-05-25,00:45,Dep 01:48,44,CX 888
2023-05-25,00:45,Dep 00:44,7,EY 8495
2023-05-25,00:50,Dep 01:05,45,MM 068
2023-05-25,01:05,Dep 01:05,15,TK 9223
2023-05-25,01:20,Dep 01:35,6,QR 5844
2023-05-25,01:50,Dep 01:47,1,QR 5838
2023-05-25,01:55,Dep 01:59,48,GA 9771
2023-05-25,02:00,Dep 02:19,64,MH 9210
2023-05-25,02:05,Dep 02:29,50,CX 675
2023-05-25,07:05,Dep 07:01,40,UO 850
2023-05-25,07:15,Dep 07:12,16,HX 676
2023-05-25,07:15,Dep 07:10,65,UO 618
2023-05-25,07:20,Dep 07:25,43,CX 366
2023-05-25,07:20,Dep 07:18,24,CX 907
2023-05-25,07:35,Dep 07:50,19,UO 600
2023-05-25,07:45,Dep 07:56,21,UO 550
2023-05-25,07:55,Dep 07:54,32,AA 8959
2023-05-25,07:55,Dep 08:10,9,CX 982
2023-05-25,08:00,Dep 08:06,13,CX 488
2023-05-25,08:00,Dep 08:31,6,AA 8898
2023-05-25,08:00,Dep 08:15,41,AA 8906
2023-05-25,08:00,Dep 08:25,44,UO 130
2023-05-25,08:00,Dep 07:59,10,UO 760
2023-05-25,08:10,Dep 08:56,49,CX 257
2023-05-25,08:10,Dep 08:25,35,AA 8966
2023-05-25,08:10,Dep 08:19,7,CX 596
2023-05-25,08:15,Dep 08:15,18,OZ 9294
2023-05-25,08:15,Dep 08:36,520,HB 520
2023-05-25,08:20,Dep 08:42,70,CX 633
2023-05-25,08:25,Dep 09:21,48,HX 1315
2023-05-25,08:25,Dep 08:48,523,HB 681
2023-05-25,08:30,Dep 08:39,522,CA 118
2023-05-25,08:30,Dep 08:52,68,QR 5817
2023-05-25,08:35,Dep 08:56,3,AA 8910
2023-05-25,08:35,Dep 08:42,14,CA 6518
2023-05-25,08:45,Dep 08:58,31,JL 7030
2023-05-25,08:50,Dep 09:02,42,CX 432
2023-05-25,09:00,Dep 09:05,11,GA 873
2023-05-25,09:00,Dep 09:05,29,CA 6510
2023-05-25,09:00,Dep 09:34,33,CX 901
2023-05-25,09:05,Dep 09:17,26,SQ 899
2023-05-25,09:05,Dep 10:26,64,AA 8880
2023-05-25,09:05,Dep 09:09,36,CX 830
2023-05-25,09:10,Dep 09:15,60,BA 4132
2023-05-25,09:15,Dep 09:25,66,AI 7160
2023-05-25,09:15,Dep 09:20,45,QF 8215
2023-05-25,09:15,Dep 09:22,25,AA 8913
2023-05-25,09:20,Dep 09:21,63,CX 368
2023-05-25,09:20,Dep 09:26,28,AA 8887
2023-05-25,09:20,Cancelled,,5J 149
2023-05-25,09:20,Dep 09:17,521,HB 530
2023-05-25,09:25,Cancelled,,5J 273
2023-05-25,09:30,Dep 09:38,46,CX 348
2023-05-25,09:30,Dep 09:36,30,AA 8940
2023-05-25,09:30,Dep 09:42,23,CX 970
2023-05-25,09:40,Dep 09:47,50,BR 2898
2023-05-25,09:40,Dep 09:58,40,5J 241
2023-05-25,09:50,Dep 10:20,27,HX 1820
2023-05-25,09:50,Dep 09:55,5,JL 7044
2023-05-25,09:55,Dep 09:56,16,HU 8084
2023-05-25,10:00,Dep 10:08,24,AA 8915
2023-05-25,10:00,Dep 10:09,34,CA 6522
2023-05-25,10:10,Dep 10:07,9,QF 8213
2023-05-25,10:15,Dep 10:18,10,CI 602
2023-05-25,10:15,Dep 11:12,1,CX 954
2023-05-25,10:20,Dep 10:31,522,CX 494
2023-05-25,10:20,Dep 10:39,35,JL 7052
2023-05-25,10:25,Dep 10:27,71,CX 356
2023-05-25,10:30,Dep 10:45,7,AA 8882
2023-05-25,10:35,Dep 10:35,19,UO 870
2023-05-25,10:40,Dep 10:49,513,UO 630
2023-05-25,10:40,Dep 10:36,6,HA 5382
2023-05-25,10:45,Dep 10:41,44,UO 110
