date,time,status,gate,no
2023-04-11,00:05,Dep 23:58 (10/04/2023),41,AA 8933
2023-04-11,00:20,Dep 00:19,49,LX 9513
2023-04-11,00:25,Dep 00:23,29,JU 8317
2023-04-11,00:30,Dep 01:03,46,HX 1566
2023-04-11,00:35,Dep 00:39,62,TP 6349
2023-04-11,00:45,Dep 00:31,6,EY 8495
2023-04-11,00:50,Dep 01:18,4,AA 8930
2023-04-11,00:50,Dep 01:32,31,MM 068
2023-04-11,00:55,Dep 01:23,27,CI 618
2023-04-11,01:05,Dep 00:55,10,TK 9223
2023-04-11,01:20,Dep 01:47,44,QR 5844
2023-04-11,01:50,Dep 01:53,35,QR 5838
2023-04-11,02:00,Dep 02:32,33,MH 9210
2023-04-11,02:20,Dep 02:27,63,CX 675
2023-04-11,02:35,Dep 02:54,31,CI 608
2023-04-11,07:05,Dep 07:01,42,CX 5850
2023-04-11,07:15,Dep 07:09,35,CX 5618
2023-04-11,07:20,Dep 07:27,32,CX 366
2023-04-11,07:20,Dep 07:28,13,CX 907
2023-04-11,07:35,Dep 07:41,511,CX 5600
2023-04-11,07:55,Dep 08:27,68,CX 982
2023-04-11,08:00,Dep 07:58,6,CX 488
2023-04-11,08:00,Dep 08:03,36,AA 8898
2023-04-11,08:00,Dep 07:58,33,AA 8906
2023-04-11,08:00,Dep 07:54,17,CX 5130
2023-04-11,08:00,Dep 07:56,18,CX 5760
2023-04-11,08:05,Dep 08:06,10,PR 313
2023-04-11,08:10,Dep 08:12,9,AA 8966
2023-04-11,08:10,Dep 08:22,41,CX 596
2023-04-11,08:10,Dep 08:16,15,CX 5704
2023-04-11,08:10,Dep 08:19,21,HB 520
2023-04-11,08:15,Dep 08:07,26,HU 8492
2023-04-11,08:15,Dep 08:11,47,OZ 9294
2023-04-11,08:15,Dep 08:23,65,MH 9189
2023-04-11,08:15,Dep 08:30,71,PR 3201
2023-04-11,08:30,Dep 08:21,522,CA 118
2023-04-11,08:30,Dep 08:34,45,QR 5817
2023-04-11,08:35,Dep 08:39,48,QR 5813
2023-04-11,08:35,Dep 08:40,67,AA 8910
2023-04-11,08:40,Dep 08:38,16,HU 8516
2023-04-11,08:45,Dep 08:54,46,JL 7030
2023-04-11,08:45,Dep 09:48,29,CX 5686
2023-04-11,08:50,Dep 08:49,70,CX 432
2023-04-11,08:55,Dep 09:01,62,HB 502
2023-04-11,09:00,Dep 09:02,27,GA 873
2023-04-11,09:00,Dep 09:14,2,CA 6510
2023-04-11,09:00,Dep 09:01,11,CX 901
2023-04-11,09:05,Dep 09:06,24,SQ 899
2023-04-11,09:05,Dep 09:04,4,CX 830
2023-04-11,09:05,Dep 09:16,25,CA 6534
2023-04-11,09:10,Dep 09:25,31,BA 4135
2023-04-11,09:15,Dep 09:17,66,AI 7160
2023-04-11,09:15,Dep 09:14,8,QF 8215
2023-04-11,09:15,Dep 09:25,7,AA 8913
2023-04-11,09:15,Dep 09:30,520,CX 5848
2023-04-11,09:20,Dep 09:29,19,BR 2898
2023-04-11,09:20,Dep 09:24,60,CX 368
2023-04-11,09:20,Dep 09:34,43,AA 8887
2023-04-11,09:20,Dep 09:35,511,HB 530
2023-04-11,09:25,Dep 09:44,32,5J 273
2023-04-11,09:25,Dep 09:23,30,CX 5674
2023-04-11,09:30,Dep 09:44,23,CX 348
2023-04-11,09:30,Dep 09:36,34,AA 8940
2023-04-11,09:30,Dep 09:28,61,NZ 4148
2023-04-11,09:40,Dep 10:08,10,5J 241
2023-04-11,09:50,Dep 10:45,26,HX 1820
2023-04-11,09:55,Dep 09:38,18,HU 8084
2023-04-11,10:00,Dep 10:11,41,AA 8915
2023-04-11,10:00,Dep 10:03,40,CA 6522
2023-04-11,10:00,Dep 10:10,521,UO 2642
2023-04-11,10:10,Dep 10:17,9,QF 8213
2023-04-11,10:15,Dep 10:30,25,CI 602
2023-04-11,10:20,Dep 10:30,47,CX 494
2023-04-11,10:20,Dep 10:28,50,JL 7052
2023-04-11,10:25,Dep 10:25,15,CX 356
2023-04-11,10:30,Dep 10:37,45,AA 8882
2023-04-11,10:35,Dep 10:38,20,CX 5870
2023-04-11,10:40,Dep 10:33,6,HA 5382
2023-04-11,10:45,Dep 10:47,48,CX 5110
2023-04-11,10:45,Dep 10:57,7,FD 516
2023-04-11,10:50,Dep 10:53,520,CX 5620
2023-04-11,10:55,Dep 11:16,49,CX 239
2023-04-11,11:00,Dep 11:05,68,JL 7058
2023-04-11,11:00,Dep 11:18,11,5J 111
2023-04-11,11:00,Dep 11:05,522,CX 5172
2023-04-11,11:05,Dep 11:51,34,TR 981
2023-04-11,11:05,Dep 11:33,23,CI 904
2023-04-11,11:10,Dep 11:25,24,PR 301
2023-04-11,11:10,Dep 11:11,27,HU 8052
2023-04-11,11:10,Dep 11:35,18,HX 658
2023-04-11,11:10,Dep 11:07,8,FD 509
2023-04-11,11:15,Dep 11:30,36,BA 4577
2023-04-11,11:20,Dep 11:20,46,CX 5898
2023-04-11,11:25,Dep 11:22,30,MU 2902
2023-04-11,11:30,Dep 11:39,63,TK 8876
2023-04-11,11:30,Dep 11:31,44,CX 2717
2023-04-11,11:35,Dep 11:45,19,CX 946
2023-04-11,11:35,Dep 11:39,511,CX 5690
2023-04-11,11:35,Dep 11:42,32,FM 3026
2023-04-11,11:55,Dep 12:17,6,AK 139
2023-04-11,12:00,Dep 12:01,28,CA 6502
2023-04-11,12:05,Dep 12:10,31,CX 6200
2023-04-11,12:05,Dep 12:09,26,FM 3002
2023-04-11,12:20,Dep 12:22,10,MF 382
2023-04-11,12:25,Dep 12:30,5,SQ 875
2023-04-11,12:25,Dep 12:44,20,CX 5112
2023-04-11,12:30,Dep 12:32,50,CA 3856
2023-04-11,12:30,Dep 12:41,35,MF 8656
2023-04-11,12:35,Dep 12:40,15,HX 775
2023-04-11,12:35,Dep 12:37,21,CX 5638
2023-04-11,12:45,Dep 12:47,17,CX 5132
2023-04-11,12:45,Dep 12:54,67,TG 601
2023-04-11,12:50,Dep 12:37,40,CA 104
2023-04-11,12:50,Dep 13:13,7,FM 3022
2023-04-11,13:00,Dep 13:00,13,CX 5646
2023-04-11,13:05,Dep 13:11,4,CX 346
2023-04-11,13:05,Dep 13:34,29,GS 7964
2023-04-11,13:10,Dep 13:12,16,HU 8359
2023-04-11,13:10,Dep 13:12,64,CX 157
2023-04-11,13:20,Dep 13:26,44,9C 8716
2023-04-11,13:20,Dep 13:30,24,PR 319
2023-04-11,13:25,Dep 13:24,25,CX 5700
2023-04-11,13:35,Dep 13:38,11,CA 6518
2023-04-11,13:35,Dep 13:46,9,CZ 310
2023-04-11,13:40,Dep 13:42,32,HX 1824
2023-04-11,13:40,Dep 13:47,45,CX 360
2023-04-11,13:40,Dep 14:07,31,SC 4790
2023-04-11,13:55,Dep 13:49,10,CI 910
2023-04-11,13:55,Dep 14:56,24,BI 3403
2023-04-11,14:05,Dep 14:09,1,CX 919
2023-04-11,14:10,Dep 14:25,41,BA 4571
2023-04-11,14:25,Dep 14:38,30,CX 418
2023-04-11,14:25,Dep 14:26,46,OM 5637
2023-04-11,14:30,Dep 14:30,26,UA 7918
2023-04-11,14:35,Dep 14:25,8,CA 112
2023-04-11,14:35,Dep 15:25,44,QR 4971
2023-04-11,14:45,Dep 16:19,16,HU 8209
2023-04-11,14:45,Dep 14:45,18,CX 5114
2023-04-11,14:55,Dep 15:00,43,BA 4145
2023-04-11,15:00,Dep 15:02,34,CX 380
2023-04-11,15:05,Dep 15:27,9,HO 3504
2023-04-11,15:10,Dep 15:34,40,JL 7048
2023-04-11,15:15,Dep 15:19,6,HA 5000
2023-04-11,15:25,Dep 15:20,71,CA 420
2023-04-11,15:25,Dep 15:33,32,HX 1826
2023-04-11,15:25,Dep 15:31,19,HB 683
2023-04-11,15:35,Dep 15:41,10,FD 501
2023-04-11,15:40,Dep 15:49,5,SQ 893
2023-04-11,15:45,Dep 16:00,45,CX 472
2023-04-11,15:45,Dep 15:42,62,BA 4573
2023-04-11,15:50,Dep 16:00,13,CX 5780
2023-04-11,15:55,Dep 16:46,26,PG 4560
2023-04-11,16:00,Dep 16:13,46,MU 504
2023-04-11,16:05,Dep 16:33,41,CX 810
2023-04-11,16:10,Dep 17:10,42,MH 9197
2023-04-11,16:10,Dep 16:11,68,BA 4563
2023-04-11,16:15,Dep 15:48,27,ET 644
2023-04-11,16:15,Dep 16:57,4,MH 9184
2023-04-11,16:20,Dep 17:56,67,JL 7032
2023-04-11,16:25,Dep 16:25,61,QR 5832
2023-04-11,16:25,Dep 16:40,520,CX 5558
2023-04-11,16:30,Dep 16:45,1,JL 7056
2023-04-11,16:35,Dep 16:44,60,CX 903
2023-04-11,16:40,Dep 16:40,23,AA 8901
2023-04-11,16:45,Dep 16:37,30,AE 5312
2023-04-11,16:45,Dep 16:54,18,CX 5744
2023-04-11,16:50,Dep 17:00,34,CA 3362
2023-04-11,16:50,Dep 16:59,31,CX 458
2023-04-11,16:50,Dep 16:55,2,AC 9797
2023-04-11,16:50,Dep 16:56,21,CX 5626
2023-04-11,16:55,Dep 17:09,36,CX 731
2023-04-11,17:00,Dep 17:15,71,FM 3024
2023-04-11,17:15,Dep 17:22,44,MF 8714
2023-04-11,17:20,Dep 17:35,49,CX 826
2023-04-11,17:25,Dep 17:20,40,CA 428
2023-04-11,17:25,Dep 17:23,32,CX 364
2023-04-11,17:30,Dep 17:50,45,CA 110
2023-04-11,17:30,Dep 17:34,10,GJ 8054
2023-04-11,17:35,Dep 17:39,65,CI 916
2023-04-11,17:35,Dep 17:41,19,CX 5622
2023-04-11,17:45,Dep 17:58,28,AA 8886
2023-04-11,17:45,Dep 17:51,35,CX 978
2023-04-11,17:50,Dep 17:50,13,9C 8922
2023-04-11,17:50,Dep 17:56,66,CX 990
2023-04-11,17:55,Dep 17:54,70,HX 1202
2023-04-11,18:00,Dep 18:20,26,PR 307
2023-04-11,18:00,Dep 18:11,24,AC 008
2023-04-11,18:05,Dep 18:03,9,MU 2094
2023-04-11,18:05,Dep 18:05,16,TK 9200
2023-04-11,18:15,Dep 18:13,3,CX 402
2023-04-11,18:15,Dep 18:13,36,Z2 1265
2023-04-11,18:30,Dep 18:57,18,BR 2892
2023-04-11,18:35,Dep 18:31,68,AA 8895
2023-04-11,18:35,Dep 18:30,27,CX 5116
2023-04-11,18:45,Dep 19:25,62,RA 410
2023-04-11,18:50,Dep 21:12,50,TK 9224
2023-04-11,18:50,Dep 18:54,15,FM 846
2023-04-11,18:50,Dep 18:55,34,3U 3960
2023-04-11,18:50,Dep 19:14,44,MF 8652
2023-04-11,19:00,Dep 18:51,40,MF 9422
2023-04-11,19:00,Dep 18:59,50,CA 6508
2023-04-11,19:05,Dep 18:53,25,BA 4575
2023-04-11,19:25,Dep 19:28,28,5J 113
2023-04-11,19:30,Dep 19:31,8,JU 8318
2023-04-11,19:30,Dep 19:33,32,MF 8686
2023-04-11,19:35,Dep 20:11,24,HX 1832
2023-04-11,19:40,Dep 20:32,23,LY 8791
2023-04-11,19:45,Dep 19:45,14,CX 5226
2023-04-11,19:50,Dep 19:50,11,VJ 877
2023-04-11,19:55,Dep 19:56,42,AK 238
2023-04-11,19:55,Dep 21:53,42,TG 639
2023-04-11,20:05,Dep 20:04,36,FM 3014
2023-04-11,20:05,Dep 19:58,34,FD 525
2023-04-11,20:10,Dep 20:07,26,CI 920
2023-04-11,20:10,Dep 20:11,30,CX 988
2023-04-11,20:20,Dep 20:23,2,AA 8948
2023-04-11,20:30,Dep 20:40,33,AA 8947
2023-04-11,20:35,Dep 20:33,31,AY 100
2023-04-11,20:45,Dep 20:42,63,AA 8903
2023-04-11,20:55,Dep 20:56,71,CX 623
2023-04-11,21:10,Dep 21:15,24,HX 1834
2023-04-11,21:10,Dep 21:48,69,LA 5633
2023-04-11,21:20,Dep 21:07,10,HU 8355
2023-04-11,21:25,Dep 22:03,511,AK 131
2023-04-11,21:30,Dep 21:31,60,EK 385
2023-04-11,21:40,Dep 21:42,49,CX 448
2023-04-11,21:55,Dep 21:59,1,CX 939
2023-04-11,22:05,Dep 22:11,8,5J 115
2023-04-11,22:15,Dep 22:34,41,CX 251
2023-04-11,22:25,Dep 23:09,10,PR 311
2023-04-11,22:25,Dep 22:32,61,LX 139
2023-04-11,22:30,Dep 22:34,9,UA 878
2023-04-11,22:45,Dep 22:54,44,CI 922
2023-04-11,22:45,Dep 23:03,50,CX 271
2023-04-11,22:45,Dep 22:46,36,TK 9227
2023-04-11,22:50,Dep 22:54,66,CX 261
2023-04-11,22:50,Dep 22:51,3,CX 408
2023-04-11,22:55,Dep 23:04,2,CX 255
2023-04-11,23:00,Dep 22:59,5,NZ 4851
2023-04-11,23:10,Dep 23:16,7,BA 032
2023-04-11,23:20,Dep 23:21,32,LH 7015
2023-04-11,23:20,Dep 23:31,6,BA 028
2023-04-11,23:25,Dep 23:21,29,LH 797
2023-04-11,23:40,Dep 23:36,511,CX 5624
2023-04-11,23:55,Dep 23:51,47,LX 9503
