date,time,status,gate,no
2023-05-19,00:20,Dep 00:35,60,LA 5642
2023-05-19,00:25,Dep 00:39,6,ET 645
2023-05-19,00:25,Dep 00:25,32,CX 233
2023-05-19,00:25,Dep 00:28,31,JU 8317
2023-05-19,00:25,Dep 00:38,62,TP 6349
2023-05-19,00:30,Dep 00:28,40,HX 1566
2023-05-19,00:45,Dep 00:48,30,EY 8495
2023-05-19,00:50,Dep 01:14,11,MM 068
2023-05-19,01:05,Dep 01:10,16,TK 9223
2023-05-19,01:20,Dep 01:20,61,QR 5844
2023-05-19,01:50,Dep 01:57,25,QR 5838
2023-05-19,01:55,Dep 01:54,44,GA 9771
2023-05-19,02:00,Dep 02:10,63,MH 9210
2023-05-19,07:00,Dep 07:01,520,CX 5820
2023-05-19,07:05,Dep 07:01,69,UO 850
2023-05-19,07:15,Dep 07:09,18,HX 676
2023-05-19,07:15,Dep 07:12,21,UO 618
2023-05-19,07:20,Dep 07:26,34,CX 366
2023-05-19,07:20,Dep 07:16,36,CX 907
2023-05-19,07:35,Dep 07:31,19,UO 600
2023-05-19,07:45,Dep 07:44,24,UO 550
2023-05-19,07:50,Dep 07:54,28,CA 6524
2023-05-19,07:55,Dep 07:53,4,AA 8959
2023-05-19,07:55,Dep 07:56,70,CX 982
2023-05-19,08:00,Dep 07:58,33,CX 488
2023-05-19,08:00,Dep 08:07,3,AA 8898
2023-05-19,08:00,Dep 07:58,1,AA 8906
2023-05-19,08:00,Dep 08:07,511,UO 130
2023-05-19,08:00,Dep 08:08,524,UO 760
2023-05-19,08:10,Dep 08:10,29,AA 8966
2023-05-19,08:10,Dep 08:19,60,CX 596
2023-05-19,08:15,Dep 08:17,16,HU 8492
2023-05-19,08:15,Dep 08:19,47,MH 9189
2023-05-19,08:20,Dep 08:25,48,CX 633
2023-05-19,08:25,Dep 08:30,522,HB 681
2023-05-19,08:30,Dep 08:23,523,CA 118
2023-05-19,08:30,Dep 08:43,11,HX 690
2023-05-19,08:30,Dep 08:30,71,QR 5817
2023-05-19,08:35,Dep 08:41,10,QR 5813
2023-05-19,08:35,Dep 08:35,45,AA 8910
2023-05-19,08:45,Dep 08:44,63,JL 7030
2023-05-19,08:50,Dep 08:52,66,CX 432
2023-05-19,09:00,Dep 08:53,61,GA 873
2023-05-19,09:00,Dep 09:01,67,CA 6510
2023-05-19,09:00,Dep 09:07,50,CX 901
2023-05-19,09:05,Dep 09:00,64,SQ 899
2023-05-19,09:05,Dep 09:12,26,CX 830
2023-05-19,09:05,Dep 09:39,34,CA 6534
2023-05-19,09:10,Dep 09:25,9,BA 4132
2023-05-19,09:15,Dep 09:11,14,AI 7160
2023-05-19,09:15,Dep 09:15,49,AA 8913
2023-05-19,09:15,Dep 09:23,521,HB 540
2023-05-19,09:20,Dep 09:27,44,CX 368
2023-05-19,09:20,Dep 09:26,8,AA 8887
2023-05-19,09:20,Cancelled,,5J 149
2023-05-19,09:20,Dep 09:17,520,HB 530
2023-05-19,09:25,Dep 09:30,24,5J 273
2023-05-19,09:30,Dep 09:40,31,CX 348
2023-05-19,09:30,Dep 09:38,42,AA 8940
2023-05-19,09:40,Dep 09:40,18,BR 2898
2023-05-19,09:40,Dep 10:45,48,5J 241
