date,time,status,gate,no
2023-04-06,00:05,Dep 00:11,3,IB 1961
2023-04-06,00:05,Dep 00:03,4,AA 8933
2023-04-06,00:20,Dep 00:19,23,LA 5642
2023-04-06,00:25,Dep 00:30,34,JU 8317
2023-04-06,00:30,Dep 00:49,8,HX 1566
2023-04-06,00:35,Dep 00:44,62,TP 6349
2023-04-06,00:45,Dep 01:09,25,CX 888
2023-04-06,00:45,Dep 00:57,28,EY 8495
2023-04-06,00:50,Dep 01:31,26,MM 068
2023-04-06,01:05,Dep 01:18,18,TK 9223
2023-04-06,01:20,Dep 01:22,2,QR 5844
2023-04-06,01:50,Dep 01:50,1,QR 5838
2023-04-06,02:00,Dep 02:15,64,MH 9210
2023-04-06,02:20,Dep 02:22,49,CX 675
2023-04-06,02:20,Dep 02:18,29,CX 5676
2023-04-06,02:35,Dep 02:31,23,CI 614
2023-04-06,07:05,Dep 07:14,19,CX 5850
2023-04-06,07:15,Dep 07:09,34,CX 5618
2023-04-06,07:20,Dep 07:25,523,CX 366
2023-04-06,07:20,Dep 07:20,21,CX 907
2023-04-06,07:35,Dep 07:29,29,CX 5600
2023-04-06,07:55,Dep 08:00,5,AA 8959
2023-04-06,07:55,Dep 07:52,27,CX 982
2023-04-06,08:00,Dep 08:47,62,CX 488
2023-04-06,08:00,Dep 08:03,1,AA 8898
2023-04-06,08:00,Dep 08:19,4,AA 8906
2023-04-06,08:00,Dep 07:58,17,CX 5130
2023-04-06,08:05,Dep 08:17,44,PR 313
2023-04-06,08:10,Dep 08:10,26,AA 8966
2023-04-06,08:10,Dep 08:10,71,CX 596
2023-04-06,08:10,Dep 08:16,7,CX 5704
2023-04-06,08:10,Dep 08:08,15,HB 520
2023-04-06,08:15,Dep 08:19,25,HU 8492
2023-04-06,08:15,Dep 08:20,16,OZ 9294
2023-04-06,08:20,Dep 08:33,42,CX 633
2023-04-06,08:25,Dep 08:21,63,HX 1315
2023-04-06,08:25,Dep 08:33,10,HB 681
2023-04-06,08:30,Dep 08:27,521,CA 118
2023-04-06,08:30,Dep 08:37,70,QR 5817
2023-04-06,08:35,Dep 08:41,65,AA 8910
2023-04-06,08:35,Dep 08:38,36,CA 6518
2023-04-06,08:40,Dep 08:36,49,HU 8516
2023-04-06,08:45,Dep 08:47,32,JL 7030
2023-04-06,08:45,Dep 09:10,13,CX 5686
2023-04-06,08:50,Dep 08:48,33,CX 432
2023-04-06,08:50,Dep 09:11,46,ZH 8048
2023-04-06,09:00,Dep 09:28,41,GA 873
2023-04-06,09:00,Dep 09:11,24,CA 6510
2023-04-06,09:00,Dep 09:30,68,CX 901
2023-04-06,09:00,Dep 09:15,19,ZH 8050
2023-04-06,09:05,Dep 09:04,6,SQ 899
2023-04-06,09:10,Dep 09:12,50,BA 4135
2023-04-06,09:15,Dep 09:34,45,AI 7160
2023-04-06,09:15,Dep 09:20,40,QF 8215
2023-04-06,09:15,Dep 09:30,60,AA 8913
2023-04-06,09:15,Dep 09:39,20,CX 5848
2023-04-06,09:20,Dep 09:28,8,BR 2898
2023-04-06,09:20,Dep 09:32,66,CX 368
2023-04-06,09:20,Dep 09:35,35,AA 8887
2023-04-06,09:20,Dep 09:17,31,HB 530
2023-04-06,09:25,Dep 09:46,29,5J 273
2023-04-06,09:25,Dep 09:29,18,CX 5674
2023-04-06,09:30,Dep 09:45,61,CX 348
2023-04-06,09:30,Dep 09:42,30,AA 8940
2023-04-06,09:30,Dep 09:35,11,NZ 4148
2023-04-06,09:30,Dep 09:43,43,CX 970
2023-04-06,09:40,Dep 10:16,42,5J 241
2023-04-06,09:50,Dep 10:11,26,HX 1820
2023-04-06,09:55,Dep 09:55,44,HU 8084
2023-04-06,10:00,Dep 10:03,47,AA 8915
2023-04-06,10:00,Dep 10:04,27,CA 6522
2023-04-06,10:10,Dep 10:11,71,QF 8213
2023-04-06,10:15,Dep 10:33,32,CI 602
2023-04-06,10:15,Dep 10:35,4,CX 954
2023-04-06,10:20,Dep 10:25,69,CX 494
2023-04-06,10:20,Dep 10:18,5,JL 7052
2023-04-06,10:25,Dep 10:45,62,CX 356
2023-04-06,10:30,Dep 10:33,67,AA 8882
2023-04-06,10:35,Dep 10:46,521,CX 5870
2023-04-06,10:40,Dep 10:36,17,UO 630
2023-04-06,10:40,Dep 10:35,7,HA 5382
2023-04-06,10:45,Dep 10:50,511,CX 5110
2023-04-06,10:45,Dep 10:44,10,FD 516
2023-04-06,10:50,Dep 10:54,15,CX 5620
2023-04-06,11:00,Dep 11:00,24,JL 7058
2023-04-06,11:00,Dep 11:25,40,5J 111
2023-04-06,11:00,Dep 11:14,16,CX 5172
2023-04-06,11:00,Dep 10:56,523,UO 2642
2023-04-06,11:05,Dep 11:29,6,TR 981
2023-04-06,11:05,Dep 11:17,11,HX 1822
2023-04-06,11:05,Dep 11:08,25,CI 904
2023-04-06,11:10,Dep 12:00,29,PR 301
2023-04-06,11:10,Dep 11:13,46,HU 8052
2023-04-06,11:10,Dep 11:06,21,HX 658
2023-04-06,11:10,Dep 11:15,30,FD 509
2023-04-06,11:15,Dep 11:30,48,BA 4577
2023-04-06,11:15,Dep 11:20,66,MF 8712
2023-04-06,11:20,Dep 11:22,28,CX 5898
2023-04-06,11:25,Dep 11:28,60,MU 2902
2023-04-06,11:30,Dep 11:31,63,TK 8876
2023-04-06,11:30,Dep 11:39,64,CX 2717
2023-04-06,11:35,Dep 11:30,522,CX 5690
2023-04-06,11:35,Dep 11:41,43,FM 3026
2023-04-06,11:35,Dep 11:40,68,MF 8684
2023-04-06,11:55,Dep 11:59,10,AK 139
