date,time,status,gate,no
2023-04-05,00:05,Dep 00:05,18,HX 526
2023-04-05,00:05,Dep 00:31,41,AA 8933
2023-04-05,00:20,Dep 00:22,9,LX 9513
2023-04-05,00:25,Dep 00:37,30,ET 645
2023-04-05,00:25,Dep 00:25,34,JU 8317
2023-04-05,00:30,Dep 00:45,25,HX 1566
2023-04-05,00:35,Dep 00:34,62,TP 6349
2023-04-05,00:45,Dep 01:30,44,CX 888
2023-04-05,00:45,Dep 00:37,29,EY 8495
2023-04-05,00:50,Dep 00:52,3,AA 8930
2023-04-05,00:50,Dep 01:13,27,MM 068
2023-04-05,01:05,Dep 01:08,7,TK 9223
2023-04-05,01:20,Dep 01:29,40,QR 5844
2023-04-05,01:50,Dep 01:54,31,QR 5838
2023-04-05,02:00,Dep 02:20,63,MH 9210
2023-04-05,02:35,Dep 02:40,33,CI 614
2023-04-05,07:00,Dep 07:02,521,CX 5820
2023-04-05,07:05,Dep 07:04,19,CX 5850
2023-04-05,07:15,Dep 07:15,21,CX 5618
2023-04-05,07:20,Dep 07:49,47,CX 366
2023-04-05,07:20,Dep 07:21,32,CX 907
2023-04-05,07:35,Dep 07:35,42,CX 5600
2023-04-05,07:55,Dep 07:59,70,CX 982
2023-04-05,08:00,Dep 08:20,46,CX 257
2023-04-05,08:00,Dep 08:13,45,CX 488
2023-04-05,08:00,Dep 07:58,49,AA 8898
2023-04-05,08:00,Dep 08:06,41,AA 8906
2023-04-05,08:00,Dep 07:57,40,CX 5130
2023-04-05,08:00,Dep 08:04,511,CX 5760
2023-04-05,08:05,Dep 08:19,71,PR 313
2023-04-05,08:10,Dep 08:29,24,AA 8966
2023-04-05,08:10,Dep 08:12,30,CX 596
2023-04-05,08:10,Dep 08:10,44,CX 5704
2023-04-05,08:15,Dep 08:13,25,HU 8492
2023-04-05,08:15,Dep 08:25,35,CA 6534
2023-04-05,08:20,Dep 08:24,4,CX 633
2023-04-05,08:25,Dep 08:37,10,HB 2681
2023-04-05,08:30,Dep 08:27,522,CA 118
2023-04-05,08:30,Dep 08:22,29,HX 690
2023-04-05,08:30,Dep 08:43,61,QR 5817
2023-04-05,08:35,Dep 08:39,34,AA 8910
2023-04-05,08:45,Dep 08:53,63,JL 7030
2023-04-05,08:45,Dep 08:44,15,CX 5686
2023-04-05,08:50,Dep 08:44,31,CX 432
2023-04-05,08:55,Dep 09:08,523,HB 502
2023-04-05,09:00,Cancelled,,GA 873
2023-04-05,09:00,Dep 09:11,2,CA 6510
2023-04-05,09:00,Dep 09:11,66,CX 901
2023-04-05,09:05,Dep 09:01,26,SQ 899
2023-04-05,09:05,Dep 09:19,36,CX 830
2023-04-05,09:15,Dep 09:12,6,AI 7160
2023-04-05,09:15,Dep 09:19,48,QF 8215
2023-04-05,09:15,Dep 09:21,69,AA 8913
2023-04-05,09:15,Dep 09:20,20,CX 5848
2023-04-05,09:20,Dep 09:29,27,BR 2898
2023-04-05,09:20,Dep 09:29,65,CX 368
2023-04-05,09:20,Dep 09:35,67,AA 8887
2023-04-05,09:20,Dep 09:25,43,HB 530
2023-04-05,09:25,Dep 09:36,60,5J 273
2023-04-05,09:30,Dep 09:35,68,CX 348
2023-04-05,09:30,Dep 09:35,28,AA 8940
2023-04-05,09:30,Dep 09:19,11,NZ 4148
2023-04-05,09:40,Dep 10:08,34,5J 241
2023-04-05,09:50,Dep 10:37,30,HX 1820
2023-04-05,09:55,Dep 09:54,19,HU 8084
2023-04-05,10:00,Dep 10:14,42,AA 8915
2023-04-05,10:00,Dep 10:26,23,CA 6522
2023-04-05,10:15,Dep 10:55,24,CI 602
2023-04-05,10:20,Dep 10:40,9,CX 494
2023-04-05,10:20,Dep 10:28,35,JL 7052
2023-04-05,10:30,Dep 10:36,1,AA 8882
2023-04-05,10:35,Dep 10:50,45,CX 5870
2023-04-05,10:40,Dep 10:49,16,UO 630
2023-04-05,10:40,Dep 10:40,25,HA 5382
2023-04-05,10:45,Dep 10:57,3,CX 828
2023-04-05,10:45,Dep 11:07,18,CX 5110
2023-04-05,10:45,Dep 10:38,10,FD 516
2023-04-05,10:50,Dep 10:57,13,CX 5620
2023-04-05,11:00,Dep 11:08,8,JL 7058
2023-04-05,11:00,Dep 11:04,50,CX 5172
2023-04-05,11:05,Dep 11:54,44,TR 981
2023-04-05,11:05,Dep 11:38,36,HX 1822
2023-04-05,11:05,Dep 11:42,11,CI 904
2023-04-05,11:10,Dep 11:52,28,PR 301
2023-04-05,11:10,Dep 11:08,71,HU 8052
2023-04-05,11:10,Dep 11:15,17,HX 658
2023-04-05,11:10,Dep 11:09,26,FD 509
2023-04-05,11:15,Dep 11:11,29,BA 4577
2023-04-05,11:15,Dep 11:41,46,MF 8712
2023-04-05,11:20,Dep 11:25,20,CX 5898
2023-04-05,11:25,Dep 11:24,70,MU 2902
2023-04-05,11:30,Dep 11:35,27,TK 8876
2023-04-05,11:30,Dep 11:29,7,CX 2717
2023-04-05,11:35,Dep 11:50,48,CX 5690
2023-04-05,11:35,Dep 11:50,34,FM 3026
2023-04-05,11:35,Dep 11:37,69,MF 8684
2023-04-05,11:55,Dep 12:16,10,AK 139
2023-04-05,12:00,Dep 12:10,63,CA 6502
2023-04-05,12:00,Dep 12:52,32,5J 109
2023-04-05,12:05,Dep 12:15,65,FM 3002
2023-04-05,12:15,Dep 12:25,6,DL 7886
2023-04-05,12:20,Dep 12:34,30,AF 8404
2023-04-05,12:20,Dep 12:35,42,MF 382
2023-04-05,12:25,Dep 12:47,8,SQ 875
2023-04-05,12:25,Dep 12:26,43,CX 5112
2023-04-05,12:30,Dep 12:25,35,CA 3856
2023-04-05,12:30,Dep 12:44,40,MF 8656
2023-04-05,12:35,Dep 12:53,15,HX 775
2023-04-05,12:35,Dep 12:50,19,CX 5638
2023-04-05,12:40,Dep 12:51,4,AA 8937
2023-04-05,12:45,Dep 13:07,9,MH 9195
2023-04-05,12:45,Dep 12:46,17,CX 5132
2023-04-05,12:45,Dep 13:08,66,TG 601
2023-04-05,12:50,Dep 12:54,24,CA 104
2023-04-05,12:50,Dep 13:15,29,FM 3022
2023-04-05,13:00,Dep 13:59,13,CX 5646
2023-04-05,13:10,Dep 13:10,16,HU 8359
2023-04-05,13:20,Dep 13:21,46,9C 8716
2023-04-05,13:20,Dep 13:35,7,PR 319
2023-04-05,13:20,Dep 13:28,3,CX 253
2023-04-05,13:25,Dep 13:22,31,CX 5700
2023-04-05,13:30,Dep 13:36,11,CZ 310
2023-04-05,13:40,Dep 13:49,34,HX 1824
2023-04-05,13:40,Dep 13:41,62,CX 360
2023-04-05,13:55,Dep 17:28,31,CI 910
2023-04-05,13:55,Dep 13:44,21,BI 3403
2023-04-05,13:55,Dep 13:52,41,AA 8929
2023-04-05,14:05,Dep 14:08,33,CX 919
2023-04-05,14:25,Dep 14:27,64,CX 418
2023-04-05,14:25,Dep 14:44,28,OM 5637
2023-04-05,14:30,Dep 14:25,26,UA 7918
2023-04-05,14:35,Dep 14:25,27,CA 112
2023-04-05,14:35,Dep 14:31,6,QR 4971
2023-04-05,14:40,Dep 14:39,35,CZ 636
2023-04-05,14:45,Dep 15:09,16,HU 8209
2023-04-05,14:45,Dep 14:47,49,CX 5114
2023-04-05,15:00,Dep 15:06,1,CX 380
2023-04-05,15:05,Dep 15:23,29,HO 3504
2023-04-05,15:10,Dep 15:17,25,JL 7048
2023-04-05,15:15,Dep 15:19,7,HA 5000
2023-04-05,15:25,Dep 15:16,31,CA 420
2023-04-05,15:25,Dep 15:28,30,HX 1826
2023-04-05,15:25,Dep 15:31,15,HB 683
2023-04-05,15:35,Dep 15:37,10,FD 501
2023-04-05,15:40,Dep 15:44,5,SQ 893
2023-04-05,15:45,Dep 15:45,4,CX 472
2023-04-05,15:50,Dep 15:59,21,CX 5780
2023-04-05,15:55,Dep 15:59,8,PG 4560
2023-04-05,16:05,Dep 16:12,3,CX 810
2023-04-05,16:10,Dep 16:07,23,MH 9197
2023-04-05,16:10,Dep 16:23,11,BA 4563
2023-04-05,16:20,Dep 16:23,65,JL 7032
2023-04-05,16:25,Dep 16:22,9,QR 5832
2023-04-05,16:25,Dep 16:33,18,CX 5558
2023-04-05,16:30,Dep 16:24,24,VN 593
2023-04-05,16:35,Dep 16:32,62,CX 903
2023-04-05,16:40,Dep 16:44,48,AA 8901
2023-04-05,16:45,Dep 16:43,28,AE 5812
2023-04-05,16:50,Dep 16:45,60,CA 3362
2023-04-05,16:50,Dep 17:04,36,CX 458
2023-04-05,16:50,Dep 16:52,20,AC 9797
2023-04-05,16:50,Dep 16:46,13,CX 5626
2023-04-05,16:55,Dep 17:20,29,CA 106
2023-04-05,16:55,Dep 17:08,2,CX 731
2023-04-05,17:00,Dep 17:28,25,FM 3024
2023-04-05,17:05,Dep 17:16,35,MF 9040
2023-04-05,17:15,Dep 17:40,30,MF 8714
2023-04-05,17:25,Dep 17:20,34,CA 428
2023-04-05,17:25,Dep 17:27,1,CX 364
2023-04-05,17:30,Dep 17:42,8,CA 110
2023-04-05,17:30,Dep 17:36,70,GJ 8054
2023-04-05,17:30,Dep 17:33,10,MU 3562
2023-04-05,17:35,Dep 17:50,11,CI 916
2023-04-05,17:35,Dep 17:35,19,CX 5622
2023-04-05,17:40,Dep 17:36,41,HX 1202
2023-04-05,17:45,Dep 17:53,40,TK 8721
2023-04-05,17:45,Dep 17:45,66,CX 978
2023-04-05,17:50,Dep 17:53,21,9C 8922
2023-04-05,17:50,Dep 18:08,68,CX 990
2023-04-05,18:00,Dep 18:12,62,PR 307
2023-04-05,18:00,Dep 18:14,44,AC 008
2023-04-05,18:05,Dep 18:19,49,MU 2094
2023-04-05,18:05,Dep 18:00,17,TK 9200
2023-04-05,18:10,Dep 18:06,48,MU 2090
2023-04-05,18:15,Dep 18:20,64,CX 402
2023-04-05,18:15,Dep 18:59,10,Z2 1265
2023-04-05,18:30,Dep 18:22,18,BR 2892
2023-04-05,18:35,Dep 18:40,67,AA 8895
2023-04-05,18:35,Dep 18:32,15,CX 5116
2023-04-05,18:50,Dep 18:51,13,TK 9228
2023-04-05,18:50,Dep 18:52,25,FM 846
2023-04-05,18:50,Dep 18:47,50,3U 3960
2023-04-05,18:50,Dep 19:22,20,MF 8652
2023-04-05,19:00,Dep 19:01,71,CA 6508
2023-04-05,19:05,Dep 19:10,2,BA 4575
2023-04-05,19:10,Dep 19:23,3,LA 5643
2023-04-05,19:25,Dep 19:45,11,5J 113
2023-04-05,19:30,Dep 19:30,32,JU 8318
2023-04-05,19:30,Dep 19:27,19,MF 8686
2023-04-05,19:35,Dep 20:01,62,HX 1832
2023-04-05,19:40,Dep 21:45,5,LY 8791
2023-04-05,19:45,Dep 19:50,46,CX 5226
2023-04-05,19:50,Dep 19:43,66,VJ 877
2023-04-05,19:55,Dep 20:13,10,AK 238
2023-04-05,19:55,Dep 19:56,34,TG 639
2023-04-05,20:05,Dep 20:11,48,FM 3014
2023-04-05,20:05,Dep 20:16,41,FD 525
2023-04-05,20:10,Dep 20:15,8,CI 920
2023-04-05,20:10,Dep 21:16,4,CX 988
2023-04-05,20:20,Dep 20:25,47,AA 8948
2023-04-05,20:30,Dep 20:29,69,AA 8947
2023-04-05,20:35,Dep 20:59,29,AY 100
2023-04-05,20:45,Dep 20:44,61,AA 8903
2023-04-05,20:45,Dep 21:22,11,CX 6899
2023-04-05,21:20,Dep 21:21,70,HU 8355
2023-04-05,21:25,Dep 21:24,41,AK 131
2023-04-05,21:30,Dep 21:25,60,EK 385
2023-04-05,21:55,Dep 22:00,30,CX 939
2023-04-05,22:05,Dep 22:09,28,QF 4223
2023-04-05,22:05,Dep 22:19,47,5J 115
2023-04-05,22:15,Dep 22:22,27,CX 251
2023-04-05,22:25,Dep 22:55,19,PR 311
2023-04-05,22:25,Dep 22:32,24,LX 139
2023-04-05,22:30,Dep 22:32,9,UA 878
2023-04-05,22:40,Dep 22:33,45,ET 609
2023-04-05,22:45,Dep 22:58,29,CI 922
2023-04-05,22:45,Dep 22:56,65,CX 271
2023-04-05,22:45,Dep 22:49,49,TK 9227
2023-04-05,22:50,Dep 22:52,36,CX 261
2023-04-05,22:50,Dep 22:55,8,CX 408
2023-04-05,22:55,Dep 23:16,2,CX 255
2023-04-05,23:00,Dep 23:09,32,LX 9515
2023-04-05,23:10,Dep 23:11,6,BA 032
2023-04-05,23:20,Dep 23:27,63,LH 7015
2023-04-05,23:20,Dep 23:25,7,BA 028
2023-04-05,23:25,Dep 23:35,26,LH 797
2023-04-05,23:30,Dep 23:36,60,CX 219
2023-04-05,23:40,Dep 23:36,15,CX 5624
2023-04-05,23:55,Dep 23:51,33,BA 4131
