date,time,status,gate,no
2023-05-27,23:35,Dep 00:25 (28/05/2023),63,LH 7015
2023-05-27,23:55,Dep 00:01 (28/05/2023),41,BA 4131
2023-05-28,00:20,Dep 00:42,69,LX 9513
2023-05-28,00:25,Dep 00:56,6,ET 645
2023-05-28,00:25,Dep 00:20,7,JU 8317
2023-05-28,00:25,Dep 00:46,62,TP 6349
2023-05-28,00:30,Dep 00:34,23,HX 1566
2023-05-28,00:45,Dep 00:42,26,EY 8495
2023-05-28,00:50,Dep 00:56,30,MM 068
2023-05-28,01:05,Dep 00:53,14,TK 9223
2023-05-28,01:20,Dep 01:23,24,QR 5844
2023-05-28,01:50,Dep 01:51,3,QR 5838
2023-05-28,01:55,Dep 01:51,35,GA 9771
2023-05-28,02:05,Dep 02:08,50,CX 675
2023-05-28,07:00,Dep 06:55,10,CX 5820
2023-05-28,07:05,Dep 07:44,522,UO 850
2023-05-28,07:15,Dep 07:13,16,HX 676
2023-05-28,07:15,Dep 07:14,19,UO 618
2023-05-28,07:20,Dep 07:30,36,CX 366
2023-05-28,07:20,Dep 07:16,14,CX 907
2023-05-28,07:35,Dep 07:28,65,UO 600
2023-05-28,07:45,Dep 07:42,520,UO 550
2023-05-28,07:50,Dep 07:53,11,CA 6524
2023-05-28,07:55,Dep 08:03,49,AA 8959
2023-05-28,07:55,Dep 08:05,44,CX 982
2023-05-28,08:00,Dep 08:03,27,CX 488
2023-05-28,08:00,Dep 08:15,34,AA 8898
2023-05-28,08:00,Dep 08:08,63,AA 8906
2023-05-28,08:00,Dep 07:51,521,UO 130
2023-05-28,08:00,Dep 08:03,18,UO 760
2023-05-28,08:10,Dep 08:16,71,CX 257
2023-05-28,08:10,Dep 08:14,29,AA 8966
2023-05-28,08:10,Dep 08:09,6,CX 596
2023-05-28,08:15,Dep 08:06,17,HU 8492
2023-05-28,08:15,Dep 08:15,13,JL 7068
2023-05-28,08:15,Dep 08:41,68,MH 9189
2023-05-28,08:20,Dep 08:27,40,CX 633
2023-05-28,08:30,Dep 08:21,511,CA 118
2023-05-28,08:30,Dep 08:33,45,HX 690
2023-05-28,08:30,Dep 08:48,62,QR 5817
2023-05-28,08:35,Dep 08:38,24,QR 5813
2023-05-28,08:35,Dep 08:53,4,AA 8910
2023-05-28,08:45,Dep 08:44,2,JL 7030
2023-05-28,08:50,Dep 08:53,60,CX 432
2023-05-28,08:55,Dep 08:50,523,HB 502
2023-05-28,09:00,Dep 09:29,70,GA 873
2023-05-28,09:00,Dep 09:38,47,CA 6510
2023-05-28,09:00,Dep 09:18,25,CX 901
