date,time,status,gate,no
2023-05-26,00:20,Dep 00:27,65,LA 5642
2023-05-26,00:25,Dep 00:45,44,ET 645
2023-05-26,00:25,Dep 00:37,7,CX 233
2023-05-26,00:25,Dep 00:25,34,JU 8317
2023-05-26,00:25,Dep 00:33,60,TP 6349
2023-05-26,00:30,Dep 00:34,29,HX 1566
2023-05-26,00:45,Dep 00:44,32,EY 8495
2023-05-26,00:50,Dep 01:23,9,MM 068
2023-05-26,01:05,Dep 01:06,17,TK 9223
2023-05-26,01:20,Dep 01:26,3,QR 5844
2023-05-26,01:50,Dep 01:47,35,QR 5838
2023-05-26,01:55,Dep 01:56,70,GA 9771
2023-05-26,02:00,Dep 02:14,64,MH 9210
2023-05-26,07:00,Dep 06:59,14,CX 5820
2023-05-26,07:05,Dep 07:10,13,UO 850
2023-05-26,07:15,Dep 07:14,16,HX 676
2023-05-26,07:15,Dep 07:24,521,UO 618
2023-05-26,07:20,Dep 07:28,33,CX 366
2023-05-26,07:20,Dep 07:24,10,CX 907
2023-05-26,07:35,Dep 07:35,69,UO 600
2023-05-26,07:45,Dep 07:53,15,UO 550
2023-05-26,07:50,Dep 07:55,31,CA 6524
2023-05-26,07:55,Dep 07:55,45,AA 8959
2023-05-26,07:55,Dep 08:05,62,CX 982
2023-05-26,08:00,Dep 07:55,19,CX 488
2023-05-26,08:00,Dep 08:03,5,AA 8898
2023-05-26,08:00,Dep 08:03,43,AA 8906
2023-05-26,08:00,Dep 07:58,65,UO 130
2023-05-26,08:00,Dep 08:10,68,UO 760
2023-05-26,08:10,Dep 08:19,28,AA 8966
2023-05-26,08:10,Dep 08:20,50,CX 596
2023-05-26,08:15,Dep 08:10,18,HU 8492
2023-05-26,08:15,Dep 08:18,41,MH 9189
2023-05-26,08:20,Dep 08:25,29,CX 633
2023-05-26,08:25,Dep 08:35,520,HB 681
2023-05-26,08:30,Dep 08:38,523,CA 118
2023-05-26,08:30,Dep 08:30,25,HX 690
2023-05-26,08:30,Dep 08:33,34,QR 5817
2023-05-26,08:35,Dep 08:41,21,QR 5813
2023-05-26,08:35,Dep 08:42,70,AA 8910
2023-05-26,08:45,Dep 08:46,63,JL 7030
2023-05-26,08:50,Dep 08:50,47,CX 432
2023-05-26,09:00,Dep 08:49,60,GA 873
2023-05-26,09:00,Dep 09:25,3,CA 6510
2023-05-26,09:00,Dep 09:02,11,CX 901
2023-05-26,09:05,Dep 09:02,26,SQ 899
2023-05-26,09:05,Dep 09:13,4,CX 830
2023-05-26,09:05,Dep 09:35,42,CA 6534
2023-05-26,09:10,Dep 09:44,1,BA 4132
2023-05-26,09:15,Dep 09:12,27,AI 7160
2023-05-26,09:15,Dep 09:16,64,AA 8913
2023-05-26,09:15,Dep 09:05,521,HB 540
2023-05-26,09:20,Dep 10:00,31,CX 368
2023-05-26,09:20,Dep 09:33,48,AA 8887
2023-05-26,09:20,Dep 09:27,62,5J 149
2023-05-26,09:20,Dep 09:22,522,HB 530
2023-05-26,09:25,Dep 10:51,10,5J 273
2023-05-26,09:30,Dep 09:37,66,CX 348
2023-05-26,09:30,Dep 09:30,30,AA 8940
2023-05-26,09:40,Dep 09:47,16,BR 2898
2023-05-26,09:40,Dep 09:52,50,5J 241
2023-05-26,09:50,Dep 10:16,28,HX 1820
2023-05-26,09:55,Dep 09:49,24,HU 8084
2023-05-26,10:00,Dep 10:00,23,AA 8915
2023-05-26,10:00,Dep 10:09,36,CA 6522
2023-05-26,10:10,Dep 10:04,68,QF 8213
2023-05-26,10:15,Dep 10:23,25,CI 602
2023-05-26,10:20,Dep 10:28,2,CX 494
2023-05-26,10:20,Dep 10:18,69,JL 7052
2023-05-26,10:25,Dep 10:23,17,HX 640
2023-05-26,10:30,Dep 10:49,29,AA 8882
2023-05-26,10:35,Dep 10:32,520,UO 870
2023-05-26,10:40,Dep 10:37,7,HA 5382
2023-05-26,10:45,Dep 11:29,41,CX 828
2023-05-26,10:45,Dep 10:42,45,UO 110
2023-05-26,10:45,Dep 10:46,11,FD 516
2023-05-26,10:50,Dep 10:48,9,UO 620
2023-05-26,10:55,Dep 11:10,35,CX 239
2023-05-26,11:00,Dep 11:13,43,JL 7058
2023-05-26,11:00,Dep 13:46,25,5J 111
2023-05-26,11:00,Dep 10:59,71,CX 5172
2023-05-26,11:05,Dep 11:05,27,TR 981
2023-05-26,11:05,Dep 11:10,30,CI 904
2023-05-26,11:05,Dep 11:03,19,CX 946
2023-05-26,11:10,Dep 12:02,28,PR 301
2023-05-26,11:10,Dep 11:17,18,HU 8052
2023-05-26,11:10,Dep 11:07,26,FD 509
2023-05-26,11:10,Dep 11:21,42,CX 2635
2023-05-26,11:15,Dep 12:48,67,BA 4577
2023-05-26,11:15,Dep 11:11,15,HX 658
2023-05-26,11:15,Dep 11:17,8,UA 862
2023-05-26,11:20,Dep 11:25,511,UO 898
2023-05-26,11:30,Dep 11:29,63,TK 8876
2023-05-26,11:30,Dep 11:37,1,CX 2717
2023-05-26,11:35,Dep 11:39,513,UO 690
2023-05-26,11:35,Dep 11:26,16,FM 3026
2023-05-26,11:50,Dep 11:53,32,MU 2902
2023-05-26,11:55,Dep 12:16,11,AK 139
2023-05-26,12:00,Dep 12:14,3,CA 6502
2023-05-26,12:05,Dep 12:04,47,CX 6200
2023-05-26,12:05,Dep 12:07,64,MU 722
2023-05-26,12:15,Dep 12:13,24,DL 7886
2023-05-26,12:20,Dep 13:08,7,AF 8404
2023-05-26,12:20,Dep 12:28,70,MF 382
2023-05-26,12:25,Dep 12:26,5,SQ 875
2023-05-26,12:25,Dep 12:26,34,UO 112
2023-05-26,12:30,Dep 12:36,10,MF 8656
2023-05-26,12:35,Dep 12:38,60,HX 775
2023-05-26,12:35,Dep 12:31,511,UO 638
2023-05-26,12:40,Dep 12:46,4,AA 8937
2023-05-26,12:45,Dep 13:10,9,CA 102
2023-05-26,12:45,Dep 13:09,48,MH 9195
2023-05-26,12:45,Dep 12:40,17,UO 132
2023-05-26,12:45,Dep 12:55,42,WY 5903
2023-05-26,12:50,Dep 12:47,43,CA 104
2023-05-26,12:50,Dep 12:47,36,MU 2068
2023-05-26,12:50,Dep 12:59,8,FM 3022
2023-05-26,13:00,Dep 12:57,21,UO 646
2023-05-26,13:05,Dep 13:09,66,CX 346
2023-05-26,13:20,Dep 13:19,19,9C 8716
2023-05-26,13:35,Dep 14:13,28,CZ 310
2023-05-26,13:40,Dep 13:49,33,HX 1824
2023-05-26,13:40,Dep 13:44,62,CX 360
2023-05-26,13:40,Dep 15:09,45,SC 4790
2023-05-26,13:55,Dep 14:02,34,CI 910
2023-05-26,14:00,Dep 13:55,68,UO 650
2023-05-26,14:05,Dep 14:07,14,CX 310
2023-05-26,14:05,Dep 14:09,40,CX 919
2023-05-26,14:10,Dep 14:11,29,BA 4571
2023-05-26,14:25,Dep 14:30,49,CX 418
2023-05-26,14:25,Dep 14:26,26,OM 5637
