date,time,status,gate,no
2023-04-24,00:05,Dep 00:11,32,AA 8933
2023-04-24,00:20,Dep 00:18,3,LA 5642
2023-04-24,00:25,Dep 00:19,24,ET 645
2023-04-24,00:25,Dep 00:27,29,JU 8317
2023-04-24,00:30,Dep 00:28,23,HX 1566
2023-04-24,00:35,Dep 00:39,62,TP 6349
2023-04-24,00:45,Dep 01:20,67,CX 888
2023-04-24,00:45,Dep 00:38,6,EY 8495
2023-04-24,00:50,Dep 00:51,46,AA 8930
2023-04-24,00:50,Dep 02:05,29,MM 068
2023-04-24,01:05,Dep 00:57,17,TK 9223
2023-04-24,01:20,Dep 01:17,36,QR 5844
2023-04-24,01:50,Dep 01:57,25,QR 5838
2023-04-24,01:55,Dep 01:50,11,GA 9771
2023-04-24,02:00,Dep 02:15,64,MH 9210
2023-04-24,07:00,Dep 06:56,26,CX 5820
2023-04-24,07:05,Dep 07:04,20,UO 850
2023-04-24,07:15,Dep 07:15,24,UO 618
2023-04-24,07:20,Dep 08:44,9,CX 366
2023-04-24,07:20,Dep 07:20,19,CX 907
2023-04-24,07:35,Dep 07:29,25,UO 600
2023-04-24,07:50,Dep 08:12,35,CA 6524
2023-04-24,07:55,Dep 08:03,69,CX 982
2023-04-24,08:00,Dep 08:12,71,CX 257
2023-04-24,08:00,Dep 08:38,14,CX 488
2023-04-24,08:00,Dep 10:46,61,AA 8898
2023-04-24,08:00,Dep 08:05,43,AA 8906
2023-04-24,08:00,Dep 08:03,21,UO 130
2023-04-24,08:00,Dep 08:31,16,UO 760
2023-04-24,08:10,Dep 08:06,5,AA 8966
2023-04-24,08:10,Dep 08:08,7,CX 596
2023-04-24,08:10,Dep 08:17,18,UO 704
2023-04-24,08:15,Dep 08:19,17,HU 8492
2023-04-24,08:15,Dep 08:17,10,OZ 9294
2023-04-24,08:15,Dep 08:13,66,MH 9189
2023-04-24,08:15,Dep 08:22,49,CA 6534
2023-04-24,08:15,Dep 08:19,44,HB 520
2023-04-24,08:25,Dep 08:30,6,HX 1315
2023-04-24,08:30,Dep 08:25,520,CA 118
2023-04-24,08:30,Dep 08:32,42,QR 5817
2023-04-24,08:35,Dep 08:48,29,CX 607
2023-04-24,08:35,Dep 08:47,40,AA 8910
2023-04-24,08:45,Dep 09:34,30,JL 7030
2023-04-24,08:45,Dep 08:44,11,UO 686
2023-04-24,08:50,Dep 09:04,46,CX 384
2023-04-24,08:50,Dep 08:55,3,CX 432
2023-04-24,08:55,Dep 08:56,521,HB 502
2023-04-24,09:00,Dep 09:11,34,GA 873
2023-04-24,09:00,Dep 09:05,23,CA 6510
2023-04-24,09:00,Dep 09:05,47,CX 901
2023-04-24,09:05,Dep 09:02,28,SQ 899
2023-04-24,09:10,Dep 09:21,36,BA 4132
2023-04-24,09:15,Dep 09:24,70,AI 7160
2023-04-24,09:15,Dep 09:14,8,AA 8913
2023-04-24,09:15,Dep 09:41,15,UO 848
2023-04-24,09:20,Dep 09:19,32,BR 2898
2023-04-24,09:20,Dep 09:21,50,CX 368
2023-04-24,09:20,Dep 09:19,27,AA 8887
2023-04-24,09:20,Dep 09:20,522,HB 530
2023-04-24,09:25,Dep 09:29,24,5J 273
