date,time,status,gate,no
2023-06-12,00:05,Dep 00:23,41,AA 8933
2023-06-12,00:20,Dep 00:35,63,LA 5642
2023-06-12,00:25,Dep 01:28,513,ET 645
2023-06-12,00:25,Dep 00:21,9,JU 8317
2023-06-12,00:30,Dep 00:31,25,HX 1566
2023-06-12,00:35,Dep 00:30,62,TP 6349
2023-06-12,00:45,Dep 01:10,3,CX 888
2023-06-12,00:45,Dep 00:42,29,EY 8495
2023-06-12,00:50,Dep 00:56,4,AA 8930
2023-06-12,00:50,Dep 01:05,33,MM 068
2023-06-12,01:05,Dep 00:52,17,TK 9223
2023-06-12,01:20,Dep 01:39,36,QR 5844
2023-06-12,01:50,Dep 01:49,5,QR 5838
2023-06-12,01:55,Dep 01:49,511,GA 9771
2023-06-12,02:00,Dep 02:01,26,MH 9210
2023-06-12,07:00,Dep 06:55,10,CX 5820
2023-06-12,07:15,Dep 07:06,26,HX 676
2023-06-12,07:20,Dep 07:16,34,CX 366
2023-06-12,07:20,Dep 07:35,21,CX 907
2023-06-12,07:35,Dep 07:34,32,UO 600
2023-06-12,07:45,Dep 07:46,523,UO 550
2023-06-12,07:50,Dep 08:18,71,CA 6524
2023-06-12,07:55,Dep 07:56,23,CX 982
2023-06-12,07:55,Dep 07:55,62,CX 5846
2023-06-12,08:00,Dep 07:57,13,CX 488
2023-06-12,08:00,Dep 08:03,43,AA 8898
2023-06-12,08:00,Dep 08:14,9,AA 8906
2023-06-12,08:00,Dep 08:03,511,UO 130
2023-06-12,08:00,Dep 08:07,522,UO 760
2023-06-12,08:10,Dep 08:23,6,AA 8966
2023-06-12,08:10,Dep 08:41,64,JL 7054
2023-06-12,08:10,Dep 08:11,69,CX 596
2023-06-12,08:10,Dep 08:14,36,UO 704
2023-06-12,08:15,Dep 08:23,521,HU 8492
2023-06-12,08:15,Dep 08:14,18,OZ 9294
2023-06-12,08:15,Dep 08:15,40,MH 9189
2023-06-12,08:15,Dep 08:25,66,CA 6534
2023-06-12,08:15,Dep 08:15,520,HB 520
2023-06-12,08:25,Dep 08:37,63,ET 1761
2023-06-12,08:30,Dep 09:25,524,CA 118
2023-06-12,08:30,Dep 08:45,8,QR 5817
