date,time,status,gate,no
2023-04-01,00:05,Dep 00:23,18,HX 526
2023-04-01,00:05,Dep 00:09,3,AA 8933
2023-04-01,00:15,Dep 00:27,66,CX 233
2023-04-01,00:20,Dep 00:21,49,MEL5605
2023-04-01,00:30,Dep 00:31,34,HX 1566
2023-04-01,00:35,Dep 01:04,62,TP 6349
2023-04-01,00:45,Dep 00:51,63,CX 888
2023-04-01,00:45,Dep 00:55,25,EY 8495
2023-04-01,00:50,Dep 01:13,36,AA 8930
2023-04-01,00:50,Dep 01:36,26,MM 068
2023-04-01,01:05,Dep 00:55,10,TK 9223
2023-04-01,01:20,Dep 01:21,8,QR 5844
2023-04-01,01:50,Dep 02:10,9,QR 5838
2023-04-01,02:00,Dep 02:15,6,MH 9210
2023-04-01,02:30,Dep 02:20,31,JU 8317
2023-04-01,07:00,Dep 07:05,30,CX 5820
2023-04-01,07:05,Dep 06:59,32,CX 5850
2023-04-01,07:15,Dep 07:16,19,CX 5618
2023-04-01,07:20,Dep 07:42,26,CX 366
2023-04-01,07:20,Dep 07:48,15,CX 907
2023-04-01,07:35,Dep 07:32,42,CX 5600
2023-04-01,07:55,Dep 08:08,49,CX 982
2023-04-01,08:00,Dep 08:03,68,CX 488
2023-04-01,08:00,Dep 08:08,69,AA 8898
2023-04-01,08:00,Dep 08:07,9,AA 8906
2023-04-01,08:00,Dep 08:18,521,CX 5130
2023-04-01,08:00,Dep 08:07,523,CX 5760
2023-04-01,08:10,Dep 08:23,28,AA 8966
2023-04-01,08:10,Dep 08:17,64,CX 596
2023-04-01,08:10,Dep 08:09,524,CX 5704
2023-04-01,08:10,Dep 08:12,13,HB 520
2023-04-01,08:15,Dep 08:15,18,HU 8492
2023-04-01,08:15,Dep 08:14,35,OZ 9294
2023-04-01,08:15,Dep 08:22,61,MH 9189
2023-04-01,08:15,Dep 08:36,65,PR 3201
2023-04-01,08:25,Dep 08:46,48,HX 1315
2023-04-01,08:25,Dep 08:26,10,HB 681
2023-04-01,08:30,Dep 09:23,520,CA 118
2023-04-01,08:30,Dep 08:32,33,QR 5817
2023-04-01,08:35,Dep 08:50,46,AA 8910
2023-04-01,08:40,Dep 08:40,17,HU 8516
2023-04-01,08:45,Dep 09:00,3,BA 4135
2023-04-01,08:45,Dep 08:51,62,JL 7030
2023-04-01,08:45,Dep 08:50,522,CX 5686
2023-04-01,08:50,Dep 08:56,67,CX 432
2023-04-01,09:00,Dep 09:05,63,CA 6510
2023-04-01,09:00,Dep 09:13,23,CX 901
2023-04-01,09:05,Dep 09:07,24,SQ 899
2023-04-01,09:15,Dep 09:18,71,AI 7160
2023-04-01,09:15,Dep 09:20,30,QF 8215
2023-04-01,09:15,Dep 09:30,32,AA 8913
2023-04-01,09:15,Dep 09:11,523,CX 5848
2023-04-01,09:20,Dep 09:14,66,BR 2898
2023-04-01,09:20,Dep 09:52,69,CX 368
2023-04-01,09:20,Dep 09:56,45,AA 8887
2023-04-01,09:20,Dep 09:28,521,HB 530
2023-04-01,09:25,Dep 09:55,9,5J 273
2023-04-01,09:30,Dep 09:45,47,CX 348
2023-04-01,09:30,Dep 09:31,1,AA 8940
2023-04-01,09:30,Dep 09:43,11,NZ 4148
2023-04-01,09:40,Dep 10:01,10,5J 241
2023-04-01,09:50,Dep 11:03,64,HX 1820
2023-04-01,09:55,Dep 09:55,21,HU 8084
2023-04-01,10:00,Dep 10:07,68,AA 8915
2023-04-01,10:00,Dep 10:06,44,CA 6522
2023-04-01,10:10,Dep 10:14,42,QF 8213
2023-04-01,10:15,Dep 11:21,23,CI 602
2023-04-01,10:20,Dep 10:20,36,CX 494
2023-04-01,10:20,Dep 10:27,29,JL 7052
2023-04-01,10:25,Dep 10:32,15,CX 356
2023-04-01,10:30,Dep 10:29,65,AA 8882
2023-04-01,10:35,Dep 10:33,25,CX 5870
2023-04-01,10:40,Dep 10:40,6,HA 5382
2023-04-01,10:45,Dep 10:44,49,CX 5110
2023-04-01,10:45,Dep 10:46,62,FD 516
2023-04-01,10:50,Dep 10:51,521,CX 5620
2023-04-01,11:00,Dep 10:59,61,JL 7058
2023-04-01,11:00,Dep 12:43,48,5J 111
2023-04-01,11:00,Dep 11:01,520,CX 5172
2023-04-01,11:05,Dep 11:11,32,TR 981
2023-04-01,11:05,Dep 12:06,36,HX 1822
2023-04-01,11:05,Dep 12:38,11,CI 904
2023-04-01,11:10,Dep 11:59,8,PR 301
2023-04-01,11:10,Dep 11:13,35,HU 8052
2023-04-01,11:10,Dep 11:31,19,HX 658
2023-04-01,11:10,Dep 11:06,47,FD 509
2023-04-01,11:15,Dep 11:14,3,BA 4577
2023-04-01,11:15,Dep 13:00,28,MF 8712
2023-04-01,11:20,Dep 11:24,20,CX 5898
2023-04-01,11:25,Dep 11:28,46,MU 2902
2023-04-01,11:30,Dep 11:39,33,TK 8876
2023-04-01,11:30,Dep 11:26,17,CX 5674
2023-04-01,11:30,Dep 14:08,2,CX 2739
2023-04-01,11:35,Dep 11:30,41,CX 5690
2023-04-01,11:35,Dep 11:40,10,FM 3026
2023-04-01,11:35,Dep 12:49,30,MF 8684
2023-04-01,11:55,Dep 11:59,62,AK 139
2023-04-01,12:00,Dep 12:05,7,CA 6502
2023-04-01,12:05,Dep 13:19,44,FM 3002
2023-04-01,12:15,Dep 12:15,67,CX 960
2023-04-01,12:20,Dep 13:31,66,MF 382
2023-04-01,12:25,Dep 12:31,29,SQ 875
2023-04-01,12:25,Dep 12:26,21,CX 5112
2023-04-01,12:30,Dep 13:00,68,CA 3856
2023-04-01,12:30,Dep 13:54,42,MF 8656
2023-04-01,12:35,Dep 12:50,40,HX 775
2023-04-01,12:35,Dep 12:30,15,CX 5638
2023-04-01,12:45,Dep 12:43,63,MH 9195
2023-04-01,12:45,Dep 13:03,19,CX 5132
2023-04-01,12:45,Dep 13:00,64,TG 601
2023-04-01,12:50,Dep 14:15,32,FM 3022
2023-04-01,13:00,Dep 14:07,21,CX 5646
