date,time,status,gate,no
2023-03-17,00:20,Dep 00:23,64,CX 233
2023-03-17,00:25,Dep 00:36,60,BA 4567
2023-03-17,00:40,Dep 00:45,29,HX 1566
2023-03-17,00:55,Dep 00:56,7,EY 8495
2023-03-17,01:05,Dep 02:06,71,CX 745
2023-03-17,01:25,Dep 01:32,27,HX 781
2023-03-17,01:25,Dep 01:39,47,QR 5844
2023-03-17,01:30,Dep 01:55,69,CX 675
2023-03-17,01:30,Dep 01:26,26,HA 5382
2023-03-17,01:35,Dep 01:48,6,MM 068
2023-03-17,01:50,Dep 01:54,4,QR 5838
2023-03-17,07:00,Dep 07:01,43,HU 8190
2023-03-17,07:10,Dep 07:07,18,CX 5618
2023-03-17,07:15,Dep 07:08,521,HX 155
2023-03-17,07:30,Dep 07:31,50,CA 6504
2023-03-17,07:30,Dep 07:32,36,CX 366
2023-03-17,07:30,Dep 07:22,63,AC 9775
2023-03-17,07:30,Dep 07:29,24,CX 5114
2023-03-17,07:35,Dep 07:35,17,CX 5724
2023-03-17,07:40,Dep 08:09,25,CX 5600
2023-03-17,07:50,Dep 07:44,41,CA 6524
2023-03-17,07:55,Dep 07:52,46,CX 982
2023-03-17,07:55,Dep 07:58,13,CX 5704
2023-03-17,08:00,Dep 08:11,10,CX 488
2023-03-17,08:10,Dep 08:08,29,AA 8959
2023-03-17,08:10,Dep 08:11,62,JL 7026
2023-03-17,08:10,Dep 08:13,30,JL 7028
2023-03-17,08:15,Dep 08:15,27,HX 610
2023-03-17,08:25,Dep 08:23,34,BA 4559
2023-03-17,08:30,Dep 08:45,40,CX 257
2023-03-17,08:30,Dep 08:31,60,HX 632
2023-03-17,08:30,Dep 08:36,48,HX 690
2023-03-17,08:30,Dep 08:32,71,AC 9761
2023-03-17,08:30,Dep 08:28,19,HB 681
2023-03-17,08:35,Dep 08:50,28,CX 607
2023-03-17,08:35,Dep 08:38,20,AC 9760
2023-03-17,08:45,Dep 09:16,2,BA 4135
2023-03-17,08:45,Dep 09:13,66,CA 6535
2023-03-17,08:50,Dep 08:54,61,CX 432
2023-03-17,08:55,Dep 09:06,5,JL 7030
2023-03-17,08:55,Dep 08:58,15,CX 5686
2023-03-17,09:00,Dep 09:02,23,HU 8492
2023-03-17,09:00,Dep 09:18,35,CA 6510
2023-03-17,09:00,Dep 09:07,45,AY 5137
2023-03-17,09:00,Dep 09:06,9,AC 9777
2023-03-17,09:10,Dep 09:25,49,QR 5804
2023-03-17,09:10,Dep 09:24,68,AC 9763
2023-03-17,09:15,Dep 09:28,44,AI 7160
2023-03-17,09:20,Dep 09:28,32,AA 8887
2023-03-17,09:20,Dep 09:30,69,QR 3483
2023-03-17,09:20,Dep 09:21,522,CX 5848
2023-03-17,09:20,Dep 09:39,65,HB 530
2023-03-17,09:25,Dep 11:16,24,5J 273
2023-03-17,09:30,Dep 09:40,31,JL 7064
2023-03-17,09:30,Dep 09:56,4,AA 8923
2023-03-17,09:45,Dep 09:45,8,CX 368
2023-03-17,09:50,Dep 09:52,16,HX 252
2023-03-17,09:50,Dep 09:52,18,CX 5680
2023-03-17,09:55,Dep 10:10,50,AC 9771
2023-03-17,09:55,Dep 09:58,13,CX 5850
2023-03-17,10:00,Dep 10:21,46,QR 3485
2023-03-17,10:00,Dep 10:04,11,NZ 4148
2023-03-17,10:15,Dep 10:44,7,TG 5866
2023-03-17,10:20,Dep 10:18,10,CI 602
2023-03-17,10:20,Dep 10:16,30,CA 6522
2023-03-17,10:25,Dep 10:26,41,CX 494
2023-03-17,10:25,Dep 10:22,29,QR 3453
2023-03-17,10:30,Dep 11:00,27,JL 7046
2023-03-17,10:35,Dep 10:55,62,CX 828
2023-03-17,10:45,Dep 10:43,25,JL 7052
2023-03-17,10:50,Dep 11:26,17,CX 5172
2023-03-17,10:50,Dep 10:49,40,CX 5870
2023-03-17,11:00,Dep 11:10,36,BA 4577
2023-03-17,11:00,Dep 11:29,44,5J 111
2023-03-17,11:00,Dep 10:59,521,CX 5668
2023-03-17,11:05,Dep 11:23,23,CI 904
2023-03-17,11:05,Dep 11:02,47,AI 7182
2023-03-17,11:10,Dep 11:07,32,SQ 8633
2023-03-17,11:15,Dep 11:35,28,HX 1822
2023-03-17,11:30,Dep 11:28,31,PR 301
2023-03-17,11:30,Dep 11:23,34,AI 7172
2023-03-17,11:30,Dep 11:43,19,CX 946
2023-03-17,11:40,Dep 11:46,67,CX 370
2023-03-17,11:45,Dep 11:36,26,Z2 1265
2023-03-17,11:50,Dep 11:55,15,CX 5110
2023-03-17,11:50,Dep 12:16,20,CX 5898
2023-03-17,12:10,Dep 12:18,60,TK 9221
2023-03-17,12:15,Dep 12:15,8,MU 502
2023-03-17,12:15,Dep 12:19,65,CX 2691
2023-03-17,12:20,Dep 12:25,6,UA 862
2023-03-17,12:20,Dep 12:23,30,MF 8656
2023-03-17,12:25,Dep 12:34,4,MH 9200
2023-03-17,12:30,Dep 12:34,18,UO 132
2023-03-17,12:35,Dep 12:39,10,DL 7886
2023-03-17,12:40,Dep 12:41,24,AK 139
2023-03-17,12:45,Dep 12:46,2,MH 9195
2023-03-17,12:45,Dep 13:11,44,TG 601
2023-03-17,12:55,Dep 12:54,62,9C 8716
2023-03-17,13:00,Dep 15:55,36,HX 246
2023-03-17,13:00,Dep 13:02,13,CX 5646
2023-03-17,13:05,Dep 13:10,32,MF 382
2023-03-17,13:10,Dep 13:38,34,MF 8696
2023-03-17,13:15,Dep 13:19,16,CX 5626
2023-03-17,13:25,Dep 13:52,7,CX 6200
2023-03-17,13:35,Dep 13:39,27,HX 1824
2023-03-17,13:35,Dep 13:39,45,CX 360
2023-03-17,13:50,Dep 14:13,5,CX 253
2023-03-17,13:50,Dep 13:48,47,CZ 310
2023-03-17,13:55,Dep 13:45,36,MU 538
2023-03-17,14:00,Dep 14:18,29,CA 6512
2023-03-17,14:00,Dep 13:55,25,MU 504
2023-03-17,14:05,Dep 18:19,25,CI 910
2023-03-17,14:05,Dep 14:09,1,QF 8229
2023-03-17,14:10,Dep 14:21,23,SQ 883
2023-03-17,14:20,Dep 14:25,46,CX 919
2023-03-17,14:25,Dep 14:28,68,BA 4571
2023-03-17,14:25,Dep 14:22,28,UA 7918
2023-03-17,14:30,Dep 14:35,9,QR 3472
2023-03-17,14:50,Dep 14:45,66,CZ 636
2023-03-17,14:50,Dep 14:52,40,QR 4971
2023-03-17,14:55,Dep 15:01,10,BI 636
2023-03-17,14:55,Dep 14:56,17,CX 5764
2023-03-17,15:00,Dep 15:22,43,CX 380
2023-03-17,15:05,Dep 15:00,60,CA 104
2023-03-17,15:15,Dep 15:45,47,HU 8162
2023-03-17,15:20,Dep 15:20,31,CX 5780
2023-03-17,15:20,Dep 15:13,44,HO 1306
2023-03-17,15:25,Dep 15:27,62,CX 6130
2023-03-17,15:25,Dep 15:25,30,FM 3008
2023-03-17,15:25,Dep 15:24,34,MF 9040
2023-03-17,15:35,Dep 16:08,7,HA 5000
2023-03-17,15:45,Dep 15:50,71,CX 472
2023-03-17,15:55,Dep 15:53,6,SQ 893
2023-03-17,15:55,Dep 15:58,15,CX 5558
2023-03-17,16:00,Dep 16:13,49,QR 3457
2023-03-17,16:05,Dep 16:09,27,QR 3451
2023-03-17,16:05,Dep 16:01,11,PR 3197
2023-03-17,16:15,Dep 16:29,28,CX 903
2023-03-17,16:15,Dep 16:16,25,FD 501
2023-03-17,16:25,Dep 17:00,35,QR 5842
2023-03-17,16:25,Dep 16:40,45,MH 9197
2023-03-17,16:25,Dep 16:22,29,CX 5702
2023-03-17,16:35,Dep 22:17,48,CX 6112
2023-03-17,16:35,Dep 16:27,65,MU 534
2023-03-17,16:40,Dep 16:33,10,AE 5312
2023-03-17,16:40,Dep 17:02,50,QR 5832
2023-03-17,16:50,Dep 16:44,46,ZH 9096
2023-03-17,16:50,Dep 16:55,19,CX 396
2023-03-17,16:50,Dep 17:05,9,BA 4563
2023-03-17,16:50,Dep 16:51,40,CX 5754
2023-03-17,17:05,Dep 17:19,30,9C 8922
2023-03-17,17:15,Dep 17:06,71,CX 5134
2023-03-17,17:15,Dep 17:33,31,HO 1302
2023-03-17,17:15,Dep 17:14,6,MF 8704
2023-03-17,17:20,Dep 17:22,20,CX 456
2023-03-17,17:25,Dep 17:12,44,CX 6128
2023-03-17,17:30,Dep 17:33,26,VN 3567
2023-03-17,17:30,Dep 17:37,62,GJ 8054
2023-03-17,17:35,Dep 17:36,36,CA 110
2023-03-17,17:35,Dep 17:37,63,CX 402
2023-03-17,17:40,Dep 18:28,34,TK 8722
2023-03-17,17:40,Dep 17:49,2,JL 7909
2023-03-17,17:50,Dep 18:00,47,CX 978
2023-03-17,17:55,Dep 18:01,32,CX 990
2023-03-17,18:00,Dep 18:06,27,MU 540
2023-03-17,18:10,Dep 18:14,43,HB 504
2023-03-17,18:15,Dep 18:18,17,CX 5182
2023-03-17,18:20,Dep 18:25,8,AI 7174
2023-03-17,18:20,Dep 18:32,7,QF 128
2023-03-17,18:30,Dep 18:31,49,3U 3960
2023-03-17,18:45,Dep 18:51,13,UO 112
2023-03-17,18:50,Dep 18:49,23,VA 5775
2023-03-17,18:50,Dep 18:53,41,AA 8892
2023-03-17,18:50,Dep 19:10,64,CX 826
2023-03-17,18:55,Dep 20:29,10,PR 307
2023-03-17,18:55,Dep 19:07,4,MH 9186
2023-03-17,19:00,Dep 19:25,10,MF 9422
2023-03-17,19:00,Dep 19:06,50,CX 603
2023-03-17,19:00,Dep 19:03,9,MU 506
2023-03-17,19:05,Dep 19:07,68,HX 765
2023-03-17,19:05,Dep 19:10,1,BA 4575
2023-03-17,19:05,Dep 19:20,32,MF 8686
2023-03-17,19:10,Dep 19:16,5,LA 6039
2023-03-17,19:10,Dep 19:09,30,MU 766
2023-03-17,19:15,Dep 19:49,46,5J 113
2023-03-17,19:25,Dep 19:18,44,BR 2892
2023-03-17,19:35,Dep 19:40,6,MU 536
2023-03-17,19:40,Dep 19:48,26,HX 1832
2023-03-17,19:45,Dep 19:41,42,TG 639
2023-03-17,19:50,Dep 19:46,36,VJ 877
2023-03-17,19:55,Dep 20:06,25,CI 920
2023-03-17,19:55,Dep 20:04,7,HX 107
2023-03-17,20:00,Dep 20:06,31,HX 526
2023-03-17,20:25,Dep 21:22,33,QR 3471
2023-03-17,20:45,Dep 20:42,23,CX 6899
2023-03-17,21:00,Dep 20:57,60,EK 385
2023-03-17,21:20,Dep 22:06,27,AK 238
2023-03-17,21:20,Dep 21:17,66,BA 4137
2023-03-17,21:25,Dep 21:40,61,BA 4143
2023-03-17,21:30,Dep 21:27,32,KL 820
2023-03-17,21:35,Dep 21:32,8,TK 9223
2023-03-17,22:00,Dep 21:55,68,CX 939
2023-03-17,22:05,Dep 21:50,6,5J 115
2023-03-17,22:15,Dep 22:38,34,KL 2157
2023-03-17,22:25,Dep 23:09,9,CX 251
2023-03-17,22:40,Dep 22:24,10,PR 311
2023-03-17,22:50,Dep 22:48,40,ET 609
2023-03-17,22:55,Dep 23:58,1,CX 261
2023-03-17,23:00,Dep 23:07,24,CX 8032
2023-03-17,23:20,Dep 23:56,23,CX 271
2023-03-17,23:30,Dep 23:25,28,NZ 4851
2023-03-17,23:40,Dep 00:17 (18/03/2023),2,LH 7015
2023-03-17,23:45,Dep 00:26 (18/03/2023),46,CX 255
2023-03-17,23:45,Dep 23:51,11,NZ 4213
2023-03-17,23:50,Dep 23:57,64,CX 219
2023-03-17,23:50,Dep 23:51,15,UO 624
2023-03-17,23:55,Dep 00:13 (18/03/2023),62,BA 4131
