date,time,status,gate,no
2023-05-12,00:20,Dep 00:18,23,LA 5642
2023-05-12,00:25,Dep 00:43,25,ET 645
2023-05-12,00:25,Dep 00:33,1,CX 233
2023-05-12,00:25,Dep 00:46,24,JU 8317
2023-05-12,00:25,Dep 00:44,62,TP 6349
2023-05-12,00:30,Dep 00:34,28,HX 1566
2023-05-12,00:45,Dep 00:49,31,EY 8495
2023-05-12,00:50,Dep 01:08,26,MM 068
2023-05-12,01:05,Dep 00:59,18,TK 9223
2023-05-12,01:20,Dep 01:21,35,QR 5844
2023-05-12,01:50,Dep 01:50,2,QR 5838
2023-05-12,01:55,Dep 02:56,50,GA 9771
2023-05-12,02:00,Dep 03:37,65,MH 9210
2023-05-12,07:00,Dep 07:50,27,CX 5820
2023-05-12,07:05,Dep 07:14,62,UO 850
2023-05-12,07:15,Dep 07:08,71,HX 676
2023-05-12,07:15,Dep 07:23,14,UO 618
2023-05-12,07:20,Dep 07:25,64,CX 366
2023-05-12,07:20,Dep 07:22,19,CX 907
2023-05-12,07:35,Dep 07:31,50,UO 600
2023-05-12,07:45,Dep 07:43,521,UO 550
2023-05-12,07:50,Dep 08:10,29,CA 6524
2023-05-12,07:55,Dep 08:08,8,AA 8959
2023-05-12,07:55,Dep 08:09,61,CX 982
2023-05-12,08:00,Dep 08:03,21,CX 488
2023-05-12,08:00,Dep 08:03,42,AA 8898
2023-05-12,08:00,Dep 08:03,26,AA 8906
2023-05-12,08:00,Dep 07:54,35,UO 130
2023-05-12,08:00,Dep 08:08,16,UO 760
2023-05-12,08:10,Dep 08:16,67,CX 257
2023-05-12,08:10,Dep 08:12,28,AA 8966
2023-05-12,08:10,Dep 08:19,63,CX 596
2023-05-12,08:15,Dep 08:03,7,HU 8492
2023-05-12,08:15,Dep 08:47,4,MH 9189
2023-05-12,08:20,Dep 08:19,25,CX 633
2023-05-12,08:25,Dep 08:27,31,HB 681
2023-05-12,08:30,Dep 08:18,522,CA 118
2023-05-12,08:30,Dep 08:20,60,HX 690
2023-05-12,08:30,Dep 08:36,69,QR 5817
2023-05-12,08:35,Dep 08:40,15,QR 5813
2023-05-12,08:35,Dep 08:55,70,AA 8910
2023-05-12,08:45,Dep 08:43,65,JL 7030
2023-05-12,08:50,Dep 09:05,45,CX 432
2023-05-12,09:00,Dep 09:07,3,CA 6510
2023-05-12,09:00,Dep 09:14,46,CX 901
2023-05-12,09:05,Dep 09:20,6,SQ 899
2023-05-12,09:05,Dep 09:07,68,CA 6534
2023-05-12,09:10,Dep 09:14,41,BA 4132
2023-05-12,09:15,Dep 09:45,18,AI 7160
2023-05-12,09:15,Dep 09:28,48,AA 8913
2023-05-12,09:15,Dep 09:23,13,HB 540
2023-05-12,09:20,Dep 09:28,49,CX 368
2023-05-12,09:20,Dep 09:35,9,AA 8887
2023-05-12,09:20,Dep 09:27,27,5J 149
2023-05-12,09:20,Dep 09:15,521,HB 530
2023-05-12,09:25,Dep 10:29,24,5J 273
2023-05-12,09:30,Dep 09:38,34,CX 348
2023-05-12,09:30,Dep 09:40,33,AA 8940
2023-05-12,09:40,Dep 09:48,71,BR 2898
2023-05-12,09:40,Dep 10:06,29,5J 241
2023-05-12,09:50,Dep 10:34,31,HX 1820
2023-05-12,09:55,Dep 10:10,10,HU 8084
2023-05-12,10:00,Dep 10:06,43,AA 8915
2023-05-12,10:00,Dep 10:00,11,CA 6522
2023-05-12,10:10,Dep 10:14,8,QF 8213
2023-05-12,10:15,Dep 10:24,45,CI 602
2023-05-12,10:20,Dep 10:21,26,CX 494
2023-05-12,10:20,Dep 10:27,50,JL 7052
2023-05-12,10:25,Dep 10:34,16,HX 640
2023-05-12,10:30,Dep 10:35,23,AA 8882
2023-05-12,10:35,Dep 10:32,522,UO 870
2023-05-12,10:40,Dep 10:36,7,HA 5382
2023-05-12,10:45,Dep 11:05,1,CX 828
2023-05-12,10:45,Dep 10:54,17,UO 110
2023-05-12,10:45,Dep 10:43,25,FD 516
2023-05-12,10:50,Dep 10:46,35,UO 620
2023-05-12,11:00,Dep 11:00,4,JL 7058
2023-05-12,11:00,Dep 11:20,48,5J 111
2023-05-12,11:00,Dep 12:33,27,CX 5172
2023-05-12,11:05,Dep 11:09,33,TR 981
2023-05-12,11:05,Dep 11:03,28,CI 904
2023-05-12,11:10,Dep 11:16,9,PR 301
2023-05-12,11:10,Dep 11:10,21,HU 8052
2023-05-12,11:10,Dep 11:10,60,HX 658
2023-05-12,11:10,Dep 11:05,27,FD 509
2023-05-12,11:10,Dep 11:25,61,CX 2635
2023-05-12,11:15,Dep 11:12,30,UA 862
2023-05-12,11:20,Dep 11:23,521,UO 898
2023-05-12,11:30,Dep 11:40,44,TK 8876
2023-05-12,11:30,Dep 11:32,42,CX 2717
2023-05-12,11:35,Dep 11:49,46,CX 946
2023-05-12,11:35,Dep 11:41,520,UO 690
2023-05-12,11:35,Dep 11:43,29,FM 3026
2023-05-12,11:50,Dep 11:50,31,MU 2902
2023-05-12,11:55,Dep 11:56,7,AK 139
2023-05-12,12:00,Dep 12:02,49,CA 6502
2023-05-12,12:05,Dep 12:24,11,CX 6200
2023-05-12,12:05,Dep 12:17,62,FM 3002
2023-05-12,12:15,Dep 12:16,26,DL 7886
2023-05-12,12:20,Dep 12:22,6,AF 8404
2023-05-12,12:20,Dep 12:25,65,MF 382
2023-05-12,12:25,Dep 12:36,8,SQ 875
2023-05-12,12:25,Dep 12:32,18,UO 112
2023-05-12,12:30,Dep 12:48,25,MF 8656
2023-05-12,12:35,Dep 12:32,511,UO 638
2023-05-12,12:40,Dep 12:47,36,AA 8937
2023-05-12,12:45,Dep 12:39,71,CA 102
2023-05-12,12:45,Dep 12:52,2,MH 9195
2023-05-12,12:45,Dep 12:52,17,UO 132
2023-05-12,12:45,Dep 12:54,63,WY 5903
2023-05-12,12:50,Dep 12:43,33,CA 104
2023-05-12,12:50,Dep 12:56,43,MU 2068
2023-05-12,12:50,Dep 13:02,9,FM 3022
2023-05-12,12:55,Dep 13:02,28,CA 3856
2023-05-12,13:00,Dep 13:08,10,UO 646
2023-05-12,13:05,Dep 13:11,24,CX 346
2023-05-12,13:10,Dep 13:08,34,HU 8359
2023-05-12,13:20,Dep 13:23,60,9C 8716
2023-05-12,13:30,Dep 13:54,64,CX 253
2023-05-12,13:35,Dep 13:37,23,CZ 310
2023-05-12,13:40,Dep 14:00,29,HX 1824
2023-05-12,13:40,Dep 13:37,40,CX 360
2023-05-12,13:40,Dep 13:32,45,SC 4790
2023-05-12,13:55,Dep 13:50,25,CI 910
2023-05-12,14:00,Dep 13:54,50,UO 650
2023-05-12,14:05,Dep 13:56,69,CX 310
2023-05-12,14:05,Dep 14:12,68,CX 919
2023-05-12,14:10,Dep 14:13,3,BA 4571
2023-05-12,14:25,Dep 14:24,1,CX 418
2023-05-12,14:25,Dep 14:29,66,OM 5637
2023-05-12,14:35,Dep 14:25,8,CA 112
2023-05-12,14:35,Dep 15:05,24,QR 4971
2023-05-12,14:40,Dep 14:43,33,HU 8209
2023-05-12,14:55,Dep 14:45,27,BI 636
2023-05-12,14:55,Dep 14:55,49,BA 4145
2023-05-12,14:55,Dep 14:50,19,UO 688
2023-05-12,15:00,Dep 15:08,63,CX 380
2023-05-12,15:00,Dep 14:59,21,CX 5652
2023-05-12,15:05,Dep 16:08,30,UA 7918
2023-05-12,15:05,Dep 15:04,46,UO 182
2023-05-12,15:05,Dep 15:20,16,CX 5694
2023-05-12,15:05,Dep 15:32,31,HO 3504
2023-05-12,15:10,Dep 15:16,28,JL 7048
2023-05-12,15:15,Dep 15:13,26,HA 5000
2023-05-12,15:25,Dep 15:20,7,CA 420
2023-05-12,15:25,Dep 15:40,62,HX 1826
2023-05-12,15:25,Dep 16:03,40,BA 4563
2023-05-12,15:30,Dep 15:31,60,BI 3403
2023-05-12,15:35,Dep 15:38,11,HU 8361
2023-05-12,15:35,Dep 15:30,8,FD 501
2023-05-12,15:40,Dep 15:49,5,SQ 893
2023-05-12,15:40,Dep 15:51,48,CX 5862
2023-05-12,15:45,Dep 16:00,36,CX 472
2023-05-12,15:45,Dep 15:50,32,BA 4573
2023-05-12,15:50,Dep 15:58,18,UO 780
2023-05-12,15:55,Dep 15:54,29,HU 8192
2023-05-12,15:55,Dep 16:01,25,PG 4560
2023-05-12,16:00,Dep 16:41,34,CX 605
2023-05-12,16:00,Dep 16:08,511,MU 504
2023-05-12,16:00,Dep 15:47,45,CZ 636
2023-05-12,16:15,Dep 17:12,4,MH 9184
2023-05-12,16:20,Dep 16:23,9,JL 7032
2023-05-12,16:20,Dep 16:23,23,PR 3197
2023-05-12,16:25,Dep 16:30,1,QR 5832
