date,time,status,gate,no
2023-05-29,00:05,Dep 00:05,41,AA 8933
2023-05-29,00:20,Dep 01:00,36,LA 5642
2023-05-29,00:25,Dep 00:32,28,ET 645
2023-05-29,00:25,Dep 00:23,24,JU 8317
2023-05-29,00:25,Dep 00:34,64,TP 6349
2023-05-29,00:30,Dep 00:26,42,HX 1566
2023-05-29,00:45,Dep 00:55,33,CX 888
2023-05-29,00:45,Dep 00:46,40,EY 8495
2023-05-29,00:50,Dep 00:52,4,AA 8930
2023-05-29,00:50,Dep 00:46,3,MM 068
2023-05-29,01:05,Dep 00:58,18,TK 9223
2023-05-29,01:20,Dep 01:20,27,QR 5844
2023-05-29,01:50,Dep 02:00,62,QR 5838
2023-05-29,01:55,Dep 01:54,520,GA 9771
2023-05-29,02:00,Dep 02:04,50,MH 9210
2023-05-29,07:00,Dep 07:13,33,CX 5820
2023-05-29,07:05,Dep 07:09,19,UO 850
2023-05-29,07:15,Dep 07:13,42,HX 676
2023-05-29,07:15,Dep 07:15,21,UO 618
2023-05-29,07:20,Dep 07:33,31,CX 366
2023-05-29,07:20,Dep 07:32,15,CX 907
2023-05-29,07:35,Dep 07:37,513,UO 600
2023-05-29,07:45,Dep 07:46,16,UO 550
2023-05-29,07:50,Dep 07:57,68,CA 6524
2023-05-29,07:55,Dep 08:10,11,CX 982
2023-05-29,08:00,Dep 08:02,10,CX 488
2023-05-29,08:00,Dep 08:10,4,AA 8898
2023-05-29,08:00,Dep 08:45,60,AA 8906
2023-05-29,08:00,Dep 08:03,18,UO 130
2023-05-29,08:00,Dep 07:53,28,UO 760
2023-05-29,08:10,Dep 08:36,44,CX 257
2023-05-29,08:10,Dep 08:12,65,AA 8966
2023-05-29,08:10,Dep 08:19,3,CX 596
2023-05-29,08:15,Dep 08:12,36,HU 8492
2023-05-29,08:15,Dep 08:23,17,OZ 9294
2023-05-29,08:15,Dep 08:23,9,MH 9189
2023-05-29,08:15,Dep 08:24,32,CA 6534
2023-05-29,08:15,Dep 08:27,522,HB 520
2023-05-29,08:25,Dep 09:15,31,HX 1315
2023-05-29,08:30,Dep 08:36,511,CA 118
2023-05-29,08:30,Dep 08:34,30,QR 5817
2023-05-29,08:35,Dep 08:45,24,CX 607
2023-05-29,08:35,Dep 08:47,46,AA 8910
2023-05-29,08:45,Dep 08:55,27,JL 7030
2023-05-29,08:50,Dep 09:05,13,CX 384
2023-05-29,08:50,Dep 08:58,35,CX 432
2023-05-29,08:55,Dep 09:14,523,HB 502
2023-05-29,09:00,Dep 09:34,521,GA 873
2023-05-29,09:00,Dep 09:28,1,CA 6510
2023-05-29,09:00,Dep 09:06,47,CX 901
2023-05-29,09:05,Dep 09:12,7,SQ 899
2023-05-29,09:05,Dep 09:09,64,AA 8880
2023-05-29,09:05,Dep 09:08,48,CX 830
2023-05-29,09:10,Dep 09:19,2,BA 4132
2023-05-29,09:15,Dep 09:27,50,AI 7160
2023-05-29,09:15,Dep 10:02,23,AA 8913
2023-05-29,09:20,Dep 09:43,6,CX 368
2023-05-29,09:20,Dep 09:51,69,AA 8887
2023-05-29,09:20,Dep 09:23,10,5J 149
2023-05-29,09:20,Dep 09:29,513,HB 530
2023-05-29,09:25,Dep 09:43,42,5J 273
2023-05-29,09:30,Dep 10:02,70,CX 348
2023-05-29,09:30,Dep 09:59,71,AA 8940
2023-05-29,09:30,Dep 09:53,8,NZ 4148
2023-05-29,09:30,Dep 09:53,66,CX 970
2023-05-29,09:40,Dep 10:06,16,BR 2898
2023-05-29,09:40,Dep 10:17,44,5J 241
2023-05-29,09:50,Dep 10:21,30,HX 1820
2023-05-29,09:50,Dep 10:58,3,JL 7044
2023-05-29,09:55,Dep 10:05,40,HU 8084
2023-05-29,10:00,Dep 10:14,11,AA 8915
2023-05-29,10:00,Dep 10:15,34,CA 6522
2023-05-29,10:15,Dep 10:20,9,CI 602
2023-05-29,10:20,Dep 11:05,4,CX 494
2023-05-29,10:20,Dep 10:47,36,JL 7052
2023-05-29,10:25,Dep 10:28,21,HX 640
2023-05-29,10:30,Dep 10:28,67,AA 8882
2023-05-29,10:30,Dep 10:40,18,UO 690
2023-05-29,10:35,Dep 10:30,15,UO 870
2023-05-29,10:40,Dep 10:49,17,UO 630
2023-05-29,10:40,Dep 10:47,24,HA 5382
2023-05-29,10:45,Dep 10:42,521,UO 110
2023-05-29,10:45,Dep 10:41,10,FD 516
2023-05-29,10:50,Dep 10:59,14,UO 620
2023-05-29,11:00,Dep 11:27,60,JL 7058
2023-05-29,11:00,Dep 11:13,42,5J 111
2023-05-29,11:00,Dep 11:03,520,CX 5172
2023-05-29,11:05,Dep 11:10,48,TR 981
2023-05-29,11:05,Dep 11:07,8,CI 904
2023-05-29,11:10,Dep 16:40,24,PR 301
2023-05-29,11:10,Dep 11:24,35,HU 8052
2023-05-29,11:10,Dep 11:13,6,FD 509
2023-05-29,11:15,Dep 11:21,1,BA 4577
2023-05-29,11:15,Dep 11:16,46,HX 658
2023-05-29,11:15,Dep 11:38,5,UA 862
2023-05-29,11:20,Dep 11:18,26,UO 898
2023-05-29,11:30,Dep 11:45,31,TK 8876
2023-05-29,11:30,Dep 11:35,2,CX 2717
2023-05-29,11:35,Dep 11:34,32,FM 3026
2023-05-29,11:50,Dep 11:49,34,MU 2902
2023-05-29,11:55,Dep 12:28,10,AK 139
2023-05-29,12:00,Dep 12:04,69,CA 6502
2023-05-29,12:05,Dep 12:09,25,MU 722
2023-05-29,12:15,Dep 12:15,27,DL 7886
2023-05-29,12:25,Dep 12:40,9,SQ 875
2023-05-29,12:25,Dep 12:22,40,UO 112
2023-05-29,12:30,Dep 12:28,11,MF 8656
2023-05-29,12:35,Dep 12:36,68,HX 775
2023-05-29,12:35,Dep 12:35,15,UO 638
2023-05-29,12:45,Dep 12:35,23,CA 102
2023-05-29,12:45,Dep 12:40,44,CX 952
2023-05-29,12:45,Dep 12:49,17,UO 132
2023-05-29,12:45,Dep 13:10,42,WY 5903
2023-05-29,12:50,Dep 12:34,24,CA 104
2023-05-29,12:50,Dep 12:48,36,MU 2068
2023-05-29,12:50,Dep 12:51,66,FM 3022
2023-05-29,12:55,Dep 12:58,46,CA 3856
2023-05-29,13:00,Dep 13:03,524,UO 646
2023-05-29,13:10,Dep 13:19,65,BA 4147
2023-05-29,13:20,Dep 13:11,48,9C 8716
2023-05-29,13:30,Dep 13:32,67,CX 253
2023-05-29,13:35,Dep 13:36,30,CZ 310
2023-05-29,13:40,Dep 14:04,32,HX 1824
2023-05-29,13:40,Dep 13:42,3,CX 360
2023-05-29,13:40,Dep 13:42,60,SC 4790
2023-05-29,13:55,Dep 13:53,10,CI 910
2023-05-29,14:00,Dep 14:01,14,UO 650
2023-05-29,14:05,Dep 14:11,29,CX 919
2023-05-29,14:25,Dep 14:34,1,CX 418
2023-05-29,14:25,Dep 14:23,71,OM 5637
2023-05-29,14:30,Dep 14:20,70,ZH 9086
2023-05-29,14:35,Dep 14:28,64,CA 112
2023-05-29,14:35,Dep 14:49,40,QR 4971
2023-05-29,14:40,Dep 14:44,48,HU 8209
2023-05-29,14:45,Dep 14:47,18,UO 114
2023-05-29,14:55,Dep 14:51,,UO 688
2023-05-29,15:00,Dep 15:04,27,CX 380
2023-05-29,15:00,Dep 15:05,521,HX 1204
2023-05-29,15:00,Dep 15:13,520,CX 5652
2023-05-29,15:05,Dep 15:10,26,UA 7918
2023-05-29,15:05,Dep 15:05,47,UO 182
2023-05-29,15:05,Dep 14:56,524,CX 5694
2023-05-29,15:05,Dep 15:12,42,HO 3504
2023-05-29,15:10,Dep 15:14,25,JL 7048
2023-05-29,15:15,Dep 15:17,24,HA 5000
2023-05-29,15:20,Dep 15:27,62,VN 595
2023-05-29,15:25,Dep 15:16,32,CA 420
2023-05-29,15:25,Dep 15:35,30,HX 1826
2023-05-29,15:25,Dep 15:32,63,BA 4563
2023-05-29,15:25,Dep 15:19,68,HB 683
2023-05-29,15:30,Dep 15:22,46,BI 3403
2023-05-29,15:35,Dep 15:33,50,HU 8361
2023-05-29,15:35,Dep 15:40,10,FD 501
2023-05-29,15:40,Dep 15:55,5,SQ 893
2023-05-29,15:45,Dep 16:07,3,CX 472
2023-05-29,15:50,Dep 16:14,48,HU 8192
2023-05-29,15:50,Dep 15:51,45,UO 780
2023-05-29,15:55,Dep 16:03,67,PG 4560
2023-05-29,16:00,Dep 16:05,44,MU 504
2023-05-29,16:10,Dep 16:16,23,MH 9197
2023-05-29,16:15,Dep 16:36,4,MH 9184
2023-05-29,16:20,Dep 16:34,29,JL 7032
2023-05-29,16:25,Dep 16:27,71,QR 5832
2023-05-29,16:35,Dep 16:40,11,CX 903
2023-05-29,16:40,Dep 16:41,34,AA 8901
2023-05-29,16:45,Dep 16:47,27,AE 5312
2023-05-29,16:45,Dep 16:49,47,CX 5744
2023-05-29,16:50,Dep 16:49,40,CA 3362
2023-05-29,16:50,Dep 16:51,8,CX 458
2023-05-29,16:50,Dep 16:59,35,AC 9797
2023-05-29,16:50,Dep 16:52,19,UO 626
2023-05-29,16:55,Dep 17:40,2,CX 731
2023-05-29,16:55,Dep 17:05,520,CX 5702
2023-05-29,16:55,Dep 17:08,60,JL 5363
2023-05-29,17:00,Dep 17:06,45,FM 3024
2023-05-29,17:05,Dep 17:04,62,MF 9040
2023-05-29,17:15,Dep 17:22,42,MF 8714
2023-05-29,17:20,Dep 17:24,43,CX 826
2023-05-29,17:25,Dep 17:16,68,CA 428
2023-05-29,17:25,Dep 17:25,32,CX 364
2023-05-29,17:30,Dep 17:33,50,CA 110
2023-05-29,17:30,Dep 17:38,523,GJ 8054
2023-05-29,17:30,Dep 17:43,511,MU 3562
2023-05-29,17:35,Dep 17:37,30,CI 916
2023-05-29,17:35,Dep 18:01,521,UO 622
2023-05-29,17:45,Dep 18:00,44,TK 8722
2023-05-29,17:45,Dep 17:53,69,AA 8886
2023-05-29,17:50,Dep 18:02,7,9C 8922
2023-05-29,17:55,Dep 17:50,522,HX 1202
2023-05-29,18:00,Dep 17:57,10,PR 307
2023-05-29,18:00,Dep 18:15,46,TG 5866
2023-05-29,18:05,Dep 18:00,520,MU 5016
2023-05-29,18:05,Dep 17:50,17,TK 9200
2023-05-29,18:10,Dep 18:11,9,MU 2090
2023-05-29,18:15,Dep 18:23,28,CX 402
2023-05-29,18:15,Dep 18:16,8,Z2 1265
2023-05-29,18:25,Dep 18:43,41,CX 812
2023-05-29,18:30,Dep 18:29,19,BR 2892
2023-05-29,18:35,Dep 18:27,3,AA 8895
2023-05-29,18:35,Dep 18:40,18,UO 116
2023-05-29,18:50,Dep 18:38,42,TK 9224
2023-05-29,18:50,Dep 18:59,40,FM 810
2023-05-29,18:50,Dep 18:51,47,3U 3960
2023-05-29,18:50,Dep 18:48,32,MF 8652
2023-05-29,19:00,Dep 19:00,6,CA 6508
2023-05-29,19:05,Dep 19:19,65,BA 4575
2023-05-29,19:05,Dep 20:07,44,WE 5639
2023-05-29,19:10,Dep 19:15,31,LA 5643
2023-05-29,19:25,Dep 19:34,68,5J 113
2023-05-29,19:30,Dep 19:27,64,JU 8318
2023-05-29,19:35,Dep 19:57,30,HX 1832
2023-05-29,19:40,Dep 20:01,5,LY 8791
2023-05-29,19:45,Dep 19:37,16,CX 5226
2023-05-29,19:50,Dep 20:35,40,VJ 877
2023-05-29,19:55,Dep 20:43,31,AK 238
2023-05-29,20:05,Dep 20:06,511,CX 5628
2023-05-29,20:05,Dep 20:13,28,FM 3014
2023-05-29,20:05,Dep 20:05,32,FD 525
2023-05-29,20:10,Dep 20:13,9,CI 920
2023-05-29,20:10,Dep 21:03,10,CX 988
2023-05-29,20:20,Dep 20:27,66,AA 8948
2023-05-29,20:30,Dep 20:42,8,AA 8947
2023-05-29,20:35,Dep 20:31,27,AY 100
2023-05-29,20:45,Dep 20:48,2,AA 8903
2023-05-29,21:10,Dep 21:10,13,HX 781
2023-05-29,21:20,Dep 21:14,16,HU 8355
2023-05-29,21:25,Dep 21:40,9,AK 131
2023-05-29,21:30,Dep 21:32,60,EK 385
2023-05-29,21:40,Dep 21:37,21,CX 448
2023-05-29,21:55,Dep 21:56,29,CX 939
2023-05-29,22:05,Dep 22:09,28,5J 115
2023-05-29,22:25,Dep 22:26,32,PR 311
2023-05-29,22:25,Dep 22:31,44,CX 251
2023-05-29,22:25,Dep 22:49,24,CX 6633
2023-05-29,22:30,Dep 22:18,30,5J 121
2023-05-29,22:40,Dep 22:41,48,ET 609
2023-05-29,22:45,Dep 22:43,70,TK 9227
2023-05-29,22:50,Dep 22:46,8,CX 408
2023-05-29,22:55,Dep 23:08,69,CX 271
2023-05-29,23:00,Dep 23:30,4,CX 261
2023-05-29,23:00,Dep 22:58,45,NZ 4851
2023-05-29,23:05,Dep 23:35,42,CX 255
2023-05-29,23:10,Dep 23:15,36,BA 032
2023-05-29,23:20,Dep 23:23,34,BA 028
2023-05-29,23:25,Dep 23:33,26,NZ 4213
2023-05-29,23:35,Dep 23:34,23,LH 7015
2023-05-29,23:40,Dep 23:39,14,UO 624
2023-05-29,23:55,Dep 00:08 (30/05/2023),2,BA 4131
