date,time,status,gate,no
2023-06-05,00:05,Dep 00:05,3,AA 8933
2023-06-05,00:20,Dep 00:20,69,LA 5642
2023-06-05,00:25,Dep 00:34,28,ET 645
2023-06-05,00:25,Dep 00:22,32,JU 8317
2023-06-05,00:30,Dep 00:27,6,HX 1566
2023-06-05,00:35,Dep 00:33,62,TP 6349
2023-06-05,00:45,Dep 01:25,67,CX 888
2023-06-05,00:45,Dep 00:45,45,EY 8495
2023-06-05,00:50,Dep 00:58,41,AA 8930
2023-06-05,00:50,Dep 01:05,26,MM 068
2023-06-05,01:05,Dep 00:58,16,TK 9223
2023-06-05,01:20,Dep 01:16,24,QR 5844
2023-06-05,01:50,Dep 01:44,4,QR 5838
2023-06-05,01:55,Dep 01:51,40,GA 9771
2023-06-05,02:00,Dep 02:45,64,MH 9210
2023-06-05,07:00,Dep 07:01,41,CX 5820
2023-06-05,07:15,Dep 07:13,17,HX 676
2023-06-05,07:20,Dep 07:28,5,CX 366
2023-06-05,07:20,Dep 07:24,66,CX 907
2023-06-05,07:35,Dep 07:31,15,UO 600
2023-06-05,07:45,Dep 07:44,521,UO 550
2023-06-05,07:50,Dep 07:50,29,CA 6524
2023-06-05,07:55,Dep 07:54,11,CX 982
2023-06-05,07:55,Dep 08:08,21,CX 5846
2023-06-05,08:00,Dep 08:03,68,CX 488
2023-06-05,08:00,Dep 08:07,47,AA 8898
2023-06-05,08:00,Dep 08:11,4,AA 8906
2023-06-05,08:00,Dep 07:58,511,UO 130
2023-06-05,08:00,Dep 08:03,18,UO 760
2023-06-05,08:10,Dep 08:22,1,CX 257
2023-06-05,08:10,Dep 08:22,32,AA 8966
2023-06-05,08:10,Dep 08:12,42,JL 7054
2023-06-05,08:10,Dep 08:12,48,CX 596
2023-06-05,08:10,Dep 08:15,14,UO 704
2023-06-05,08:15,Dep 08:12,33,HU 8492
2023-06-05,08:15,Dep 08:13,16,OZ 9294
2023-06-05,08:15,Dep 08:29,25,MH 9189
2023-06-05,08:15,Dep 08:30,63,CA 6534
2023-06-05,08:15,Dep 08:20,522,HB 520
2023-06-05,08:25,Dep 08:29,28,ET 1761
2023-06-05,08:30,Dep 08:27,520,CA 118
2023-06-05,08:30,Dep 08:31,50,QR 5817
2023-06-05,08:35,Dep 08:34,19,CX 607
2023-06-05,08:35,Dep 08:40,71,AA 8910
2023-06-05,08:45,Dep 08:50,44,JL 7030
2023-06-05,08:45,Dep 08:51,513,UO 686
2023-06-05,08:50,Dep 09:11,13,CX 384
2023-06-05,08:50,Dep 08:51,70,CX 432
2023-06-05,08:55,Dep 09:00,523,HB 502
2023-06-05,09:00,Dep 09:10,62,GA 873
2023-06-05,09:00,Dep 09:04,46,CA 6510
2023-06-05,09:00,Dep 09:08,43,CX 901
2023-06-05,09:05,Dep 09:00,9,SQ 899
2023-06-05,09:05,Dep 09:12,2,AA 8880
2023-06-05,09:05,Dep 09:14,3,CX 830
2023-06-05,09:10,Dep 11:26,33,BA 4132
2023-06-05,09:15,Dep 09:18,30,AI 7160
2023-06-05,09:15,Dep 10:13,40,AA 8913
2023-06-05,09:15,Dep 09:18,511,UO 848
2023-06-05,09:20,Dep 09:35,67,CX 368
2023-06-05,09:20,Dep 09:27,23,AA 8887
2023-06-05,09:20,Dep 09:32,68,5J 149
2023-06-05,09:20,Dep 09:23,521,HB 530
2023-06-05,09:25,Cancelled,,5J 273
2023-06-05,09:30,Dep 09:43,65,CX 348
2023-06-05,09:30,Dep 09:50,49,AA 8940
2023-06-05,09:30,Dep 09:28,7,NZ 4148
2023-06-05,09:30,Dep 09:36,35,CX 970
2023-06-05,09:40,Dep 09:41,17,BR 2898
2023-06-05,09:40,Dep 10:34,68,5J 241
2023-06-05,09:40,Dep 09:44,31,JL 730
2023-06-05,09:50,Dep 10:17,32,HX 1820
2023-06-05,09:50,Dep 09:52,24,JL 7044
2023-06-05,09:55,Dep 10:31,21,HU 8084
2023-06-05,10:00,Dep 10:41,69,AA 8915
2023-06-05,10:00,Dep 09:57,11,CA 6522
2023-06-05,10:15,Dep 10:07,25,CI 602
2023-06-05,10:20,Dep 10:22,66,CX 494
2023-06-05,10:20,Dep 10:26,34,JL 7052
2023-06-05,10:25,Dep 10:28,47,HX 640
2023-06-05,10:30,Dep 10:28,4,AA 8882
2023-06-05,10:30,Dep 10:27,10,UO 690
2023-06-05,10:40,Dep 10:47,42,UO 630
2023-06-05,10:40,Dep 10:37,28,HA 5382
2023-06-05,10:45,Dep 10:42,15,UO 110
2023-06-05,10:45,Dep 10:40,29,FD 516
2023-06-05,10:50,Dep 10:50,511,UO 620
2023-06-05,11:00,Dep 11:02,70,JL 7058
2023-06-05,11:00,Dep 11:22,62,5J 111
2023-06-05,11:05,Dep 11:13,7,TR 981
2023-06-05,11:05,Dep 11:06,9,CI 904
2023-06-05,11:10,Dep 11:42,24,PR 301
2023-06-05,11:10,Dep 11:14,71,HU 8052
2023-06-05,11:10,Dep 11:04,31,FD 509
2023-06-05,11:15,Dep 11:17,18,HX 658
2023-06-05,11:15,Dep 11:10,27,UA 862
2023-06-05,11:20,Dep 11:21,44,UO 898
