date,time,status,gate,no
2023-06-15,10:45,Dep 10:34,26,FD 516
2023-06-15,10:50,Dep 10:56,522,UO 620
2023-06-15,11:00,Dep 11:09,4,JL 7058
2023-06-15,11:00,Dep 11:36,48,5J 111
2023-06-15,11:00,Dep 11:03,49,CX 5172
2023-06-15,11:00,Dep 11:03,523,CX 5642
2023-06-15,11:05,Dep 11:23,6,TR 981
2023-06-15,11:05,Dep 11:32,9,CI 904
2023-06-15,11:05,Dep 11:52,2,CX 239
2023-06-15,11:10,Dep 12:59,8,PR 301
2023-06-15,11:10,Dep 11:17,69,HU 8052
2023-06-15,11:10,Dep 11:02,28,FD 509
2023-06-15,11:15,Dep 11:41,67,BA 4577
2023-06-15,11:15,Dep 11:11,10,HX 658
2023-06-15,11:15,Dep 11:17,25,UA 862
2023-06-15,11:20,Dep 11:28,43,UO 898
2023-06-15,11:30,Dep 11:32,11,TK 8876
2023-06-15,11:30,Dep 11:39,1,CX 2717
2023-06-15,11:35,Dep 11:44,513,UO 690
2023-06-15,11:35,Dep 11:29,42,FM 3026
2023-06-15,11:50,Dep 11:47,40,MU 7716
2023-06-15,11:55,Dep 11:59,32,AK 139
2023-06-15,12:00,Dep 12:00,41,CA 6502
2023-06-15,12:05,Dep 12:11,30,CX 6200
2023-06-15,12:05,Dep 12:25,31,FM 3002
2023-06-15,12:15,Dep 12:18,65,CX 960
2023-06-15,12:25,Dep 12:43,7,SQ 875
2023-06-15,12:25,Dep 12:26,46,UO 112
2023-06-15,12:30,Dep 12:20,26,CZ 3076
2023-06-15,12:30,Dep 12:27,60,MF 8656
2023-06-15,12:35,Dep 12:47,17,HX 775
2023-06-15,12:35,Dep 12:35,14,UO 638
2023-06-15,12:45,Dep 12:41,23,CA 102
2023-06-15,12:45,Dep 13:19,68,MH 9195
2023-06-15,12:45,Dep 13:05,21,CX 952
2023-06-15,12:45,Dep 12:43,34,UO 132
2023-06-15,12:45,Dep 13:51,63,WY 5903
2023-06-15,12:50,Dep 12:49,62,CA 104
2023-06-15,12:50,Dep 13:08,24,FM 3022
2023-06-15,12:55,Dep 12:57,10,CA 3856
2023-06-15,13:00,Dep 13:08,13,UO 646
2023-06-15,13:05,Dep 13:03,27,GS 7964
2023-06-15,13:10,Dep 13:16,18,HU 8359
2023-06-15,13:10,Dep 13:28,44,BA 4147
2023-06-15,13:20,Dep 13:30,48,9C 8716
2023-06-15,13:25,Dep 13:21,16,UO 700
2023-06-15,13:35,Dep 13:32,6,CZ 310
2023-06-15,13:40,Dep 14:05,5,HX 1824
2023-06-15,13:40,Dep 13:40,29,CX 360
2023-06-15,13:40,Dep 13:32,25,SC 4790
2023-06-15,13:55,Dep 14:06,9,CI 910
2023-06-15,14:00,Dep 14:02,20,UO 650
2023-06-15,14:05,Dep 14:11,11,CX 919
2023-06-15,14:25,Dep 14:37,71,CX 418
2023-06-15,14:25,Dep 14:31,45,OM 5637
2023-06-15,14:30,Dep 14:38,28,ZH 9086
2023-06-15,14:35,Dep 14:37,43,CA 112
2023-06-15,14:35,Dep 14:39,10,QR 4971
2023-06-15,14:40,Dep 14:53,17,HU 8209
2023-06-15,14:45,Dep 14:42,50,UO 114
2023-06-15,14:55,Dep 15:00,30,BI 636
2023-06-15,14:55,Dep 16:01,21,UO 688
2023-06-15,15:00,Dep 15:51,69,CX 380
2023-06-15,15:05,Dep 15:12,36,UA 7918
2023-06-15,15:05,Dep 15:52,60,HO 3504
2023-06-15,15:10,Dep 15:14,42,JL 7048
2023-06-15,15:15,Dep 15:06,7,HA 5000
2023-06-15,15:20,Dep 15:15,29,VN 595
2023-06-15,15:25,Dep 15:19,62,CA 420
2023-06-15,15:25,Dep 15:47,8,HX 1826
2023-06-15,15:30,Dep 15:30,68,BI 3403
2023-06-15,15:30,Dep 15:37,49,CX 5566
2023-06-15,15:35,Dep 15:59,70,HU 8361
2023-06-15,15:35,Dep 15:32,6,FD 501
2023-06-15,15:40,Dep 15:47,23,SQ 893
2023-06-15,15:40,Dep 15:41,511,UO 862
2023-06-15,15:45,Dep 15:47,66,CX 472
2023-06-15,15:50,Dep 17:02,17,HU 8192
2023-06-15,15:50,Dep 16:01,46,UO 780
2023-06-15,15:55,Dep 16:03,32,PG 4560
2023-06-15,16:00,Dep 16:06,24,MU 504
2023-06-15,16:10,Dep 16:13,31,MH 9197
2023-06-15,16:10,Dep 16:17,9,BA 4563
2023-06-15,16:15,Dep 16:03,27,ET 644
2023-06-15,16:15,Dep 16:30,41,MH 9184
2023-06-15,16:20,Dep 16:41,33,JL 7032
2023-06-15,16:25,Dep 16:29,40,QR 5832
2023-06-15,16:25,Dep 16:29,48,CX 5558
2023-06-15,16:30,Dep 16:35,25,JL 7056
2023-06-15,16:35,Dep 16:55,67,CX 903
2023-06-15,16:40,Dep 16:58,64,AA 8901
2023-06-15,16:45,Dep 16:47,11,AE 5312
2023-06-15,16:45,Dep 17:27,4,AA 8935
2023-06-15,16:45,Dep 16:44,18,CX 5744
2023-06-15,16:50,Dep 16:38,10,CA 3362
2023-06-15,16:50,Dep 16:51,47,CX 458
2023-06-15,16:50,Dep 17:04,13,AC 9797
2023-06-15,16:50,Dep 16:49,71,UO 626
2023-06-15,16:55,Dep 17:13,66,CA 106
2023-06-15,16:55,Dep 18:52,13,UO 702
2023-06-15,17:00,Dep 17:12,14,CX 396
2023-06-15,17:00,Dep 16:59,45,FM 3024
2023-06-15,17:05,Dep 17:20,62,MF 9040
2023-06-15,17:15,Dep 17:35,70,MF 8714
2023-06-15,17:25,Dep 17:28,50,CA 428
2023-06-15,17:25,Dep 17:33,7,CX 364
2023-06-15,17:30,Dep 17:32,69,CA 110
2023-06-15,17:30,Dep 17:42,6,CX 731
2023-06-15,17:30,Dep 19:37,8,GJ 8054
2023-06-15,17:35,Dep 17:41,23,CI 916
2023-06-15,17:35,Dep 17:30,20,UO 622
2023-06-15,17:45,Dep 21:25,32,TK 8722
2023-06-15,17:45,Dep 17:49,28,CX 978
2023-06-15,17:50,Dep 17:59,49,9C 8922
2023-06-15,17:55,Dep 17:51,27,HX 1202
2023-06-15,18:00,Dep 19:26,7,PR 307
2023-06-15,18:00,Dep 18:08,65,TG 5866
2023-06-15,18:05,Dep 17:58,68,MU 5016
2023-06-15,18:05,Dep 18:00,16,TK 9200
2023-06-15,18:05,Dep 18:07,520,HB 504
2023-06-15,18:15,Dep 18:13,31,CX 402
2023-06-15,18:15,Dep 18:19,9,Z2 1265
2023-06-15,18:30,Dep 18:43,15,BR 2892
2023-06-15,18:35,Dep 18:29,33,AA 8895
2023-06-15,18:35,Dep 18:35,42,UO 116
2023-06-15,18:50,Dep 18:50,18,TK 9224
2023-06-15,18:50,Dep 19:43,10,FM 810
2023-06-15,18:50,Dep 18:51,47,3U 3960
2023-06-15,18:50,Dep 19:37,71,MF 8652
2023-06-15,18:55,Dep 19:09,4,LA 5638
2023-06-15,19:00,Dep 18:57,30,CA 6508
2023-06-15,19:05,Dep 19:30,63,BA 4575
2023-06-15,19:05,Dep 19:25,44,WE 5639
2023-06-15,19:25,Dep 20:25,6,5J 113
2023-06-15,19:30,Dep 20:18,5,JU 8318
2023-06-15,19:30,Dep 19:50,11,LY 8791
2023-06-15,19:35,Dep 19:34,28,HX 1832
2023-06-15,19:45,Dep 19:51,21,CX 5226
2023-06-15,19:50,Dep 20:29,45,VJ 877
2023-06-15,19:55,Dep 20:02,31,AK 238
2023-06-15,20:05,Dep 20:33,13,FM 3014
2023-06-15,20:05,Dep 20:00,9,FD 525
2023-06-15,20:10,Dep 20:08,27,CI 920
2023-06-15,20:10,Dep 20:45,40,CX 988
2023-06-15,20:10,Dep 20:18,20,CX 5764
2023-06-15,20:30,Dep 20:48,2,AA 8947
2023-06-15,20:35,Dep 20:39,62,AY 100
2023-06-15,20:45,Dep 20:49,34,AA 8903
2023-06-15,20:50,Dep 20:50,33,HX 496
2023-06-15,21:05,Dep 21:02,18,HX 128
2023-06-15,21:10,Dep 21:20,1,LA 5633
2023-06-15,21:10,Dep 21:14,17,HX 781
2023-06-15,21:15,Dep 21:21,64,CX 623
2023-06-15,21:20,Dep 22:07,21,HU 8355
2023-06-15,21:25,Dep 22:03,27,AK 131
2023-06-15,21:30,Dep 21:36,60,EK 385
2023-06-15,21:40,Dep 21:37,14,CX 448
2023-06-15,21:55,Dep 21:55,30,CX 939
2023-06-15,22:05,Dep 00:05 (16/06/2023),10,5J 115
2023-06-15,22:25,Dep 08:47 (16/06/2023),14,PR 311
2023-06-15,22:30,Dep 22:38,5,CX 251
2023-06-15,22:30,Dep 22:50,10,5J 121
2023-06-15,22:45,Dep 22:41,71,TK 9227
2023-06-15,22:50,Dep 22:54,31,CX 408
2023-06-15,22:55,Dep 23:04,33,CX 271
2023-06-15,22:55,Dep 23:08,28,CX 667
2023-06-15,23:00,Dep 23:02,2,CX 261
2023-06-15,23:00,Dep 22:53,25,NZ 4851
2023-06-15,23:10,Dep 23:17,46,CX 255
2023-06-15,23:10,Dep 23:17,26,BA 032
2023-06-15,23:20,Dep 23:39,24,BA 028
2023-06-15,23:25,Dep 23:26,29,NZ 4213
2023-06-15,23:35,Dep 23:38,41,LH 7015
2023-06-15,23:45,Dep 00:35 (16/06/2023),67,CX 219
2023-06-15,23:55,Dep 00:01 (16/06/2023),1,LX 9503
2023-06-15,23:55,Dep 00:10 (16/06/2023),13,UO 624
