date,time,status,gate,no
2023-03-20,00:15,Dep 00:23,1,MH 9190
2023-03-20,00:25,Dep 00:31,32,BA 4567
2023-03-20,00:30,Dep 00:41,66,CX 237
2023-03-20,00:30,Dep 01:49,28,QR 815
2023-03-20,00:40,Dep 00:39,34,HX 1566
2023-03-20,00:55,Dep 00:59,41,MH 9198
2023-03-20,00:55,Dep 01:01,24,EY 8495
2023-03-20,01:00,Dep 01:30,5,CX 888
2023-03-20,01:05,Dep 02:08,64,CX 745
2023-03-20,01:25,Dep 01:24,9,HX 781
2023-03-20,01:25,Dep 01:51,26,QR 5844
2023-03-20,01:30,Dep 01:37,49,CX 675
2023-03-20,01:30,Dep 01:37,6,HA 5382
2023-03-20,01:35,Dep 01:55,1,MM 068
2023-03-20,01:50,Dep 01:53,27,QR 5838
2023-03-20,02:20,Dep 02:29,71,MH 9210
2023-03-20,07:10,Dep 07:10,511,CX 5618
2023-03-20,07:30,Dep 07:28,45,CA 6504
2023-03-20,07:30,Dep 08:14,9,CX 366
2023-03-20,07:30,Dep 07:27,33,AC 9775
2023-03-20,07:30,Dep 07:27,20,CX 5114
2023-03-20,07:35,Dep 07:37,16,CX 5724
2023-03-20,07:40,Dep 07:35,44,CX 5600
2023-03-20,07:50,Dep 07:58,35,CA 6524
2023-03-20,07:55,Dep 08:03,46,CX 982
2023-03-20,08:00,Dep 07:58,7,CX 488
2023-03-20,08:10,Dep 08:21,40,JL 7026
2023-03-20,08:10,Dep 08:17,27,JL 7028
2023-03-20,08:15,Dep 08:29,24,HX 610
2023-03-20,08:20,Dep 09:17,32,CX 384
2023-03-20,08:25,Dep 08:31,63,MH 9189
2023-03-20,08:25,Dep 08:30,67,BA 4559
2023-03-20,08:30,Dep 08:43,50,CX 257
2023-03-20,08:30,Dep 08:20,17,HX 632
2023-03-20,08:30,Dep 08:31,47,AC 9761
2023-03-20,08:35,Dep 08:36,26,LY 9125
2023-03-20,08:35,Dep 08:47,69,CX 607
2023-03-20,08:35,Dep 08:56,11,AC 9760
2023-03-20,08:45,Dep 08:46,61,CA 6535
2023-03-20,08:50,Dep 08:51,60,CX 432
2023-03-20,08:55,Dep 09:01,29,JL 7030
2023-03-20,08:55,Dep 09:04,522,CX 5686
2023-03-20,08:55,Dep 08:57,15,HB 502
2023-03-20,09:00,Dep 08:55,18,HU 8492
2023-03-20,09:00,Dep 09:10,6,CA 6510
2023-03-20,09:00,Dep 09:01,65,AY 5137
2023-03-20,09:00,Dep 09:02,71,AC 9777
2023-03-20,09:05,Dep 09:04,13,CX 5704
2023-03-20,09:10,Dep 09:11,68,AC 9763
2023-03-20,09:15,Dep 09:53,42,AI 7160
2023-03-20,09:20,Dep 09:19,521,HU 8157
2023-03-20,09:20,Dep 09:26,520,AA 8887
2023-03-20,09:20,Dep 09:31,23,QR 3483
2023-03-20,09:20,Dep 09:27,19,CX 5848
2023-03-20,09:20,Dep 09:21,523,HB 530
2023-03-20,09:25,Dep 09:28,45,5J 273
2023-03-20,09:30,Dep 10:08,9,JL 7064
2023-03-20,09:30,Dep 09:35,33,CX 970
2023-03-20,09:35,Dep 09:29,28,HX 308
2023-03-20,09:45,Dep 10:04,35,CX 368
2023-03-20,09:50,Dep 10:14,46,HX 252
2023-03-20,09:50,Dep 10:15,511,CX 5680
2023-03-20,10:00,Dep 10:24,20,QR 3485
2023-03-20,10:00,Dep 10:21,30,NZ 4148
2023-03-20,10:15,Dep 10:30,25,TG 5866
2023-03-20,10:20,Dep 10:45,11,CI 602
2023-03-20,10:20,Dep 10:41,7,CA 6522
2023-03-20,10:20,Dep 10:38,10,CX 5630
2023-03-20,10:25,Dep 10:46,4,CX 494
2023-03-20,10:25,Dep 10:32,62,QR 3453
2023-03-20,10:30,Dep 10:45,24,JL 7046
2023-03-20,10:45,Dep 10:43,40,JL 7052
2023-03-20,10:50,Dep 10:58,47,CX 5870
2023-03-20,11:00,Dep 11:05,2,BA 4577
2023-03-20,11:00,Dep 11:08,6,5J 111
2023-03-20,11:00,Dep 11:01,16,CX 5172
2023-03-20,11:00,Dep 10:58,69,CX 5668
2023-03-20,11:05,Dep 11:06,29,CI 904
2023-03-20,11:05,Dep 11:16,27,AI 7182
2023-03-20,11:10,Dep 11:29,32,SQ 8633
2023-03-20,11:15,Dep 11:18,26,HX 1822
2023-03-20,11:30,Dep 11:26,23,PR 301
2023-03-20,11:30,Dep 11:34,48,AI 7172
2023-03-20,11:40,Dep 11:41,35,CX 370
2023-03-20,11:45,Dep 11:32,25,Z2 1265
2023-03-20,11:50,Dep 11:44,71,CX 5110
2023-03-20,11:50,Dep 11:54,65,CX 5898
2023-03-20,12:10,Dep 15:42,11,TK 9221
2023-03-20,12:15,Dep 12:12,11,CX 952
2023-03-20,12:15,Dep 12:11,42,MU 502
2023-03-20,12:15,Dep 12:18,49,CX 2691
2023-03-20,12:20,Dep 12:18,5,UA 862
2023-03-20,12:20,Dep 12:32,28,MF 8656
2023-03-20,12:30,Dep 12:25,18,UO 132
2023-03-20,12:35,Dep 12:33,9,DL 7886
2023-03-20,12:40,Dep 12:38,27,AK 139
2023-03-20,12:45,Dep 12:54,60,TG 601
2023-03-20,12:55,Dep 12:51,24,9C 8716
2023-03-20,13:00,Dep 13:12,13,CX 5646
2023-03-20,13:05,Dep 14:20,44,MF 382
2023-03-20,13:10,Dep 14:13,47,MF 8696
2023-03-20,13:15,Dep 13:12,17,CX 5626
2023-03-20,13:35,Dep 13:37,62,HX 1824
2023-03-20,13:35,Dep 13:39,33,CX 360
2023-03-20,13:45,Dep 13:38,46,MU 2570
2023-03-20,13:45,Dep 14:12,50,GS 7964
2023-03-20,13:50,Dep 13:52,43,CZ 3076
2023-03-20,13:50,Dep 14:00,67,CX 253
2023-03-20,13:50,Dep 13:43,26,CZ 310
2023-03-20,13:55,Dep 14:26,48,MU 538
2023-03-20,14:00,Dep 13:59,8,CA 6512
2023-03-20,14:00,Dep 14:24,40,MU 504
2023-03-20,14:05,Dep 14:08,29,CI 910
2023-03-20,14:10,Dep 14:07,23,SQ 883
2023-03-20,14:10,Dep 14:09,32,QF 8229
2023-03-20,14:20,Dep 14:34,61,CX 919
2023-03-20,14:25,Dep 14:26,31,UA 7918
2023-03-20,14:30,Dep 14:40,65,QR 3472
2023-03-20,14:35,Dep 14:33,30,CX 6112
2023-03-20,14:50,Dep 14:51,10,QR 4971
2023-03-20,14:55,Dep 14:51,45,CX 5764
2023-03-20,15:00,Dep 15:44,28,CX 380
2023-03-20,15:00,Dep 15:02,20,HB 683
2023-03-20,15:15,Dep 16:31,48,HU 8162
2023-03-20,15:20,Dep 15:32,16,CX 5780
2023-03-20,15:25,Dep 15:29,24,FM 3008
2023-03-20,15:35,Dep 16:26,26,HA 5000
2023-03-20,15:45,Dep 15:55,1,CX 472
2023-03-20,15:55,Dep 16:00,25,SQ 893
2023-03-20,15:55,Dep 15:49,19,CX 5558
2023-03-20,16:00,Dep 16:13,36,QR 3457
2023-03-20,16:05,Dep 16:11,63,QR 3451
2023-03-20,16:15,Dep 16:20,65,CX 903
2023-03-20,16:15,Dep 16:40,8,FD 501
2023-03-20,16:25,Dep 16:31,41,QR 5842
2023-03-20,16:25,Dep 16:32,18,CX 5702
2023-03-20,16:30,Dep 16:43,32,CX 6263
2023-03-20,16:40,Dep 16:50,10,AE 5312
2023-03-20,16:40,Dep 16:39,50,QR 5832
2023-03-20,16:50,Dep 17:10,45,ZH 9096
2023-03-20,16:50,Dep 16:50,67,BA 4563
2023-03-20,16:50,Dep 17:04,16,CX 5754
2023-03-20,17:05,Dep 17:05,43,9C 8922
2023-03-20,17:15,Dep 17:17,20,CX 5134
2023-03-20,17:15,Dep 17:24,24,MF 8704
2023-03-20,17:20,Dep 17:15,33,CX 456
2023-03-20,17:25,Dep 17:22,40,CX 6128
2023-03-20,17:30,Dep 17:32,71,VN 3567
2023-03-20,17:30,Dep 17:52,9,GJ 8054
2023-03-20,17:35,Dep 17:41,6,CA 110
2023-03-20,17:35,Dep 17:37,64,CX 402
2023-03-20,17:40,Dep 18:06,28,TK 8722
2023-03-20,17:45,Dep 17:34,44,MF 9040
2023-03-20,18:00,Dep 18:05,46,MU 540
2023-03-20,18:05,Dep 18:15,10,CI 916
2023-03-20,18:15,Dep 18:21,15,CX 5182
2023-03-20,18:20,Dep 18:46,16,AI 7174
2023-03-20,18:20,Dep 18:22,11,QF 128
2023-03-20,18:30,Dep 18:29,26,3U 3960
2023-03-20,18:45,Dep 18:40,34,UO 112
2023-03-20,18:50,Dep 18:54,23,VA 5775
2023-03-20,18:50,Dep 19:03,41,CX 826
2023-03-20,18:55,Dep 18:39,27,PR 307
2023-03-20,19:00,Dep 18:53,67,MU 506
2023-03-20,19:05,Dep 19:05,48,HX 765
2023-03-20,19:05,Dep 19:04,66,BA 4575
2023-03-20,19:05,Dep 19:05,40,MF 8686
2023-03-20,19:10,Dep 19:13,5,LA 6039
2023-03-20,19:15,Dep 19:40,24,5J 113
2023-03-20,19:20,Dep 19:25,49,MU 766
2023-03-20,19:25,Dep 19:19,13,BR 2892
2023-03-20,19:35,Dep 19:31,44,MU 536
2023-03-20,19:40,Dep 19:48,6,HX 1832
2023-03-20,19:45,Dep 19:43,47,TG 639
2023-03-20,19:50,Dep 19:41,10,VJ 877
2023-03-20,19:55,Dep 19:48,29,CI 920
2023-03-20,19:55,Dep 20:05,15,HX 107
2023-03-20,20:10,Dep 20:16,45,JL 7913
2023-03-20,20:15,Dep 21:01,26,JL 7933
2023-03-20,20:25,Dep 20:25,64,QR 3471
2023-03-20,21:00,Dep 20:54,60,EK 385
2023-03-20,21:20,Dep 21:10,11,AK 238
2023-03-20,21:25,Dep 21:26,2,BA 4143
2023-03-20,21:35,Dep 21:42,40,TK 9223
2023-03-20,22:00,Dep 21:57,61,CX 939
2023-03-20,22:05,Dep 22:06,6,5J 115
2023-03-20,22:25,Dep 22:58,27,CX 251
2023-03-20,22:40,Dep 22:38,10,PR 311
2023-03-20,22:50,Dep 22:51,33,ET 609
2023-03-20,22:55,Dep 23:26,67,CX 261
2023-03-20,23:00,Dep 23:02,7,CX 8032
2023-03-20,23:30,Dep 23:29,31,NZ 4851
2023-03-20,23:45,Dep 23:41,25,NZ 4213
2023-03-20,23:50,Dep 00:17 (21/03/2023),1,CX 255
2023-03-20,23:50,Dep 23:48,15,UO 624
2023-03-20,23:55,Dep 23:57,64,BA 4131
